,room1,room1,room1,room2,room2,room2
 ,temp,rh,ah,temp,rh,ah
2022/10/11 04:40,15.175,0.85,0.00913,18.809,0.704,0.00953,
2022/10/11 04:50,15.092,0.85,0.00908,18.75,0.704,0.00949,
2022/10/11 05:00,15.008,0.85,0.00903,18.69,0.704,0.00945,
2022/10/11 05:10,15.12,0.833,0.00891,18.635,0.703,0.00941,
2022/10/11 05:20,15.253,0.814,0.00879,18.582,0.702,0.00937,
2022/10/11 05:30,15.387,0.796,0.00866,18.529,0.701,0.00932,
2022/10/11 05:40,15.52,0.777,0.00853,18.475,0.7,0.00927,
2022/10/11 05:50,15.653,0.759,0.0084,18.421,0.699,0.00923,
2022/10/11 06:00,15.787,0.742,0.00828,18.367,0.697,0.00918,
2022/10/11 06:10,15.95,0.718,0.00809,18.312,0.696,0.00913,
2022/10/11 06:20,16.117,0.694,0.0079,18.257,0.694,0.00907,
2022/10/11 06:30,16.283,0.67,0.00771,18.201,0.693,0.00902,
2022/10/11 06:40,16.45,0.647,0.00753,18.145,0.691,0.00896,
2022/10/11 06:50,16.617,0.625,0.00734,18.089,0.689,0.00891,
2022/10/11 07:00,16.783,0.602,0.00715,18.034,0.687,0.00885,
2022/10/11 07:10,16.92,0.597,0.00715,17.981,0.686,0.00881,
2022/10/11 07:20,17.053,0.594,0.00717,17.932,0.686,0.00878,
2022/10/11 07:30,17.187,0.59,0.00719,17.887,0.686,0.00875,
2022/10/11 07:40,17.32,0.587,0.00721,17.845,0.685,0.00872,
2022/10/11 07:50,17.453,0.584,0.00723,17.809,0.685,0.0087,
2022/10/11 08:00,17.587,0.58,0.00725,17.778,0.685,0.00868,
2022/10/11 08:10,17.84,0.562,0.00714,17.755,0.684,0.00866,
2022/10/11 08:20,18.107,0.543,0.00701,17.739,0.683,0.00863,
2022/10/11 08:30,18.373,0.525,0.00688,17.728,0.682,0.00861,
2022/10/11 08:40,18.64,0.507,0.00675,17.723,0.68,0.00858,
2022/10/11 08:50,18.907,0.489,0.00663,17.723,0.678,0.00857,
2022/10/11 09:00,19.173,0.472,0.0065,17.73,0.677,0.00855,
2022/10/11 09:10,19.335,0.472,0.00657,17.744,0.676,0.00855,
2022/10/11 09:20,19.485,0.473,0.00665,17.766,0.676,0.00856,
2022/10/11 09:30,19.635,0.475,0.00674,17.797,0.676,0.00858,
2022/10/11 09:40,19.785,0.477,0.00683,17.838,0.677,0.0086,
2022/10/11 09:50,19.935,0.478,0.00692,17.889,0.677,0.00864,
2022/10/11 10:00,20.085,0.48,0.007,17.949,0.677,0.00867,
2022/10/11 10:10,20.22,0.474,0.00697,18.016,0.677,0.00871,
2022/10/11 10:20,20.353,0.467,0.00693,18.091,0.676,0.00874,
2022/10/11 10:30,20.487,0.46,0.00689,18.173,0.676,0.00878,
2022/10/11 10:40,20.62,0.454,0.00684,18.263,0.675,0.00882,
2022/10/11 10:50,20.753,0.447,0.0068,18.36,0.674,0.00887,
2022/10/11 11:00,20.887,0.441,0.00675,18.464,0.674,0.00892,
2022/10/11 11:10,20.975,0.438,0.00676,18.575,0.673,0.00897,
2022/10/11 11:20,21.058,0.437,0.00677,18.692,0.673,0.00903,
2022/10/11 11:30,21.142,0.435,0.00678,18.816,0.673,0.0091,
2022/10/11 11:40,21.225,0.433,0.00678,18.944,0.672,0.00917,
2022/10/11 11:50,21.308,0.432,0.00679,19.078,0.672,0.00924,
2022/10/11 12:00,21.392,0.43,0.0068,19.217,0.672,0.00932,
2022/10/11 12:10,21.475,0.432,0.00686,19.36,0.671,0.0094,
2022/10/11 12:20,21.558,0.433,0.00692,19.507,0.671,0.00949,
2022/10/11 12:30,21.642,0.435,0.00699,19.657,0.671,0.00958,
2022/10/11 12:40,21.725,0.437,0.00705,19.81,0.671,0.00967,
2022/10/11 12:50,21.808,0.438,0.00711,19.965,0.671,0.00977,
2022/10/11 13:00,21.892,0.44,0.00718,20.121,0.671,0.00987,
2022/10/11 13:10,21.99,0.434,0.00712,20.277,0.671,0.00996,
2022/10/11 13:20,22.09,0.427,0.00705,20.433,0.67,0.01004,
2022/10/11 13:30,22.19,0.42,0.00698,20.587,0.669,0.01013,
2022/10/11 13:40,22.29,0.414,0.00691,20.741,0.668,0.01021,
2022/10/11 13:50,22.39,0.407,0.00684,20.894,0.667,0.01029,
2022/10/11 14:00,22.49,0.401,0.00677,21.046,0.667,0.01038,
2022/10/11 14:10,22.335,0.406,0.0068,21.189,0.666,0.01046,
2022/10/11 14:20,22.152,0.412,0.00683,21.327,0.666,0.01055,
2022/10/11 14:30,21.968,0.419,0.00686,21.462,0.666,0.01064,
2022/10/11 14:40,21.785,0.426,0.00689,21.595,0.666,0.01073,
2022/10/11 14:50,21.602,0.432,0.00693,21.725,0.666,0.01082,
2022/10/11 15:00,21.418,0.439,0.00696,21.852,0.666,0.01091,
2022/10/11 15:10,21.22,0.446,0.00698,21.974,0.666,0.01099,
2022/10/11 15:20,21.02,0.452,0.00699,22.091,0.666,0.01107,
2022/10/11 15:30,20.82,0.459,0.00701,22.203,0.666,0.01115,
2022/10/11 15:40,20.62,0.466,0.00702,22.309,0.666,0.01122,
2022/10/11 15:50,20.42,0.472,0.00704,22.409,0.666,0.01129,
2022/10/11 16:00,20.22,0.479,0.00705,22.503,0.666,0.01135,
2022/10/11 16:10,20.035,0.487,0.00709,22.591,0.666,0.01141,
2022/10/11 16:20,19.852,0.495,0.00713,22.673,0.666,0.01147,
2022/10/11 16:30,19.668,0.504,0.00716,22.747,0.666,0.01152,
2022/10/11 16:40,19.485,0.512,0.0072,22.813,0.666,0.01157,
2022/10/11 16:50,19.302,0.52,0.00724,22.871,0.666,0.01161,
2022/10/11 17:00,19.118,0.529,0.00728,22.92,0.666,0.01165,
2022/10/11 17:10,18.98,0.533,0.00727,22.96,0.666,0.01167,
2022/10/11 17:20,18.847,0.536,0.00725,22.99,0.665,0.01168,
2022/10/11 17:30,18.713,0.54,0.00723,23.01,0.665,0.01169,
2022/10/11 17:40,18.58,0.543,0.00722,23.019,0.664,0.01169,
2022/10/11 17:50,18.447,0.546,0.0072,23.018,0.664,0.01168,
2022/10/11 18:00,18.313,0.55,0.00719,23.007,0.663,0.01166,
2022/10/11 18:10,18.21,0.556,0.00722,22.988,0.663,0.01164,
2022/10/11 18:20,18.11,0.562,0.00726,22.962,0.663,0.01162,
2022/10/11 18:30,18.01,0.569,0.0073,22.928,0.662,0.01159,
2022/10/11 18:40,17.91,0.576,0.00734,22.888,0.662,0.01156,
2022/10/11 18:50,17.81,0.582,0.00738,22.842,0.662,0.01152,
2022/10/11 19:00,17.71,0.589,0.00742,22.79,0.662,0.01148,
2022/10/11 19:10,17.685,0.593,0.00745,22.736,0.662,0.01144,
2022/10/11 19:20,17.668,0.596,0.00749,22.679,0.661,0.0114,
2022/10/11 19:30,17.652,0.6,0.00752,22.619,0.661,0.01135,
2022/10/11 19:40,17.635,0.603,0.00756,22.556,0.661,0.0113,
2022/10/11 19:50,17.618,0.606,0.00759,22.491,0.66,0.01125,
2022/10/11 20:00,17.602,0.61,0.00763,22.423,0.66,0.0112,
2022/10/11 20:10,17.54,0.613,0.00764,22.352,0.66,0.01114,
2022/10/11 20:20,17.473,0.616,0.00765,22.278,0.66,0.01109,
2022/10/11 20:30,17.407,0.62,0.00766,22.202,0.659,0.01103,
2022/10/11 20:40,17.34,0.623,0.00767,22.126,0.659,0.01097,
2022/10/11 20:50,17.273,0.626,0.00767,22.049,0.659,0.01092,
2022/10/11 21:00,17.207,0.63,0.00768,21.971,0.659,0.01086,
2022/10/11 21:10,17.215,0.627,0.00765,21.894,0.658,0.0108,
2022/10/11 21:20,17.232,0.624,0.00762,21.819,0.658,0.01074,
2022/10/11 21:30,17.248,0.62,0.00759,21.743,0.657,0.01068,
2022/10/11 21:40,17.265,0.617,0.00755,21.667,0.657,0.01062,
2022/10/11 21:50,17.282,0.614,0.00752,21.591,0.656,0.01056,
2022/10/11 22:00,17.298,0.61,0.00749,21.515,0.655,0.0105,
2022/10/11 22:10,17.3,0.61,0.00749,21.44,0.655,0.01045,
2022/10/11 22:20,17.3,0.61,0.00749,21.364,0.655,0.01039,
2022/10/11 22:30,17.3,0.61,0.00749,21.29,0.654,0.01034,
2022/10/11 22:40,17.3,0.61,0.00749,21.216,0.654,0.01029,
2022/10/11 22:50,17.3,0.61,0.00749,21.143,0.654,0.01023,
2022/10/11 23:00,17.3,0.61,0.00749,21.07,0.653,0.01018,
2022/10/11 23:10,17.27,0.611,0.00749,20.997,0.653,0.01013,
2022/10/11 23:20,17.237,0.613,0.00749,20.925,0.653,0.01008,
2022/10/11 23:30,17.203,0.615,0.0075,20.853,0.652,0.01003,
2022/10/11 23:40,17.17,0.616,0.0075,20.782,0.652,0.00999,
2022/10/11 23:50,17.137,0.618,0.00751,20.711,0.652,0.00994,
2022/10/12 00:00,17.103,0.62,0.00751,20.642,0.652,0.00989,
2022/10/12 00:10,17.04,0.624,0.00754,20.573,0.652,0.00985,
2022/10/12 00:20,16.973,0.629,0.00757,20.504,0.652,0.00981,
2022/10/12 00:30,16.907,0.634,0.00759,20.436,0.652,0.00976,
2022/10/12 00:40,16.84,0.639,0.00762,20.369,0.652,0.00972,
2022/10/12 00:50,16.773,0.644,0.00765,20.302,0.652,0.00968,
2022/10/12 01:00,16.707,0.649,0.00768,20.237,0.652,0.00965,
2022/10/12 01:10,16.715,0.648,0.00767,20.174,0.652,0.00961,
2022/10/12 01:20,16.732,0.647,0.00766,20.112,0.652,0.00957,
2022/10/12 01:30,16.748,0.645,0.00765,20.052,0.651,0.00953,
2022/10/12 01:40,16.765,0.643,0.00763,19.992,0.651,0.00949,
2022/10/12 01:50,16.782,0.642,0.00762,19.932,0.651,0.00945,
2022/10/12 02:00,16.798,0.64,0.00761,19.873,0.65,0.00941,
2022/10/12 02:10,16.785,0.643,0.00764,19.814,0.65,0.00937,
2022/10/12 02:20,16.768,0.646,0.00767,19.756,0.65,0.00933,
2022/10/12 02:30,16.752,0.65,0.0077,19.699,0.65,0.0093,
2022/10/12 02:40,16.735,0.653,0.00773,19.643,0.65,0.00927,
2022/10/12 02:50,16.718,0.656,0.00777,19.587,0.651,0.00924,
2022/10/12 03:00,16.702,0.66,0.0078,19.532,0.651,0.00921,
2022/10/12 03:10,16.64,0.664,0.00782,19.477,0.651,0.00918,
2022/10/12 03:20,16.573,0.669,0.00785,19.421,0.651,0.00915,
2022/10/12 03:30,16.507,0.674,0.00787,19.366,0.651,0.00912,
2022/10/12 03:40,16.44,0.679,0.0079,19.312,0.651,0.00909,
2022/10/12 03:50,16.373,0.684,0.00792,19.258,0.651,0.00906,
2022/10/12 04:00,16.307,0.689,0.00795,19.205,0.652,0.00903,
2022/10/12 04:10,16.24,0.694,0.00797,19.152,0.652,0.00901,
2022/10/12 04:20,16.173,0.699,0.008,19.1,0.652,0.00898,
2022/10/12 04:30,16.107,0.704,0.00802,19.048,0.652,0.00895,
2022/10/12 04:40,16.04,0.709,0.00804,18.997,0.652,0.00893,
2022/10/12 04:50,15.973,0.714,0.00806,18.947,0.653,0.0089,
2022/10/12 05:00,15.907,0.719,0.00809,18.897,0.653,0.00887,
2022/10/12 05:10,15.945,0.718,0.0081,18.85,0.653,0.00885,
2022/10/12 05:20,15.995,0.717,0.0081,18.806,0.653,0.00883,
2022/10/12 05:30,16.045,0.715,0.00811,18.762,0.653,0.0088,
2022/10/12 05:40,16.095,0.713,0.00812,18.719,0.653,0.00878,
2022/10/12 05:50,16.145,0.712,0.00812,18.677,0.653,0.00875,
2022/10/12 06:00,16.195,0.71,0.00813,18.635,0.653,0.00873,
2022/10/12 06:10,16.245,0.705,0.0081,18.592,0.652,0.0087,
2022/10/12 06:20,16.295,0.7,0.00807,18.55,0.652,0.00867,
2022/10/12 06:30,16.345,0.695,0.00804,18.508,0.652,0.00864,
2022/10/12 06:40,16.395,0.69,0.00801,18.466,0.651,0.00862,
2022/10/12 06:50,16.445,0.685,0.00797,18.424,0.651,0.00859,
2022/10/12 07:00,16.495,0.68,0.00794,18.384,0.651,0.00856,
2022/10/12 07:10,16.77,0.667,0.00792,18.351,0.65,0.00854,
2022/10/12 07:20,17.07,0.653,0.00791,18.325,0.65,0.00852,
2022/10/12 07:30,17.37,0.64,0.00789,18.301,0.649,0.0085,
2022/10/12 07:40,17.67,0.627,0.00788,18.279,0.648,0.00848,
2022/10/12 07:50,17.97,0.614,0.00786,18.26,0.648,0.00846,
2022/10/12 08:00,18.27,0.601,0.00785,18.243,0.647,0.00844,
2022/10/12 08:10,18.48,0.592,0.00783,18.226,0.647,0.00842,
2022/10/12 08:20,18.68,0.584,0.00782,18.211,0.646,0.00841,
2022/10/12 08:30,18.88,0.575,0.0078,18.201,0.646,0.0084,
2022/10/12 08:40,19.08,0.567,0.00778,18.197,0.645,0.00839,
2022/10/12 08:50,19.28,0.559,0.00777,18.201,0.645,0.00838,
2022/10/12 09:00,19.48,0.551,0.00775,18.213,0.644,0.00838,
2022/10/12 09:10,19.755,0.545,0.00781,18.237,0.644,0.00839,
2022/10/12 09:20,20.038,0.54,0.00788,18.274,0.644,0.00841,
2022/10/12 09:30,20.322,0.535,0.00794,18.321,0.644,0.00844,
2022/10/12 09:40,20.605,0.53,0.00801,18.379,0.644,0.00847,
2022/10/12 09:50,20.888,0.525,0.00807,18.447,0.644,0.00851,
2022/10/12 10:00,21.172,0.52,0.00814,18.525,0.644,0.00855,
2022/10/12 10:10,21.515,0.514,0.0082,18.615,0.644,0.0086,
2022/10/12 10:20,21.865,0.507,0.00827,18.715,0.644,0.00865,
2022/10/12 10:30,22.215,0.5,0.00834,18.825,0.644,0.00871,
2022/10/12 10:40,22.565,0.494,0.00841,18.943,0.643,0.00877,
2022/10/12 10:50,22.915,0.487,0.00847,19.07,0.643,0.00884,
2022/10/12 11:00,23.265,0.481,0.00854,19.206,0.643,0.00891,
2022/10/12 11:10,23.24,0.48,0.00852,19.336,0.643,0.00898,
2022/10/12 11:20,23.173,0.48,0.00848,19.464,0.642,0.00905,
2022/10/12 11:30,23.107,0.48,0.00845,19.598,0.642,0.00912,
2022/10/12 11:40,23.04,0.48,0.00841,19.737,0.642,0.0092,
2022/10/12 11:50,22.973,0.48,0.00838,19.882,0.642,0.00928,
2022/10/12 12:00,22.907,0.48,0.00834,20.031,0.641,0.00936,
2022/10/12 12:10,22.99,0.475,0.00831,20.189,0.641,0.00945,
2022/10/12 12:20,23.09,0.47,0.00827,20.352,0.64,0.00954,
2022/10/12 12:30,23.19,0.465,0.00823,20.516,0.64,0.00963,
2022/10/12 12:40,23.29,0.46,0.00819,20.679,0.639,0.00972,
2022/10/12 12:50,23.39,0.455,0.00815,20.839,0.638,0.00981,
2022/10/12 13:00,23.49,0.45,0.00811,20.997,0.638,0.00989,
2022/10/12 13:10,23.665,0.453,0.00825,21.157,0.637,0.00999,
2022/10/12 13:20,23.848,0.457,0.00841,21.318,0.638,0.01009,
2022/10/12 13:30,24.032,0.46,0.00857,21.478,0.638,0.0102,
2022/10/12 13:40,24.215,0.463,0.00872,21.637,0.638,0.0103,
2022/10/12 13:50,24.398,0.467,0.00888,21.793,0.639,0.01041,
2022/10/12 14:00,24.582,0.47,0.00904,21.949,0.639,0.01052,
2022/10/12 14:10,24.375,0.474,0.00902,22.086,0.639,0.0106,
2022/10/12 14:20,24.125,0.479,0.00898,22.21,0.639,0.01068,
2022/10/12 14:30,23.875,0.484,0.00893,22.328,0.639,0.01076,
2022/10/12 14:40,23.625,0.489,0.00889,22.441,0.638,0.01083,
2022/10/12 14:50,23.375,0.494,0.00885,22.55,0.638,0.0109,
2022/10/12 15:00,23.125,0.499,0.00881,22.654,0.638,0.01097,
2022/10/12 15:10,22.83,0.507,0.00878,22.752,0.638,0.01104,
2022/10/12 15:20,22.53,0.515,0.00876,22.844,0.638,0.0111,
2022/10/12 15:30,22.23,0.523,0.00874,22.931,0.638,0.01116,
2022/10/12 15:40,21.93,0.532,0.00872,23.011,0.638,0.01121,
2022/10/12 15:50,21.63,0.54,0.0087,23.084,0.638,0.01127,
2022/10/12 16:00,21.33,0.549,0.00868,23.149,0.638,0.01131,
2022/10/12 16:10,21.24,0.551,0.00867,23.213,0.638,0.01135,
2022/10/12 16:20,21.173,0.553,0.00866,23.273,0.638,0.01139,
2022/10/12 16:30,21.107,0.555,0.00865,23.324,0.637,0.01142,
2022/10/12 16:40,21.04,0.556,0.00864,23.367,0.637,0.01144,
2022/10/12 16:50,20.973,0.558,0.00863,23.4,0.637,0.01146,
2022/10/12 17:00,20.907,0.56,0.00862,23.425,0.636,0.01147,
2022/10/12 17:10,20.795,0.564,0.00863,23.44,0.636,0.01147,
2022/10/12 17:20,20.678,0.569,0.00864,23.447,0.636,0.01147,
2022/10/12 17:30,20.562,0.574,0.00866,23.447,0.635,0.01147,
2022/10/12 17:40,20.445,0.579,0.00867,23.439,0.635,0.01146,
2022/10/12 17:50,20.328,0.584,0.00868,23.426,0.635,0.01145,
2022/10/12 18:00,20.212,0.589,0.00869,23.407,0.635,0.01143,
2022/10/12 18:10,20.11,0.594,0.00871,23.383,0.635,0.01141,
2022/10/12 18:20,20.01,0.599,0.00873,23.356,0.635,0.01139,
2022/10/12 18:30,19.91,0.604,0.00875,23.324,0.635,0.01137,
2022/10/12 18:40,19.81,0.609,0.00877,23.288,0.634,0.01134,
2022/10/12 18:50,19.71,0.614,0.00879,23.249,0.634,0.01131,
2022/10/12 19:00,19.61,0.619,0.0088,23.207,0.634,0.01128,
2022/10/12 19:10,19.495,0.627,0.00885,23.163,0.634,0.01125,
2022/10/12 19:20,19.378,0.635,0.0089,23.116,0.634,0.01122,
2022/10/12 19:30,19.262,0.644,0.00896,23.068,0.634,0.01119,
2022/10/12 19:40,19.145,0.652,0.00901,23.017,0.635,0.01116,
2022/10/12 19:50,19.028,0.661,0.00906,22.966,0.635,0.01112,
2022/10/12 20:00,18.912,0.669,0.00911,22.913,0.635,0.01109,
2022/10/12 20:10,18.87,0.673,0.00914,22.861,0.635,0.01106,
2022/10/12 20:20,18.837,0.676,0.00916,22.809,0.635,0.01102,
2022/10/12 20:30,18.803,0.68,0.00919,22.757,0.635,0.01099,
2022/10/12 20:40,18.77,0.683,0.00922,22.704,0.635,0.01095,
2022/10/12 20:50,18.737,0.686,0.00924,22.65,0.635,0.01091,
2022/10/12 21:00,18.703,0.69,0.00927,22.595,0.635,0.01088,
2022/10/12 21:10,18.67,0.693,0.0093,22.54,0.635,0.01084,
2022/10/12 21:20,18.637,0.696,0.00932,22.485,0.635,0.0108,
2022/10/12 21:30,18.603,0.7,0.00935,22.429,0.635,0.01077,
2022/10/12 21:40,18.57,0.703,0.00937,22.374,0.635,0.01073,
2022/10/12 21:50,18.537,0.706,0.0094,22.318,0.635,0.01069,
2022/10/12 22:00,18.503,0.71,0.00942,22.262,0.635,0.01066,
2022/10/12 22:10,18.485,0.71,0.00942,22.206,0.635,0.01062,
2022/10/12 22:20,18.468,0.71,0.00941,22.15,0.635,0.01058,
2022/10/12 22:30,18.452,0.71,0.0094,22.094,0.635,0.01054,
2022/10/12 22:40,18.435,0.71,0.00939,22.038,0.635,0.0105,
2022/10/12 22:50,18.418,0.71,0.00938,21.983,0.635,0.01046,
2022/10/12 23:00,18.402,0.71,0.00937,21.927,0.634,0.01043,
2022/10/12 23:10,18.37,0.711,0.00937,21.871,0.634,0.01039,
2022/10/12 23:20,18.337,0.713,0.00937,21.815,0.634,0.01035,
2022/10/12 23:30,18.303,0.715,0.00937,21.76,0.634,0.01032,
2022/10/12 23:40,18.27,0.716,0.00937,21.705,0.634,0.01028,
2022/10/12 23:50,18.237,0.718,0.00938,21.65,0.634,0.01025,
2022/10/13 00:00,18.203,0.72,0.00938,21.596,0.634,0.01021,
2022/10/13 00:10,18.185,0.717,0.00933,21.542,0.634,0.01017,
2022/10/13 00:20,18.168,0.714,0.00928,21.487,0.634,0.01014,
2022/10/13 00:30,18.152,0.71,0.00922,21.432,0.633,0.0101,
2022/10/13 00:40,18.135,0.707,0.00917,21.378,0.633,0.01006,
2022/10/13 00:50,18.118,0.704,0.00912,21.323,0.633,0.01002,
2022/10/13 01:00,18.102,0.7,0.00906,21.268,0.632,0.00998,
2022/10/13 01:10,18.01,0.703,0.00904,21.212,0.632,0.00994,
2022/10/13 01:20,17.91,0.706,0.00903,21.154,0.632,0.0099,
2022/10/13 01:30,17.81,0.71,0.00901,21.097,0.632,0.00986,
2022/10/13 01:40,17.71,0.713,0.009,21.04,0.632,0.00983,
2022/10/13 01:50,17.61,0.716,0.00898,20.983,0.632,0.0098,
2022/10/13 02:00,17.51,0.72,0.00897,20.926,0.632,0.00976,
2022/10/13 02:10,17.485,0.721,0.00898,20.872,0.632,0.00973,
2022/10/13 02:20,17.468,0.723,0.00899,20.82,0.632,0.0097,
2022/10/13 02:30,17.452,0.725,0.009,20.769,0.632,0.00967,
2022/10/13 02:40,17.435,0.726,0.00901,20.718,0.632,0.00964,
2022/10/13 02:50,17.418,0.728,0.00902,20.667,0.632,0.00961,
2022/10/13 03:00,17.402,0.73,0.00904,20.617,0.633,0.00958,
2022/10/13 03:10,17.325,0.734,0.00905,20.565,0.633,0.00955,
2022/10/13 03:20,17.242,0.739,0.00906,20.511,0.633,0.00952,
2022/10/13 03:30,17.158,0.744,0.00907,20.458,0.633,0.00949,
2022/10/13 03:40,17.075,0.749,0.00909,20.404,0.633,0.00946,
2022/10/13 03:50,16.992,0.754,0.0091,20.351,0.633,0.00943,
2022/10/13 04:00,16.908,0.759,0.00911,20.298,0.634,0.00941,
2022/10/13 04:10,16.9,0.758,0.0091,20.247,0.634,0.00938,
2022/10/13 04:20,16.9,0.757,0.00908,20.197,0.634,0.00935,
2022/10/13 04:30,16.9,0.755,0.00906,20.148,0.634,0.00932,
2022/10/13 04:40,16.9,0.754,0.00904,20.098,0.633,0.00929,
2022/10/13 04:50,16.9,0.752,0.00902,20.049,0.633,0.00926,
2022/10/13 05:00,16.9,0.75,0.009,19.999,0.633,0.00923,
2022/10/13 05:10,16.9,0.752,0.00901,19.951,0.633,0.0092,
2022/10/13 05:20,16.9,0.753,0.00903,19.903,0.633,0.00917,
2022/10/13 05:30,16.9,0.755,0.00905,19.855,0.634,0.00915,
2022/10/13 05:40,16.9,0.756,0.00907,19.809,0.634,0.00912,
2022/10/13 05:50,16.9,0.758,0.00909,19.763,0.634,0.0091,
2022/10/13 06:00,16.9,0.76,0.00911,19.717,0.634,0.00908,
2022/10/13 06:10,16.945,0.76,0.00914,19.673,0.634,0.00905,
2022/10/13 06:20,16.995,0.76,0.00917,19.632,0.635,0.00903,
2022/10/13 06:30,17.045,0.76,0.0092,19.591,0.635,0.00901,
2022/10/13 06:40,17.095,0.76,0.00923,19.551,0.635,0.00899,
2022/10/13 06:50,17.145,0.76,0.00926,19.512,0.635,0.00897,
2022/10/13 07:00,17.195,0.76,0.00929,19.473,0.635,0.00895,
2022/10/13 07:10,17.29,0.759,0.00933,19.438,0.636,0.00894,
2022/10/13 07:20,17.39,0.757,0.00937,19.404,0.636,0.00892,
2022/10/13 07:30,17.49,0.755,0.00941,19.372,0.636,0.00891,
2022/10/13 07:40,17.59,0.754,0.00945,19.342,0.636,0.00889,
2022/10/13 07:50,17.69,0.752,0.00949,19.313,0.636,0.00888,
2022/10/13 08:00,17.79,0.75,0.00952,19.286,0.637,0.00887,
2022/10/13 08:10,17.905,0.744,0.00951,19.261,0.637,0.00886,
2022/10/13 08:20,18.022,0.737,0.0095,19.238,0.637,0.00884,
2022/10/13 08:30,18.138,0.73,0.00948,19.216,0.636,0.00883,
2022/10/13 08:40,18.255,0.724,0.00946,19.197,0.636,0.00881,
2022/10/13 08:50,18.372,0.717,0.00944,19.181,0.636,0.0088,
2022/10/13 09:00,18.488,0.711,0.00943,19.168,0.636,0.00879,
2022/10/13 09:10,18.59,0.712,0.0095,19.16,0.636,0.00879,
2022/10/13 09:20,18.69,0.713,0.00958,19.155,0.637,0.00879,
2022/10/13 09:30,18.79,0.715,0.00967,19.155,0.637,0.0088,
2022/10/13 09:40,18.89,0.717,0.00975,19.159,0.638,0.00881,
2022/10/13 09:50,18.99,0.718,0.00984,19.166,0.638,0.00882,
2022/10/13 10:00,19.09,0.72,0.00992,19.177,0.639,0.00884,
2022/10/13 10:10,19.325,0.709,0.00992,19.193,0.639,0.00885,
2022/10/13 10:20,19.575,0.697,0.0099,19.214,0.639,0.00886,
2022/10/13 10:30,19.825,0.685,0.00989,19.237,0.638,0.00886,
2022/10/13 10:40,20.075,0.674,0.00987,19.264,0.638,0.00887,
2022/10/13 10:50,20.325,0.662,0.00985,19.292,0.637,0.00888,
2022/10/13 11:00,20.575,0.651,0.00984,19.324,0.637,0.0089,
2022/10/13 11:10,20.66,0.653,0.00992,19.356,0.637,0.00891,
2022/10/13 11:20,20.727,0.656,0.01002,19.389,0.638,0.00894,
2022/10/13 11:30,20.793,0.66,0.01011,19.426,0.638,0.00897,
2022/10/13 11:40,20.86,0.663,0.0102,19.468,0.639,0.009,
2022/10/13 11:50,20.927,0.666,0.0103,19.514,0.639,0.00904,
2022/10/13 12:00,20.993,0.67,0.01039,19.565,0.64,0.00907,
2022/10/13 12:10,21.03,0.672,0.01045,19.618,0.641,0.00911,
2022/10/13 12:20,21.063,0.673,0.01049,19.674,0.641,0.00915,
2022/10/13 12:30,21.097,0.675,0.01054,19.734,0.641,0.00919,
2022/10/13 12:40,21.13,0.677,0.01059,19.796,0.642,0.00923,
2022/10/13 12:50,21.163,0.678,0.01064,19.862,0.642,0.00927,
2022/10/13 13:00,21.197,0.68,0.01069,19.929,0.642,0.00932,
2022/10/13 13:10,21.185,0.676,0.01061,19.994,0.642,0.00936,
2022/10/13 13:20,21.168,0.671,0.01052,20.057,0.642,0.00939,
2022/10/13 13:30,21.152,0.666,0.01043,20.117,0.641,0.00942,
2022/10/13 13:40,21.135,0.661,0.01034,20.175,0.641,0.00944,
2022/10/13 13:50,21.118,0.656,0.01025,20.229,0.64,0.00947,
2022/10/13 14:00,21.102,0.651,0.01016,20.28,0.64,0.00949,
2022/10/13 14:10,21.085,0.647,0.01009,20.329,0.639,0.00951,
2022/10/13 14:20,21.068,0.644,0.01003,20.374,0.639,0.00953,
2022/10/13 14:30,21.052,0.64,0.00997,20.415,0.638,0.00955,
2022/10/13 14:40,21.035,0.637,0.0099,20.453,0.638,0.00957,
2022/10/13 14:50,21.018,0.634,0.00984,20.488,0.638,0.00958,
2022/10/13 15:00,21.002,0.63,0.00978,20.519,0.637,0.00959,
2022/10/13 15:10,20.985,0.631,0.00979,20.548,0.637,0.00961,
2022/10/13 15:20,20.968,0.633,0.0098,20.575,0.637,0.00962,
2022/10/13 15:30,20.952,0.635,0.00982,20.6,0.637,0.00964,
2022/10/13 15:40,20.935,0.636,0.00983,20.623,0.637,0.00966,
2022/10/13 15:50,20.918,0.638,0.00985,20.644,0.637,0.00967,
2022/10/13 16:00,20.902,0.64,0.00987,20.662,0.637,0.00968,
2022/10/13 16:10,20.855,0.641,0.00986,20.678,0.638,0.00969,
2022/10/13 16:20,20.805,0.643,0.00986,20.691,0.638,0.0097,
2022/10/13 16:30,20.755,0.645,0.00985,20.701,0.638,0.00971,
2022/10/13 16:40,20.705,0.646,0.00985,20.71,0.638,0.00971,
2022/10/13 16:50,20.655,0.648,0.00984,20.718,0.638,0.00972,
2022/10/13 17:00,20.605,0.65,0.00984,20.724,0.638,0.00972,
2022/10/13 17:10,20.48,0.659,0.0099,20.727,0.638,0.00973,
2022/10/13 17:20,20.347,0.669,0.00996,20.728,0.639,0.00974,
2022/10/13 17:30,20.213,0.678,0.01003,20.728,0.639,0.00975,
2022/10/13 17:40,20.08,0.688,0.0101,20.727,0.64,0.00976,
