temp,rh,miu,miu,pv,phi,dphi,crow,lam,dw,dp,ldml,ldmg,ldtg,
20,0.7792,-33781.29166,3.38E+04,1822.395843,0.081749632,1.17E-06,2.88E+06,1.586123713,6.33E-23,4.63E-12,6.46E-21,3.12E-14,2.65E-10,
20,0.7793,-33763.91562,3.38E+04,1822.629723,0.081770053,1.18E-06,2.88E+06,1.586195185,6.38E-23,4.63E-12,6.50E-21,3.12E-14,2.65E-10,
20,0.7794,-33746.54182,3.37E+04,1822.863604,0.081790481,1.18E-06,2.88E+06,1.586266685,6.42E-23,4.64E-12,6.55E-21,3.12E-14,2.65E-10,
20,0.7795,-33729.17025,3.37E+04,1823.097484,0.081810918,1.18E-06,2.88E+06,1.586338212,6.47E-23,4.64E-12,6.60E-21,3.12E-14,2.66E-10,
20,0.7796,-33711.8009,3.37E+04,1823.331365,0.081831362,1.18E-06,2.88E+06,1.586409767,6.52E-23,4.64E-12,6.64E-21,3.13E-14,2.66E-10,
20,0.7797,-33694.43379,3.37E+04,1823.565245,0.081851814,1.18E-06,2.88E+06,1.58648135,6.56E-23,4.65E-12,6.69E-21,3.13E-14,2.66E-10,
20,0.7798,-33677.0689,3.37E+04,1823.799125,0.081872274,1.18E-06,2.88E+06,1.58655296,6.61E-23,4.65E-12,6.74E-21,3.13E-14,2.66E-10,
20,0.7799,-33659.70623,3.37E+04,1824.033006,0.081892742,1.18E-06,2.88E+06,1.586624598,6.66E-23,4.65E-12,6.79E-21,3.13E-14,2.66E-10,
20,0.78,-33642.3458,3.36E+04,1824.266886,0.081913218,1.18E-06,2.88E+06,1.586696264,6.70E-23,4.66E-12,6.84E-21,3.14E-14,2.67E-10,
20,0.7801,-33624.98758,3.36E+04,1824.500766,0.081933702,1.18E-06,2.88E+06,1.586767957,6.75E-23,4.66E-12,6.89E-21,3.14E-14,2.67E-10,
20,0.7802,-33607.6316,3.36E+04,1824.734647,0.081954194,1.18E-06,2.88E+06,1.586839678,6.80E-23,4.66E-12,6.94E-21,3.14E-14,2.67E-10,
20,0.7803,-33590.27784,3.36E+04,1824.968527,0.081974693,1.18E-06,2.88E+06,1.586911427,6.85E-23,4.67E-12,6.99E-21,3.14E-14,2.67E-10,
20,0.7804,-33572.9263,3.36E+04,1825.202408,0.081995201,1.18E-06,2.88E+06,1.586983204,6.90E-23,4.67E-12,7.04E-21,3.15E-14,2.67E-10,
20,0.7805,-33555.57698,3.36E+04,1825.436288,0.082015717,1.18E-06,2.88E+06,1.587055008,6.95E-23,4.67E-12,7.09E-21,3.15E-14,2.68E-10,
20,0.7806,-33538.22989,3.35E+04,1825.670168,0.08203624,1.18E-06,2.88E+06,1.58712684,7.00E-23,4.67E-12,7.14E-21,3.15E-14,2.68E-10,
20,0.7807,-33520.88502,3.35E+04,1825.904049,0.082056772,1.18E-06,2.88E+06,1.5871987,7.05E-23,4.68E-12,7.19E-21,3.15E-14,2.68E-10,
20,0.7808,-33503.54237,3.35E+04,1826.137929,0.082077311,1.18E-06,2.88E+06,1.587270588,7.10E-23,4.68E-12,7.24E-21,3.16E-14,2.68E-10,
20,0.7809,-33486.20195,3.35E+04,1826.371809,0.082097858,1.19E-06,2.88E+06,1.587342504,7.15E-23,4.68E-12,7.29E-21,3.16E-14,2.69E-10,
20,0.781,-33468.86374,3.35E+04,1826.60569,0.082118414,1.19E-06,2.88E+06,1.587414447,7.20E-23,4.69E-12,7.35E-21,3.16E-14,2.69E-10,
20,0.7811,-33451.52775,3.35E+04,1826.83957,0.082138977,1.19E-06,2.88E+06,1.587486419,7.26E-23,4.69E-12,7.40E-21,3.16E-14,2.69E-10,
20,0.7812,-33434.19398,3.34E+04,1827.07345,0.082159548,1.19E-06,2.88E+06,1.587558418,7.31E-23,4.69E-12,7.45E-21,3.17E-14,2.69E-10,
20,0.7813,-33416.86243,3.34E+04,1827.307331,0.082180127,1.19E-06,2.88E+06,1.587630445,7.36E-23,4.70E-12,7.51E-21,3.17E-14,2.69E-10,
20,0.7814,-33399.5331,3.34E+04,1827.541211,0.082200714,1.19E-06,2.88E+06,1.587702501,7.41E-23,4.70E-12,7.56E-21,3.17E-14,2.70E-10,
20,0.7815,-33382.20599,3.34E+04,1827.775092,0.08222131,1.19E-06,2.88E+06,1.587774584,7.47E-23,4.70E-12,7.62E-21,3.18E-14,2.70E-10,
20,0.7816,-33364.88109,3.34E+04,1828.008972,0.082241913,1.19E-06,2.88E+06,1.587846695,7.52E-23,4.71E-12,7.67E-21,3.18E-14,2.70E-10,
20,0.7817,-33347.55841,3.33E+04,1828.242852,0.082262524,1.19E-06,2.88E+06,1.587918834,7.58E-23,4.71E-12,7.73E-21,3.18E-14,2.70E-10,
20,0.7818,-33330.23795,3.33E+04,1828.476733,0.082283143,1.19E-06,2.88E+06,1.587991001,7.63E-23,4.71E-12,7.78E-21,3.18E-14,2.71E-10,
20,0.7819,-33312.9197,3.33E+04,1828.710613,0.08230377,1.19E-06,2.88E+06,1.588063196,7.69E-23,4.72E-12,7.84E-21,3.19E-14,2.71E-10,
20,0.782,-33295.60367,3.33E+04,1828.944493,0.082324405,1.19E-06,2.88E+06,1.588135419,7.74E-23,4.72E-12,7.90E-21,3.19E-14,2.71E-10,
20,0.7821,-33278.28985,3.33E+04,1829.178374,0.082345049,1.19E-06,2.88E+06,1.58820767,7.80E-23,4.72E-12,7.95E-21,3.19E-14,2.71E-10,
20,0.7822,-33260.97824,3.33E+04,1829.412254,0.0823657,1.19E-06,2.88E+06,1.58827995,7.86E-23,4.73E-12,8.01E-21,3.19E-14,2.72E-10,
20,0.7823,-33243.66885,3.32E+04,1829.646135,0.082386359,1.19E-06,2.88E+06,1.588352257,7.91E-23,4.73E-12,8.07E-21,3.20E-14,2.72E-10,
20,0.7824,-33226.36167,3.32E+04,1829.880015,0.082407026,1.19E-06,2.88E+06,1.588424593,7.97E-23,4.73E-12,8.13E-21,3.20E-14,2.72E-10,
20,0.7825,-33209.0567,3.32E+04,1830.113895,0.082427702,1.20E-06,2.88E+06,1.588496956,8.03E-23,4.74E-12,8.19E-21,3.20E-14,2.72E-10,
20,0.7826,-33191.75394,3.32E+04,1830.347776,0.082448385,1.20E-06,2.88E+06,1.588569348,8.09E-23,4.74E-12,8.25E-21,3.20E-14,2.72E-10,
20,0.7827,-33174.45339,3.32E+04,1830.581656,0.082469077,1.20E-06,2.88E+06,1.588641768,8.14E-23,4.74E-12,8.31E-21,3.21E-14,2.73E-10,
20,0.7828,-33157.15506,3.32E+04,1830.815536,0.082489776,1.20E-06,2.88E+06,1.588714216,8.20E-23,4.75E-12,8.37E-21,3.21E-14,2.73E-10,
20,0.7829,-33139.85893,3.31E+04,1831.049417,0.082510484,1.20E-06,2.88E+06,1.588786692,8.26E-23,4.75E-12,8.43E-21,3.21E-14,2.73E-10,
20,0.783,-33122.56501,3.31E+04,1831.283297,0.082531199,1.20E-06,2.88E+06,1.588859197,8.32E-23,4.76E-12,8.49E-21,3.22E-14,2.73E-10,
20,0.7831,-33105.2733,3.31E+04,1831.517178,0.082551923,1.20E-06,2.88E+06,1.58893173,8.38E-23,4.76E-12,8.55E-21,3.22E-14,2.74E-10,
20,0.7832,-33087.9838,3.31E+04,1831.751058,0.082572654,1.20E-06,2.88E+06,1.589004291,8.45E-23,4.76E-12,8.61E-21,3.22E-14,2.74E-10,
20,0.7833,-33070.69651,3.31E+04,1831.984938,0.082593394,1.20E-06,2.88E+06,1.58907688,8.51E-23,4.77E-12,8.67E-21,3.22E-14,2.74E-10,
20,0.7834,-33053.41142,3.31E+04,1832.218819,0.082614142,1.20E-06,2.88E+06,1.589149497,8.57E-23,4.77E-12,8.74E-21,3.23E-14,2.74E-10,
20,0.7835,-33036.12854,3.30E+04,1832.452699,0.082634898,1.20E-06,2.88E+06,1.589222143,8.63E-23,4.77E-12,8.80E-21,3.23E-14,2.74E-10,
20,0.7836,-33018.84787,3.30E+04,1832.686579,0.082655662,1.20E-06,2.88E+06,1.589294817,8.69E-23,4.78E-12,8.87E-21,3.23E-14,2.75E-10,
20,0.7837,-33001.5694,3.30E+04,1832.92046,0.082676434,1.20E-06,2.88E+06,1.58936752,8.76E-23,4.78E-12,8.93E-21,3.23E-14,2.75E-10,
20,0.7838,-32984.29313,3.30E+04,1833.15434,0.082697215,1.20E-06,2.88E+06,1.589440251,8.82E-23,4.78E-12,9.00E-21,3.24E-14,2.75E-10,
20,0.7839,-32967.01907,3.30E+04,1833.38822,0.082718003,1.20E-06,2.88E+06,1.58951301,8.89E-23,4.79E-12,9.06E-21,3.24E-14,2.75E-10,
20,0.784,-32949.74721,3.29E+04,1833.622101,0.082738799,1.20E-06,2.88E+06,1.589585798,8.95E-23,4.79E-12,9.13E-21,3.24E-14,2.76E-10,
20,0.7841,-32932.47756,3.29E+04,1833.855981,0.082759604,1.21E-06,2.88E+06,1.589658614,9.02E-23,4.79E-12,9.19E-21,3.25E-14,2.76E-10,
20,0.7842,-32915.21011,3.29E+04,1834.089862,0.082780417,1.21E-06,2.88E+06,1.589731458,9.08E-23,4.80E-12,9.26E-21,3.25E-14,2.76E-10,
20,0.7843,-32897.94486,3.29E+04,1834.323742,0.082801237,1.21E-06,2.88E+06,1.589804331,9.15E-23,4.80E-12,9.33E-21,3.25E-14,2.76E-10,
20,0.7844,-32880.68181,3.29E+04,1834.557622,0.082822066,1.21E-06,2.88E+06,1.589877232,9.22E-23,4.80E-12,9.40E-21,3.25E-14,2.77E-10,
20,0.7845,-32863.42096,3.29E+04,1834.791503,0.082842904,1.21E-06,2.88E+06,1.589950162,9.28E-23,4.81E-12,9.47E-21,3.26E-14,2.77E-10,
20,0.7846,-32846.16231,3.28E+04,1835.025383,0.082863749,1.21E-06,2.88E+06,1.590023121,9.35E-23,4.81E-12,9.54E-21,3.26E-14,2.77E-10,
20,0.7847,-32828.90586,3.28E+04,1835.259263,0.082884602,1.21E-06,2.88E+06,1.590096108,9.42E-23,4.81E-12,9.61E-21,3.26E-14,2.77E-10,
20,0.7848,-32811.65161,3.28E+04,1835.493144,0.082905464,1.21E-06,2.88E+06,1.590169123,9.49E-23,4.82E-12,9.68E-21,3.27E-14,2.78E-10,
20,0.7849,-32794.39956,3.28E+04,1835.727024,0.082926333,1.21E-06,2.88E+06,1.590242167,9.56E-23,4.82E-12,9.75E-21,3.27E-14,2.78E-10,
20,0.785,-32777.1497,3.28E+04,1835.960905,0.082947211,1.21E-06,2.88E+06,1.590315239,9.63E-23,4.82E-12,9.82E-21,3.27E-14,2.78E-10,
20,0.7851,-32759.90205,3.28E+04,1836.194785,0.082968097,1.21E-06,2.88E+06,1.590388341,9.70E-23,4.83E-12,9.89E-21,3.27E-14,2.78E-10,
20,0.7852,-32742.65659,3.27E+04,1836.428665,0.082988992,1.21E-06,2.88E+06,1.59046147,9.77E-23,4.83E-12,9.96E-21,3.28E-14,2.78E-10,
20,0.7853,-32725.41332,3.27E+04,1836.662546,0.083009894,1.21E-06,2.88E+06,1.590534629,9.84E-23,4.84E-12,1.00E-20,3.28E-14,2.79E-10,
20,0.7854,-32708.17226,3.27E+04,1836.896426,0.083030804,1.21E-06,2.88E+06,1.590607816,9.91E-23,4.84E-12,1.01E-20,3.28E-14,2.79E-10,
20,0.7855,-32690.93338,3.27E+04,1837.130306,0.083051723,1.21E-06,2.88E+06,1.590681031,9.99E-23,4.84E-12,1.02E-20,3.28E-14,2.79E-10,
20,0.7856,-32673.6967,3.27E+04,1837.364187,0.08307265,1.21E-06,2.88E+06,1.590754276,1.01E-22,4.85E-12,1.03E-20,3.29E-14,2.79E-10,
20,0.7857,-32656.46222,3.27E+04,1837.598067,0.083093585,1.22E-06,2.88E+06,1.590827549,1.01E-22,4.85E-12,1.03E-20,3.29E-14,2.80E-10,
20,0.7858,-32639.22993,3.26E+04,1837.831948,0.083114529,1.22E-06,2.88E+06,1.59090085,1.02E-22,4.85E-12,1.04E-20,3.29E-14,2.80E-10,
20,0.7859,-32621.99983,3.26E+04,1838.065828,0.08313548,1.22E-06,2.88E+06,1.590974181,1.03E-22,4.86E-12,1.05E-20,3.30E-14,2.80E-10,
20,0.786,-32604.77192,3.26E+04,1838.299708,0.08315644,1.22E-06,2.88E+06,1.59104754,1.04E-22,4.86E-12,1.06E-20,3.30E-14,2.80E-10,
20,0.7861,-32587.54621,3.26E+04,1838.533589,0.083177408,1.22E-06,2.88E+06,1.591120928,1.04E-22,4.86E-12,1.06E-20,3.30E-14,2.81E-10,
20,0.7862,-32570.32269,3.26E+04,1838.767469,0.083198384,1.22E-06,2.88E+06,1.591194345,1.05E-22,4.87E-12,1.07E-20,3.30E-14,2.81E-10,
20,0.7863,-32553.10135,3.26E+04,1839.001349,0.083219369,1.22E-06,2.88E+06,1.59126779,1.06E-22,4.87E-12,1.08E-20,3.31E-14,2.81E-10,
20,0.7864,-32535.88221,3.25E+04,1839.23523,0.083240361,1.22E-06,2.88E+06,1.591341265,1.07E-22,4.87E-12,1.09E-20,3.31E-14,2.81E-10,
20,0.7865,-32518.66526,3.25E+04,1839.46911,0.083261362,1.22E-06,2.88E+06,1.591414768,1.07E-22,4.88E-12,1.10E-20,3.31E-14,2.82E-10,
20,0.7866,-32501.45049,3.25E+04,1839.70299,0.083282371,1.22E-06,2.88E+06,1.5914883,1.08E-22,4.88E-12,1.10E-20,3.32E-14,2.82E-10,
20,0.7867,-32484.23792,3.25E+04,1839.936871,0.083303389,1.22E-06,2.88E+06,1.591561861,1.09E-22,4.89E-12,1.11E-20,3.32E-14,2.82E-10,
20,0.7868,-32467.02753,3.25E+04,1840.170751,0.083324414,1.22E-06,2.88E+06,1.591635451,1.10E-22,4.89E-12,1.12E-20,3.32E-14,2.82E-10,
20,0.7869,-32449.81933,3.24E+04,1840.404632,0.083345448,1.22E-06,2.88E+06,1.591709069,1.11E-22,4.89E-12,1.13E-20,3.32E-14,2.83E-10,
20,0.787,-32432.61331,3.24E+04,1840.638512,0.083366491,1.22E-06,2.88E+06,1.591782717,1.12E-22,4.90E-12,1.14E-20,3.33E-14,2.83E-10,
20,0.7871,-32415.40949,3.24E+04,1840.872392,0.083387541,1.22E-06,2.88E+06,1.591856394,1.12E-22,4.90E-12,1.15E-20,3.33E-14,2.83E-10,
20,0.7872,-32398.20784,3.24E+04,1841.106273,0.0834086,1.22E-06,2.88E+06,1.591930099,1.13E-22,4.90E-12,1.15E-20,3.33E-14,2.83E-10,
20,0.7873,-32381.00839,3.24E+04,1841.340153,0.083429667,1.23E-06,2.88E+06,1.592003834,1.14E-22,4.91E-12,1.16E-20,3.34E-14,2.84E-10,
20,0.7874,-32363.81111,3.24E+04,1841.574033,0.083450742,1.23E-06,2.88E+06,1.592077597,1.15E-22,4.91E-12,1.17E-20,3.34E-14,2.84E-10,
20,0.7875,-32346.61603,3.23E+04,1841.807914,0.083471826,1.23E-06,2.88E+06,1.59215139,1.16E-22,4.91E-12,1.18E-20,3.34E-14,2.84E-10,
20,0.7876,-32329.42312,3.23E+04,1842.041794,0.083492918,1.23E-06,2.88E+06,1.592225212,1.17E-22,4.92E-12,1.19E-20,3.35E-14,2.84E-10,
20,0.7877,-32312.2324,3.23E+04,1842.275675,0.083514018,1.23E-06,2.88E+06,1.592299062,1.17E-22,4.92E-12,1.20E-20,3.35E-14,2.84E-10,
20,0.7878,-32295.04386,3.23E+04,1842.509555,0.083535126,1.23E-06,2.88E+06,1.592372942,1.18E-22,4.93E-12,1.21E-20,3.35E-14,2.85E-10,
20,0.7879,-32277.8575,3.23E+04,1842.743435,0.083556243,1.23E-06,2.88E+06,1.592446851,1.19E-22,4.93E-12,1.22E-20,3.35E-14,2.85E-10,
20,0.788,-32260.67332,3.23E+04,1842.977316,0.083577368,1.23E-06,2.88E+06,1.592520789,1.20E-22,4.93E-12,1.22E-20,3.36E-14,2.85E-10,
20,0.7881,-32243.49132,3.22E+04,1843.211196,0.083598502,1.23E-06,2.88E+06,1.592594756,1.21E-22,4.94E-12,1.23E-20,3.36E-14,2.85E-10,
20,0.7882,-32226.31151,3.22E+04,1843.445076,0.083619643,1.23E-06,2.88E+06,1.592668752,1.22E-22,4.94E-12,1.24E-20,3.36E-14,2.86E-10,
20,0.7883,-32209.13387,3.22E+04,1843.678957,0.083640794,1.23E-06,2.88E+06,1.592742778,1.23E-22,4.94E-12,1.25E-20,3.37E-14,2.86E-10,
20,0.7884,-32191.95841,3.22E+04,1843.912837,0.083661952,1.23E-06,2.88E+06,1.592816832,1.24E-22,4.95E-12,1.26E-20,3.37E-14,2.86E-10,
20,0.7885,-32174.78513,3.22E+04,1844.146718,0.083683119,1.23E-06,2.88E+06,1.592890916,1.25E-22,4.95E-12,1.27E-20,3.37E-14,2.86E-10,
20,0.7886,-32157.61403,3.22E+04,1844.380598,0.083704294,1.23E-06,2.88E+06,1.592965029,1.26E-22,4.95E-12,1.28E-20,3.37E-14,2.87E-10,
20,0.7887,-32140.4451,3.21E+04,1844.614478,0.083725477,1.23E-06,2.88E+06,1.593039171,1.26E-22,4.96E-12,1.29E-20,3.38E-14,2.87E-10,
20,0.7888,-32123.27835,3.21E+04,1844.848359,0.083746669,1.23E-06,2.88E+06,1.593113343,1.27E-22,4.96E-12,1.30E-20,3.38E-14,2.87E-10,
20,0.7889,-32106.11378,3.21E+04,1845.082239,0.08376787,1.24E-06,2.88E+06,1.593187544,1.28E-22,4.97E-12,1.31E-20,3.38E-14,2.87E-10,
20,0.789,-32088.95138,3.21E+04,1845.316119,0.083789078,1.24E-06,2.88E+06,1.593261774,1.29E-22,4.97E-12,1.32E-20,3.39E-14,2.88E-10,
20,0.7891,-32071.79116,3.21E+04,1845.55,0.083810295,1.24E-06,2.88E+06,1.593336033,1.30E-22,4.97E-12,1.33E-20,3.39E-14,2.88E-10,
20,0.7892,-32054.63312,3.21E+04,1845.78388,0.083831521,1.24E-06,2.88E+06,1.593410322,1.31E-22,4.98E-12,1.34E-20,3.39E-14,2.88E-10,
20,0.7893,-32037.47724,3.20E+04,1846.01776,0.083852754,1.24E-06,2.88E+06,1.59348464,1.32E-22,4.98E-12,1.35E-20,3.40E-14,2.88E-10,
20,0.7894,-32020.32354,3.20E+04,1846.251641,0.083873996,1.24E-06,2.88E+06,1.593558987,1.33E-22,4.98E-12,1.36E-20,3.40E-14,2.89E-10,
20,0.7895,-32003.17202,3.20E+04,1846.485521,0.083895247,1.24E-06,2.88E+06,1.593633364,1.34E-22,4.99E-12,1.37E-20,3.40E-14,2.89E-10,
20,0.7896,-31986.02266,3.20E+04,1846.719402,0.083916506,1.24E-06,2.88E+06,1.59370777,1.35E-22,4.99E-12,1.38E-20,3.40E-14,2.89E-10,
20,0.7897,-31968.87548,3.20E+04,1846.953282,0.083937773,1.24E-06,2.88E+06,1.593782206,1.36E-22,5.00E-12,1.39E-20,3.41E-14,2.90E-10,
20,0.7898,-31951.73047,3.20E+04,1847.187162,0.083959049,1.24E-06,2.88E+06,1.593856671,1.37E-22,5.00E-12,1.40E-20,3.41E-14,2.90E-10,
20,0.7899,-31934.58763,3.19E+04,1847.421043,0.083980333,1.24E-06,2.89E+06,1.593931166,1.38E-22,5.00E-12,1.41E-20,3.41E-14,2.90E-10,
20,0.79,-31917.44696,3.19E+04,1847.654923,0.084001626,1.24E-06,2.89E+06,1.59400569,1.39E-22,5.01E-12,1.42E-20,3.42E-14,2.90E-10,
20,0.7901,-31900.30846,3.19E+04,1847.888803,0.084022927,1.24E-06,2.89E+06,1.594080243,1.40E-22,5.01E-12,1.43E-20,3.42E-14,2.91E-10,
20,0.7902,-31883.17212,3.19E+04,1848.122684,0.084044236,1.24E-06,2.89E+06,1.594154826,1.41E-22,5.02E-12,1.44E-20,3.42E-14,2.91E-10,
20,0.7903,-31866.03796,3.19E+04,1848.356564,0.084065554,1.24E-06,2.89E+06,1.594229439,1.42E-22,5.02E-12,1.45E-20,3.43E-14,2.91E-10,
20,0.7904,-31848.90596,3.18E+04,1848.590445,0.08408688,1.25E-06,2.89E+06,1.594304081,1.43E-22,5.02E-12,1.46E-20,3.43E-14,2.91E-10,
20,0.7905,-31831.77614,3.18E+04,1848.824325,0.084108215,1.25E-06,2.89E+06,1.594378753,1.45E-22,5.03E-12,1.47E-20,3.43E-14,2.92E-10,
20,0.7906,-31814.64847,3.18E+04,1849.058205,0.084129558,1.25E-06,2.89E+06,1.594453454,1.46E-22,5.03E-12,1.49E-20,3.43E-14,2.92E-10,
20,0.7907,-31797.52298,3.18E+04,1849.292086,0.08415091,1.25E-06,2.89E+06,1.594528185,1.47E-22,5.03E-12,1.50E-20,3.44E-14,2.92E-10,
20,0.7908,-31780.39965,3.18E+04,1849.525966,0.08417227,1.25E-06,2.89E+06,1.594602946,1.48E-22,5.04E-12,1.51E-20,3.44E-14,2.92E-10,
20,0.7909,-31763.27849,3.18E+04,1849.759846,0.084193639,1.25E-06,2.89E+06,1.594677736,1.49E-22,5.04E-12,1.52E-20,3.44E-14,2.93E-10,
20,0.791,-31746.15949,3.17E+04,1849.993727,0.084215016,1.25E-06,2.89E+06,1.594752556,1.50E-22,5.05E-12,1.53E-20,3.45E-14,2.93E-10,
20,0.7911,-31729.04265,3.17E+04,1850.227607,0.084236402,1.25E-06,2.89E+06,1.594827405,1.51E-22,5.05E-12,1.54E-20,3.45E-14,2.93E-10,
20,0.7912,-31711.92798,3.17E+04,1850.461487,0.084257796,1.25E-06,2.89E+06,1.594902285,1.52E-22,5.05E-12,1.55E-20,3.45E-14,2.93E-10,
20,0.7913,-31694.81547,3.17E+04,1850.695368,0.084279198,1.25E-06,2.89E+06,1.594977194,1.53E-22,5.06E-12,1.57E-20,3.46E-14,2.94E-10,
20,0.7914,-31677.70512,3.17E+04,1850.929248,0.084300609,1.25E-06,2.89E+06,1.595052132,1.55E-22,5.06E-12,1.58E-20,3.46E-14,2.94E-10,
20,0.7915,-31660.59694,3.17E+04,1851.163129,0.084322029,1.25E-06,2.89E+06,1.595127101,1.56E-22,5.07E-12,1.59E-20,3.46E-14,2.94E-10,
20,0.7916,-31643.49091,3.16E+04,1851.397009,0.084343457,1.25E-06,2.89E+06,1.595202099,1.57E-22,5.07E-12,1.60E-20,3.47E-14,2.94E-10,
20,0.7917,-31626.38705,3.16E+04,1851.630889,0.084364894,1.25E-06,2.89E+06,1.595277127,1.58E-22,5.07E-12,1.61E-20,3.47E-14,2.95E-10,
20,0.7918,-31609.28535,3.16E+04,1851.86477,0.084386339,1.25E-06,2.89E+06,1.595352185,1.59E-22,5.08E-12,1.62E-20,3.47E-14,2.95E-10,
20,0.7919,-31592.18581,3.16E+04,1852.09865,0.084407792,1.25E-06,2.89E+06,1.595427273,1.61E-22,5.08E-12,1.64E-20,3.48E-14,2.95E-10,
20,0.792,-31575.08842,3.16E+04,1852.33253,0.084429254,1.26E-06,2.89E+06,1.595502391,1.62E-22,5.09E-12,1.65E-20,3.48E-14,2.95E-10,
20,0.7921,-31557.9932,3.16E+04,1852.566411,0.084450725,1.26E-06,2.89E+06,1.595577538,1.63E-22,5.09E-12,1.66E-20,3.48E-14,2.96E-10,
20,0.7922,-31540.90013,3.15E+04,1852.800291,0.084472204,1.26E-06,2.89E+06,1.595652715,1.64E-22,5.09E-12,1.67E-20,3.48E-14,2.96E-10,
20,0.7923,-31523.80922,3.15E+04,1853.034172,0.084493692,1.26E-06,2.89E+06,1.595727923,1.65E-22,5.10E-12,1.69E-20,3.49E-14,2.96E-10,
20,0.7924,-31506.72047,3.15E+04,1853.268052,0.084515189,1.26E-06,2.89E+06,1.59580316,1.67E-22,5.10E-12,1.70E-20,3.49E-14,2.97E-10,
20,0.7925,-31489.63388,3.15E+04,1853.501932,0.084536693,1.26E-06,2.89E+06,1.595878427,1.68E-22,5.11E-12,1.71E-20,3.49E-14,2.97E-10,
20,0.7926,-31472.54944,3.15E+04,1853.735813,0.084558207,1.26E-06,2.89E+06,1.595953724,1.69E-22,5.11E-12,1.73E-20,3.50E-14,2.97E-10,
20,0.7927,-31455.46715,3.15E+04,1853.969693,0.084579729,1.26E-06,2.89E+06,1.596029051,1.70E-22,5.11E-12,1.74E-20,3.50E-14,2.97E-10,
20,0.7928,-31438.38702,3.14E+04,1854.203573,0.08460126,1.26E-06,2.89E+06,1.596104408,1.72E-22,5.12E-12,1.75E-20,3.50E-14,2.98E-10,
20,0.7929,-31421.30905,3.14E+04,1854.437454,0.084622799,1.26E-06,2.89E+06,1.596179795,1.73E-22,5.12E-12,1.77E-20,3.51E-14,2.98E-10,
20,0.793,-31404.23322,3.14E+04,1854.671334,0.084644346,1.26E-06,2.89E+06,1.596255213,1.74E-22,5.12E-12,1.78E-20,3.51E-14,2.98E-10,
20,0.7931,-31387.15956,3.14E+04,1854.905215,0.084665903,1.26E-06,2.89E+06,1.59633066,1.76E-22,5.13E-12,1.79E-20,3.51E-14,2.98E-10,
20,0.7932,-31370.08804,3.14E+04,1855.139095,0.084687468,1.26E-06,2.89E+06,1.596406137,1.77E-22,5.13E-12,1.81E-20,3.52E-14,2.99E-10,
20,0.7933,-31353.01868,3.14E+04,1855.372975,0.084709041,1.26E-06,2.89E+06,1.596481645,1.78E-22,5.14E-12,1.82E-20,3.52E-14,2.99E-10,
20,0.7934,-31335.95146,3.13E+04,1855.606856,0.084730624,1.26E-06,2.89E+06,1.596557182,1.80E-22,5.14E-12,1.83E-20,3.52E-14,2.99E-10,
20,0.7935,-31318.8864,3.13E+04,1855.840736,0.084752214,1.27E-06,2.89E+06,1.59663275,1.81E-22,5.15E-12,1.85E-20,3.53E-14,2.99E-10,
20,0.7936,-31301.82349,3.13E+04,1856.074616,0.084773814,1.27E-06,2.89E+06,1.596708348,1.82E-22,5.15E-12,1.86E-20,3.53E-14,3.00E-10,
20,0.7937,-31284.76273,3.13E+04,1856.308497,0.084795422,1.27E-06,2.89E+06,1.596783976,1.84E-22,5.15E-12,1.87E-20,3.53E-14,3.00E-10,
20,0.7938,-31267.70412,3.13E+04,1856.542377,0.084817038,1.27E-06,2.89E+06,1.596859634,1.85E-22,5.16E-12,1.89E-20,3.54E-14,3.00E-10,
20,0.7939,-31250.64766,3.13E+04,1856.776257,0.084838664,1.27E-06,2.89E+06,1.596935323,1.87E-22,5.16E-12,1.90E-20,3.54E-14,3.01E-10,
20,0.794,-31233.59334,3.12E+04,1857.010138,0.084860298,1.27E-06,2.89E+06,1.597011041,1.88E-22,5.17E-12,1.92E-20,3.54E-14,3.01E-10,
20,0.7941,-31216.54118,3.12E+04,1857.244018,0.08488194,1.27E-06,2.89E+06,1.59708679,1.90E-22,5.17E-12,1.93E-20,3.55E-14,3.01E-10,
20,0.7942,-31199.49116,3.12E+04,1857.477899,0.084903591,1.27E-06,2.89E+06,1.597162569,1.91E-22,5.17E-12,1.95E-20,3.55E-14,3.01E-10,
20,0.7943,-31182.44328,3.12E+04,1857.711779,0.084925251,1.27E-06,2.89E+06,1.597238379,1.92E-22,5.18E-12,1.96E-20,3.55E-14,3.02E-10,
20,0.7944,-31165.39756,3.12E+04,1857.945659,0.08494692,1.27E-06,2.89E+06,1.597314219,1.94E-22,5.18E-12,1.98E-20,3.56E-14,3.02E-10,
20,0.7945,-31148.35398,3.11E+04,1858.17954,0.084968597,1.27E-06,2.89E+06,1.597390089,1.95E-22,5.19E-12,1.99E-20,3.56E-14,3.02E-10,
20,0.7946,-31131.31254,3.11E+04,1858.41342,0.084990283,1.27E-06,2.89E+06,1.59746599,1.97E-22,5.19E-12,2.01E-20,3.56E-14,3.02E-10,
20,0.7947,-31114.27325,3.11E+04,1858.6473,0.085011977,1.27E-06,2.89E+06,1.59754192,1.98E-22,5.19E-12,2.02E-20,3.56E-14,3.03E-10,
