temp,rh,miu,pv,phi,dphi,crow,lam,dw,dp,ldml,ldmg,ldtg,Å[miu
20,0.0888,-327859.9173,207.6857686,0.01032744,7.63E-08,1.08E+06,0.116242816,0,1.40E-12,0,2.15E-15,2.04E-11,3.28E+05
20,0.0889,-327707.5226,207.9196489,0.01033907,7.64E-08,1.08E+06,0.116246468,0,1.40E-12,0,2.15E-15,2.04E-11,3.28E+05
20,0.089,-327555.2991,208.1535293,0.0103507,7.64E-08,1.08E+06,0.11625012,0,1.40E-12,0,2.15E-15,2.05E-11,3.28E+05
20,0.0891,-327403.2466,208.3874097,0.01036233,7.65E-08,1.08E+06,0.116253772,0,1.40E-12,0,2.15E-15,2.05E-11,3.27E+05
20,0.0892,-327251.3647,208.62129,0.01037396,7.66E-08,1.08E+06,0.116257423,0,1.40E-12,0,2.16E-15,2.05E-11,3.27E+05
20,0.0893,-327099.653,208.8551704,0.01038559,7.67E-08,1.08E+06,0.116261075,0,1.40E-12,0,2.16E-15,2.05E-11,3.27E+05
20,0.0894,-326948.111,209.0890508,0.01039722,7.68E-08,1.08E+06,0.116264727,0,1.40E-12,0,2.16E-15,2.05E-11,3.27E+05
20,0.0895,-326796.7384,209.3229312,0.01040885,7.69E-08,1.08E+06,0.116268379,0,1.40E-12,0,2.16E-15,2.06E-11,3.27E+05
20,0.0896,-326645.5349,209.5568115,0.01042048,7.70E-08,1.08E+06,0.116272031,0,1.40E-12,0,2.17E-15,2.06E-11,3.27E+05
20,0.0897,-326494.5001,209.7906919,0.01043211,7.70E-08,1.08E+06,0.116275683,0,1.40E-12,0,2.17E-15,2.06E-11,3.26E+05
20,0.0898,-326343.6335,210.0245723,0.01044374,7.71E-08,1.08E+06,0.116279334,0,1.40E-12,0,2.17E-15,2.06E-11,3.26E+05
20,0.0899,-326192.9349,210.2584526,0.01045537,7.72E-08,1.08E+06,0.116282986,0,1.40E-12,0,2.17E-15,2.07E-11,3.26E+05
20,0.09,-326042.4038,210.492333,0.010467,7.73E-08,1.08E+06,0.116286638,0,1.40E-12,0,2.18E-15,2.07E-11,3.26E+05
20,0.0901,-325892.0398,210.7262134,0.01047863,7.74E-08,1.08E+06,0.11629029,0,1.40E-12,0,2.18E-15,2.07E-11,3.26E+05
20,0.0902,-325741.8426,210.9600937,0.01049026,7.75E-08,1.08E+06,0.116293942,0,1.40E-12,0,2.18E-15,2.07E-11,3.26E+05
20,0.0903,-325591.8119,211.1939741,0.01050189,7.76E-08,1.08E+06,0.116297593,0,1.40E-12,0,2.18E-15,2.07E-11,3.26E+05
20,0.0904,-325441.9472,211.4278545,0.01051352,7.76E-08,1.08E+06,0.116301245,0,1.40E-12,0,2.19E-15,2.08E-11,3.25E+05
20,0.0905,-325292.2482,211.6617349,0.01052515,7.77E-08,1.08E+06,0.116304897,0,1.40E-12,0,2.19E-15,2.08E-11,3.25E+05
20,0.0906,-325142.7145,211.8956152,0.01053678,7.78E-08,1.08E+06,0.116308549,0,1.40E-12,0,2.19E-15,2.08E-11,3.25E+05
20,0.0907,-324993.3458,212.1294956,0.01054841,7.79E-08,1.08E+06,0.116312201,0,1.40E-12,0,2.19E-15,2.08E-11,3.25E+05
20,0.0908,-324844.1417,212.363376,0.01056004,7.80E-08,1.08E+06,0.116315853,0,1.40E-12,0,2.20E-15,2.08E-11,3.25E+05
20,0.0909,-324695.1018,212.5972563,0.01057167,7.81E-08,1.08E+06,0.116319504,0,1.40E-12,0,2.20E-15,2.09E-11,3.25E+05
20,0.091,-324546.2258,212.8311367,0.0105833,7.82E-08,1.08E+06,0.116323156,0,1.40E-12,0,2.20E-15,2.09E-11,3.25E+05
20,0.0911,-324397.5133,213.0650171,0.01059493,7.82E-08,1.08E+06,0.116326808,0,1.40E-12,0,2.20E-15,2.09E-11,3.24E+05
20,0.0912,-324248.9639,213.2988974,0.01060656,7.83E-08,1.08E+06,0.11633046,0,1.40E-12,0,2.21E-15,2.09E-11,3.24E+05
20,0.0913,-324100.5774,213.5327778,0.01061819,7.84E-08,1.08E+06,0.116334112,0,1.40E-12,0,2.21E-15,2.10E-11,3.24E+05
20,0.0914,-323952.3532,213.7666582,0.01062982,7.85E-08,1.08E+06,0.116337763,0,1.40E-12,0,2.21E-15,2.10E-11,3.24E+05
20,0.0915,-323804.2912,214.0005386,0.01064145,7.86E-08,1.08E+06,0.116341415,0,1.40E-12,0,2.21E-15,2.10E-11,3.24E+05
20,0.0916,-323656.3909,214.2344189,0.01065308,7.87E-08,1.08E+06,0.116345067,0,1.40E-12,0,2.22E-15,2.10E-11,3.24E+05
20,0.0917,-323508.6519,214.4682993,0.01066471,7.88E-08,1.08E+06,0.116348719,0,1.40E-12,0,2.22E-15,2.10E-11,3.24E+05
20,0.0918,-323361.074,214.7021797,0.01067634,7.88E-08,1.08E+06,0.116352371,0,1.40E-12,0,2.22E-15,2.11E-11,3.23E+05
20,0.0919,-323213.6568,214.93606,0.01068797,7.89E-08,1.08E+06,0.116356023,0,1.40E-12,0,2.22E-15,2.11E-11,3.23E+05
20,0.092,-323066.3998,215.1699404,0.0106996,7.90E-08,1.08E+06,0.116359674,0,1.40E-12,0,2.22E-15,2.11E-11,3.23E+05
20,0.0921,-322919.3029,215.4038208,0.01071123,7.91E-08,1.08E+06,0.116363326,0,1.40E-12,0,2.23E-15,2.11E-11,3.23E+05
20,0.0922,-322772.3656,215.6377011,0.01072286,7.92E-08,1.08E+06,0.116366978,0,1.40E-12,0,2.23E-15,2.12E-11,3.23E+05
20,0.0923,-322625.5875,215.8715815,0.01073449,7.93E-08,1.08E+06,0.11637063,0,1.40E-12,0,2.23E-15,2.12E-11,3.23E+05
20,0.0924,-322478.9684,216.1054619,0.01074612,7.94E-08,1.08E+06,0.116374282,0,1.40E-12,0,2.23E-15,2.12E-11,3.22E+05
20,0.0925,-322332.5079,216.3393423,0.01075775,7.95E-08,1.08E+06,0.116377934,0,1.40E-12,0,2.24E-15,2.12E-11,3.22E+05
20,0.0926,-322186.2056,216.5732226,0.01076938,7.95E-08,1.08E+06,0.116381585,0,1.40E-12,0,2.24E-15,2.12E-11,3.22E+05
20,0.0927,-322040.0613,216.807103,0.01078101,7.96E-08,1.08E+06,0.116385237,0,1.40E-12,0,2.24E-15,2.13E-11,3.22E+05
20,0.0928,-321894.0745,217.0409834,0.01079264,7.97E-08,1.08E+06,0.116388889,0,1.40E-12,0,2.24E-15,2.13E-11,3.22E+05
20,0.0929,-321748.245,217.2748637,0.01080427,7.98E-08,1.08E+06,0.116392541,0,1.40E-12,0,2.25E-15,2.13E-11,3.22E+05
20,0.093,-321602.5723,217.5087441,0.0108159,7.99E-08,1.08E+06,0.116396193,0,1.40E-12,0,2.25E-15,2.13E-11,3.22E+05
20,0.0931,-321457.0562,217.7426245,0.01082753,8.00E-08,1.08E+06,0.116399844,0,1.40E-12,0,2.25E-15,2.14E-11,3.21E+05
20,0.0932,-321311.6963,217.9765048,0.01083916,8.01E-08,1.08E+06,0.116403496,0,1.40E-12,0,2.25E-15,2.14E-11,3.21E+05
20,0.0933,-321166.4923,218.2103852,0.01085079,8.01E-08,1.08E+06,0.116407148,0,1.40E-12,0,2.26E-15,2.14E-11,3.21E+05
20,0.0934,-321021.4438,218.4442656,0.01086242,8.02E-08,1.08E+06,0.1164108,0,1.40E-12,0,2.26E-15,2.14E-11,3.21E+05
20,0.0935,-320876.5506,218.678146,0.01087405,8.03E-08,1.08E+06,0.116414452,0,1.40E-12,0,2.26E-15,2.14E-11,3.21E+05
20,0.0936,-320731.8122,218.9120263,0.01088568,8.04E-08,1.08E+06,0.116418104,0,1.40E-12,0,2.26E-15,2.15E-11,3.21E+05
20,0.0937,-320587.2284,219.1459067,0.01089731,8.05E-08,1.08E+06,0.116421755,0,1.40E-12,0,2.27E-15,2.15E-11,3.21E+05
20,0.0938,-320442.7988,219.3797871,0.01090894,8.06E-08,1.08E+06,0.116425407,0,1.40E-12,0,2.27E-15,2.15E-11,3.20E+05
20,0.0939,-320298.5231,219.6136674,0.01092057,8.07E-08,1.08E+06,0.116429059,0,1.40E-12,0,2.27E-15,2.15E-11,3.20E+05
20,0.094,-320154.401,219.8475478,0.0109322,8.07E-08,1.08E+06,0.116432711,0,1.40E-12,0,2.27E-15,2.15E-11,3.20E+05
20,0.0941,-320010.4321,220.0814282,0.01094383,8.08E-08,1.08E+06,0.116436363,0,1.40E-12,0,2.28E-15,2.16E-11,3.20E+05
20,0.0942,-319866.6161,220.3153085,0.01095546,8.09E-08,1.08E+06,0.116440014,0,1.40E-12,0,2.28E-15,2.16E-11,3.20E+05
20,0.0943,-319722.9527,220.5491889,0.01096709,8.10E-08,1.08E+06,0.116443666,0,1.40E-12,0,2.28E-15,2.16E-11,3.20E+05
20,0.0944,-319579.4416,220.7830693,0.01097872,8.11E-08,1.08E+06,0.116447318,0,1.40E-12,0,2.28E-15,2.16E-11,3.20E+05
20,0.0945,-319436.0824,221.0169497,0.01099035,8.12E-08,1.08E+06,0.11645097,0,1.40E-12,0,2.29E-15,2.17E-11,3.19E+05
20,0.0946,-319292.8749,221.25083,0.01100198,8.13E-08,1.08E+06,0.116454622,0,1.40E-12,0,2.29E-15,2.17E-11,3.19E+05
20,0.0947,-319149.8186,221.4847104,0.01101361,8.13E-08,1.08E+06,0.116458274,0,1.40E-12,0,2.29E-15,2.17E-11,3.19E+05
20,0.0948,-319006.9134,221.7185908,0.01102524,8.14E-08,1.08E+06,0.116461925,0,1.40E-12,0,2.29E-15,2.17E-11,3.19E+05
20,0.0949,-318864.1588,221.9524711,0.01103687,8.15E-08,1.08E+06,0.116465577,0,1.40E-12,0,2.29E-15,2.17E-11,3.19E+05
20,0.095,-318721.5545,222.1863515,0.0110485,8.16E-08,1.08E+06,0.116469229,0,1.40E-12,0,2.30E-15,2.18E-11,3.19E+05
20,0.0951,-318579.1003,222.4202319,0.01106013,8.17E-08,1.08E+06,0.116472881,0,1.40E-12,0,2.30E-15,2.18E-11,3.19E+05
20,0.0952,-318436.7958,222.6541122,0.01107176,8.18E-08,1.08E+06,0.116476533,0,1.40E-12,0,2.30E-15,2.18E-11,3.18E+05
20,0.0953,-318294.6407,222.8879926,0.01108339,8.19E-08,1.08E+06,0.116480184,0,1.40E-12,0,2.30E-15,2.18E-11,3.18E+05
20,0.0954,-318152.6346,223.121873,0.01109502,8.19E-08,1.08E+06,0.116483836,0,1.40E-12,0,2.31E-15,2.19E-11,3.18E+05
20,0.0955,-318010.7774,223.3557534,0.01110665,8.20E-08,1.08E+06,0.116487488,0,1.40E-12,0,2.31E-15,2.19E-11,3.18E+05
20,0.0956,-317869.0686,223.5896337,0.01111828,8.21E-08,1.08E+06,0.11649114,0,1.40E-12,0,2.31E-15,2.19E-11,3.18E+05
20,0.0957,-317727.508,223.8235141,0.01112991,8.22E-08,1.08E+06,0.116494792,0,1.40E-12,0,2.31E-15,2.19E-11,3.18E+05
20,0.0958,-317586.0952,224.0573945,0.01114154,8.23E-08,1.08E+06,0.116498444,0,1.40E-12,0,2.32E-15,2.19E-11,3.18E+05
20,0.0959,-317444.83,224.2912748,0.01115317,8.24E-08,1.08E+06,0.116502095,0,1.40E-12,0,2.32E-15,2.20E-11,3.17E+05
20,0.096,-317303.7119,224.5251552,0.0111648,8.25E-08,1.08E+06,0.116505747,0,1.40E-12,0,2.32E-15,2.20E-11,3.17E+05
20,0.0961,-317162.7408,224.7590356,0.01117643,8.25E-08,1.08E+06,0.116509399,0,1.40E-12,0,2.32E-15,2.20E-11,3.17E+05
20,0.0962,-317021.9164,224.9929159,0.01118806,8.26E-08,1.08E+06,0.116513051,0,1.40E-12,0,2.33E-15,2.20E-11,3.17E+05
20,0.0963,-316881.2382,225.2267963,0.01119969,8.27E-08,1.08E+06,0.116516703,0,1.40E-12,0,2.33E-15,2.20E-11,3.17E+05
20,0.0964,-316740.706,225.4606767,0.01121132,8.28E-08,1.08E+06,0.116520354,0,1.40E-12,0,2.33E-15,2.21E-11,3.17E+05
20,0.0965,-316600.3196,225.6945571,0.01122295,8.29E-08,1.08E+06,0.116524006,0,1.40E-12,0,2.33E-15,2.21E-11,3.17E+05
20,0.0966,-316460.0785,225.9284374,0.01123458,8.30E-08,1.08E+06,0.116527658,0,1.40E-12,0,2.34E-15,2.21E-11,3.16E+05
20,0.0967,-316319.9826,226.1623178,0.01124621,8.31E-08,1.08E+06,0.11653131,0,1.40E-12,0,2.34E-15,2.21E-11,3.16E+05
20,0.0968,-316180.0314,226.3961982,0.01125784,8.31E-08,1.08E+06,0.116534962,0,1.40E-12,0,2.34E-15,2.22E-11,3.16E+05
20,0.0969,-316040.2248,226.6300785,0.01126947,8.32E-08,1.08E+06,0.116538614,0,1.40E-12,0,2.34E-15,2.22E-11,3.16E+05
20,0.097,-315900.5623,226.8639589,0.0112811,8.33E-08,1.08E+06,0.116542265,0,1.40E-12,0,2.35E-15,2.22E-11,3.16E+05
20,0.0971,-315761.0438,227.0978393,0.01129273,8.34E-08,1.08E+06,0.116545917,0,1.40E-12,0,2.35E-15,2.22E-11,3.16E+05
20,0.0972,-315621.6688,227.3317196,0.01130436,8.35E-08,1.08E+06,0.116549569,0,1.40E-12,0,2.35E-15,2.22E-11,3.16E+05
20,0.0973,-315482.4372,227.5656,0.01131599,8.36E-08,1.08E+06,0.116553221,0,1.40E-12,0,2.35E-15,2.23E-11,3.15E+05
20,0.0974,-315343.3487,227.7994804,0.01132762,8.37E-08,1.08E+06,0.116556873,0,1.40E-12,0,2.36E-15,2.23E-11,3.15E+05
20,0.0975,-315204.4028,228.0333608,0.01133925,8.37E-08,1.08E+06,0.116560525,0,1.40E-12,0,2.36E-15,2.23E-11,3.15E+05
20,0.0976,-315065.5994,228.2672411,0.01135088,8.38E-08,1.08E+06,0.116564176,0,1.40E-12,0,2.36E-15,2.23E-11,3.15E+05
20,0.0977,-314926.9381,228.5011215,0.01136251,8.39E-08,1.08E+06,0.116567828,0,1.40E-12,0,2.36E-15,2.24E-11,3.15E+05
20,0.0978,-314788.4187,228.7350019,0.01137414,8.40E-08,1.08E+06,0.11657148,0,1.40E-12,0,2.37E-15,2.24E-11,3.15E+05
20,0.0979,-314650.0408,228.9688822,0.01138577,8.41E-08,1.08E+06,0.116575132,0,1.40E-12,0,2.37E-15,2.24E-11,3.15E+05
20,0.098,-314511.8042,229.2027626,0.0113974,8.42E-08,1.08E+06,0.116578784,0,1.40E-12,0,2.37E-15,2.24E-11,3.15E+05
20,0.0981,-314373.7086,229.436643,0.01140903,8.43E-08,1.08E+06,0.116582435,0,1.40E-12,0,2.37E-15,2.24E-11,3.14E+05
20,0.0982,-314235.7537,229.6705233,0.01142066,8.43E-08,1.08E+06,0.116586087,0,1.40E-12,0,2.37E-15,2.25E-11,3.14E+05
20,0.0983,-314097.9392,229.9044037,0.01143229,8.44E-08,1.08E+06,0.116589739,0,1.40E-12,0,2.38E-15,2.25E-11,3.14E+05
20,0.0984,-313960.2648,230.1382841,0.01144392,8.45E-08,1.08E+06,0.116593391,0,1.40E-12,0,2.38E-15,2.25E-11,3.14E+05
20,0.0985,-313822.7303,230.3721645,0.01145555,8.46E-08,1.08E+06,0.116597043,0,1.40E-12,0,2.38E-15,2.25E-11,3.14E+05
20,0.0986,-313685.3354,230.6060448,0.01146718,8.47E-08,1.08E+06,0.116600695,0,1.40E-12,0,2.38E-15,2.25E-11,3.14E+05
20,0.0987,-313548.0797,230.8399252,0.01147881,8.48E-08,1.08E+06,0.116604346,0,1.40E-12,0,2.39E-15,2.26E-11,3.14E+05
20,0.0988,-313410.963,231.0738056,0.01149044,8.49E-08,1.08E+06,0.116607998,0,1.40E-12,0,2.39E-15,2.26E-11,3.13E+05
20,0.0989,-313273.985,231.3076859,0.01150207,8.49E-08,1.08E+06,0.11661165,0,1.40E-12,0,2.39E-15,2.26E-11,3.13E+05
20,0.099,-313137.1454,231.5415663,0.0115137,8.50E-08,1.08E+06,0.116615302,0,1.40E-12,0,2.39E-15,2.26E-11,3.13E+05
20,0.0991,-313000.444,231.7754467,0.01152533,8.51E-08,1.08E+06,0.116618954,0,1.40E-12,0,2.40E-15,2.27E-11,3.13E+05
20,0.0992,-312863.8805,232.009327,0.01153696,8.52E-08,1.08E+06,0.116622605,0,1.40E-12,0,2.40E-15,2.27E-11,3.13E+05
20,0.0993,-312727.4546,232.2432074,0.01154859,8.53E-08,1.08E+06,0.116626257,0,1.40E-12,0,2.40E-15,2.27E-11,3.13E+05
20,0.0994,-312591.1659,232.4770878,0.01156022,8.54E-08,1.08E+06,0.116629909,0,1.40E-12,0,2.40E-15,2.27E-11,3.13E+05
20,0.0995,-312455.0144,232.7109682,0.01157185,8.55E-08,1.08E+06,0.116633561,0,1.40E-12,0,2.41E-15,2.27E-11,3.12E+05
20,0.0996,-312318.9996,232.9448485,0.01158348,8.55E-08,1.08E+06,0.116637213,0,1.40E-12,0,2.41E-15,2.28E-11,3.12E+05
20,0.0997,-312183.1212,233.1787289,0.01159511,8.56E-08,1.08E+06,0.116640865,0,1.40E-12,0,2.41E-15,2.28E-11,3.12E+05
20,0.0998,-312047.3792,233.4126093,0.01160674,8.57E-08,1.08E+06,0.116644516,0,1.40E-12,0,2.41E-15,2.28E-11,3.12E+05
20,0.0999,-311911.773,233.6464896,0.01161837,8.58E-08,1.08E+06,0.116648168,0,1.40E-12,0,2.42E-15,2.28E-11,3.12E+05
20,0.1,-311776.3025,233.88037,0.01163,8.59E-08,1.08E+06,0.11665182,0,1.40E-12,0,2.42E-15,2.29E-11,3.12E+05
20,0.1001,-311640.9675,234.1142504,0.01164163,8.60E-08,1.08E+06,0.116655472,0,1.40E-12,0,2.42E-15,2.29E-11,3.12E+05
20,0.1002,-311505.7675,234.3481307,0.01165326,8.61E-08,1.08E+06,0.116659124,0,1.40E-12,0,2.42E-15,2.29E-11,3.12E+05
20,0.1003,-311370.7024,234.5820111,0.01166489,8.61E-08,1.08E+06,0.116662775,0,1.40E-12,0,2.43E-15,2.29E-11,3.11E+05
20,0.1004,-311235.772,234.8158915,0.01167652,8.62E-08,1.08E+06,0.116666427,0,1.40E-12,0,2.43E-15,2.29E-11,3.11E+05
20,0.1005,-311100.9758,235.0497719,0.01168815,8.63E-08,1.08E+06,0.116670079,0,1.40E-12,0,2.43E-15,2.30E-11,3.11E+05
20,0.1006,-310966.3137,235.2836522,0.01169978,8.64E-08,1.08E+06,0.116673731,0,1.40E-12,0,2.43E-15,2.30E-11,3.11E+05
20,0.1007,-310831.7854,235.5175326,0.01171141,8.65E-08,1.08E+06,0.116677383,0,1.40E-12,0,2.44E-15,2.30E-11,3.11E+05
20,0.1008,-310697.3906,235.751413,0.01172304,8.66E-08,1.08E+06,0.116681035,0,1.40E-12,0,2.44E-15,2.30E-11,3.11E+05
20,0.1009,-310563.1291,235.9852933,0.01173467,8.67E-08,1.08E+06,0.116684686,0,1.40E-12,0,2.44E-15,2.30E-11,3.11E+05
20,0.101,-310429.0006,236.2191737,0.0117463,8.68E-08,1.08E+06,0.116688338,0,1.40E-12,0,2.44E-15,2.31E-11,3.10E+05
20,0.1011,-310295.0048,236.4530541,0.01175793,8.68E-08,1.08E+06,0.11669199,0,1.40E-12,0,2.44E-15,2.31E-11,3.10E+05
20,0.1012,-310161.1415,236.6869344,0.01176956,8.69E-08,1.08E+06,0.116695642,0,1.40E-12,0,2.45E-15,2.31E-11,3.10E+05
20,0.1013,-310027.4104,236.9208148,0.01178119,8.70E-08,1.08E+06,0.116699294,0,1.40E-12,0,2.45E-15,2.31E-11,3.10E+05
20,0.1014,-309893.8112,237.1546952,0.01179282,8.71E-08,1.08E+06,0.116702945,0,1.40E-12,0,2.45E-15,2.32E-11,3.10E+05
20,0.1015,-309760.3438,237.3885756,0.01180445,8.72E-08,1.08E+06,0.116706597,0,1.40E-12,0,2.45E-15,2.32E-11,3.10E+05
20,0.1016,-309627.0078,237.6224559,0.01181608,8.73E-08,1.08E+06,0.116710249,0,1.40E-12,0,2.46E-15,2.32E-11,3.10E+05
20,0.1017,-309493.8029,237.8563363,0.01182771,8.74E-08,1.08E+06,0.116713901,0,1.40E-12,0,2.46E-15,2.32E-11,3.09E+05
20,0.1018,-309360.729,238.0902167,0.01183934,8.74E-08,1.08E+06,0.116717553,0,1.40E-12,0,2.46E-15,2.32E-11,3.09E+05
20,0.1019,-309227.7857,238.324097,0.01185097,8.75E-08,1.08E+06,0.116721205,0,1.40E-12,0,2.46E-15,2.33E-11,3.09E+05
20,0.102,-309094.9728,238.5579774,0.0118626,8.76E-08,1.08E+06,0.116724856,0,1.40E-12,0,2.47E-15,2.33E-11,3.09E+05
20,0.1021,-308962.29,238.7918578,0.01187423,8.77E-08,1.08E+06,0.116728508,0,1.40E-12,0,2.47E-15,2.33E-11,3.09E+05
20,0.1022,-308829.7372,239.0257381,0.01188586,8.78E-08,1.08E+06,0.11673216,0,1.40E-12,0,2.47E-15,2.33E-11,3.09E+05
20,0.1023,-308697.314,239.2596185,0.01189749,8.79E-08,1.08E+06,0.116735812,0,1.40E-12,0,2.47E-15,2.34E-11,3.09E+05
20,0.1024,-308565.0201,239.4934989,0.01190912,8.80E-08,1.08E+06,0.116739464,0,1.40E-12,0,2.48E-15,2.34E-11,3.09E+05
20,0.1025,-308432.8554,239.7273793,0.01192075,8.80E-08,1.08E+06,0.116743116,0,1.40E-12,0,2.48E-15,2.34E-11,3.08E+05
20,0.1026,-308300.8196,239.9612596,0.01193238,8.81E-08,1.08E+06,0.116746767,0,1.40E-12,0,2.48E-15,2.34E-11,3.08E+05
20,0.1027,-308168.9124,240.19514,0.01194401,8.82E-08,1.08E+06,0.116750419,0,1.40E-12,0,2.48E-15,2.34E-11,3.08E+05
20,0.1028,-308037.1336,240.4290204,0.01195564,8.83E-08,1.08E+06,0.116754071,0,1.40E-12,0,2.49E-15,2.35E-11,3.08E+05
20,0.1029,-307905.4829,240.6629007,0.01196727,8.84E-08,1.08E+06,0.116757723,0,1.40E-12,0,2.49E-15,2.35E-11,3.08E+05
20,0.103,-307773.9601,240.8967811,0.0119789,8.85E-08,1.08E+06,0.116761375,0,1.40E-12,0,2.49E-15,2.35E-11,3.08E+05
20,0.1031,-307642.5649,241.1306615,0.01199053,8.86E-08,1.08E+06,0.116765026,0,1.40E-12,0,2.49E-15,2.35E-11,3.08E+05
20,0.1032,-307511.2971,241.3645418,0.01200216,8.86E-08,1.08E+06,0.116768678,0,1.40E-12,0,2.50E-15,2.35E-11,3.08E+05
20,0.1033,-307380.1564,241.5984222,0.01201379,8.87E-08,1.08E+06,0.11677233,0,1.40E-12,0,2.50E-15,2.36E-11,3.07E+05
20,0.1034,-307249.1426,241.8323026,0.01202542,8.88E-08,1.08E+06,0.116775982,0,1.40E-12,0,2.50E-15,2.36E-11,3.07E+05
20,0.1035,-307118.2555,242.066183,0.01203705,8.89E-08,1.08E+06,0.116779634,0,1.40E-12,0,2.50E-15,2.36E-11,3.07E+05
20,0.1036,-306987.4948,242.3000633,0.01204868,8.90E-08,1.08E+06,0.116783286,0,1.40E-12,0,2.51E-15,2.36E-11,3.07E+05
20,0.1037,-306856.8602,242.5339437,0.01206031,8.91E-08,1.08E+06,0.116786937,0,1.40E-12,0,2.51E-15,2.37E-11,3.07E+05
20,0.1038,-306726.3515,242.7678241,0.01207194,8.92E-08,1.08E+06,0.116790589,0,1.40E-12,0,2.51E-15,2.37E-11,3.07E+05
20,0.1039,-306595.9685,243.0017044,0.01208357,8.92E-08,1.08E+06,0.116794241,0,1.40E-12,0,2.51E-15,2.37E-11,3.07E+05
20,0.104,-306465.711,243.2355848,0.0120952,8.93E-08,1.08E+06,0.116797893,0,1.40E-12,0,2.51E-15,2.37E-11,3.06E+05
20,0.1041,-306335.5786,243.4694652,0.01210683,8.94E-08,1.08E+06,0.116801545,0,1.40E-12,0,2.52E-15,2.37E-11,3.06E+05
20,0.1042,-306205.5712,243.7033455,0.01211846,8.95E-08,1.08E+06,0.116805196,0,1.40E-12,0,2.52E-15,2.38E-11,3.06E+05
20,0.1043,-306075.6885,243.9372259,0.01213009,8.96E-08,1.08E+06,0.116808848,0,1.40E-12,0,2.52E-15,2.38E-11,3.06E+05
20,0.1044,-305945.9302,244.1711063,0.01214172,8.97E-08,1.08E+06,0.1168125,0,1.40E-12,0,2.52E-15,2.38E-11,3.06E+05
20,0.1045,-305816.2962,244.4049867,0.01215335,8.98E-08,1.08E+06,0.116816152,0,1.40E-12,0,2.53E-15,2.38E-11,3.06E+05
20,0.1046,-305686.7861,244.638867,0.01216498,8.98E-08,1.08E+06,0.116819804,0,1.40E-12,0,2.53E-15,2.39E-11,3.06E+05
20,0.1047,-305557.3999,244.8727474,0.01217661,8.99E-08,1.08E+06,0.116823456,0,1.40E-12,0,2.53E-15,2.39E-11,3.06E+05
20,0.1048,-305428.1371,245.1066278,0.01218824,9.00E-08,1.09E+06,0.116827107,0,1.40E-12,0,2.53E-15,2.39E-11,3.05E+05
20,0.1049,-305298.9976,245.3405081,0.01219987,9.01E-08,1.09E+06,0.116830759,0,1.40E-12,0,2.54E-15,2.39E-11,3.05E+05
20,0.105,-305169.9812,245.5743885,0.0122115,9.02E-08,1.09E+06,0.116834411,0,1.40E-12,0,2.54E-15,2.39E-11,3.05E+05
20,0.1051,-305041.0876,245.8082689,0.01222313,9.03E-08,1.09E+06,0.116838063,0,1.40E-12,0,2.54E-15,2.40E-11,3.05E+05
20,0.1052,-304912.3166,246.0421492,0.01223476,9.04E-08,1.09E+06,0.116841715,0,1.40E-12,0,2.54E-15,2.40E-11,3.05E+05
20,0.1053,-304783.6679,246.2760296,0.01224639,9.04E-08,1.09E+06,0.116845366,0,1.40E-12,0,2.55E-15,2.40E-11,3.05E+05
20,0.1054,-304655.1413,246.50991,0.01225802,9.05E-08,1.09E+06,0.116849018,0,1.40E-12,0,2.55E-15,2.40E-11,3.05E+05
20,0.1055,-304526.7366,246.7437904,0.01226965,9.06E-08,1.09E+06,0.11685267,0,1.40E-12,0,2.55E-15,2.40E-11,3.05E+05
20,0.1056,-304398.4536,246.9776707,0.01228128,9.07E-08,1.09E+06,0.116856322,0,1.40E-12,0,2.55E-15,2.41E-11,3.04E+05
20,0.1057,-304270.292,247.2115511,0.01229291,9.08E-08,1.09E+06,0.116859974,0,1.40E-12,0,2.56E-15,2.41E-11,3.04E+05
20,0.1058,-304142.2516,247.4454315,0.01230454,9.09E-08,1.09E+06,0.116863626,0,1.40E-12,0,2.56E-15,2.41E-11,3.04E+05
20,0.1059,-304014.3321,247.6793118,0.01231617,9.10E-08,1.09E+06,0.116867277,0,1.40E-12,0,2.56E-15,2.41E-11,3.04E+05
20,0.106,-303886.5334,247.9131922,0.0123278,9.10E-08,1.09E+06,0.116870929,0,1.40E-12,0,2.56E-15,2.42E-11,3.04E+05
20,0.1061,-303758.8552,248.1470726,0.01233943,9.11E-08,1.09E+06,0.116874581,0,1.40E-12,0,2.57E-15,2.42E-11,3.04E+05
20,0.1062,-303631.2973,248.3809529,0.01235106,9.12E-08,1.09E+06,0.116878233,0,1.40E-12,0,2.57E-15,2.42E-11,3.04E+05
20,0.1063,-303503.8594,248.6148333,0.01236269,9.13E-08,1.09E+06,0.116881885,0,1.40E-12,0,2.57E-15,2.42E-11,3.04E+05
20,0.1064,-303376.5414,248.8487137,0.01237432,9.14E-08,1.09E+06,0.116885536,0,1.40E-12,0,2.57E-15,2.42E-11,3.03E+05
20,0.1065,-303249.3429,249.0825941,0.01238595,9.15E-08,1.09E+06,0.116889188,0,1.40E-12,0,2.58E-15,2.43E-11,3.03E+05
20,0.1066,-303122.2639,249.3164744,0.01239758,9.16E-08,1.09E+06,0.11689284,0,1.40E-12,0,2.58E-15,2.43E-11,3.03E+05
