temp,rh,miu,,pv,phi,dphi,crow,lam,dw,dp,ldml,ldmg,ldtg
20,0.1092,-299859.3897,3.00E+05,255.397364,0.002897316,1.41E-08,696818.3117,0.22,0,2.34E-11,0,4.42E-14,4.16E-10
20,0.1093,-299735.4512,3.00E+05,255.6312444,0.002899062,1.41E-08,696825.6197,0.22,0,2.34E-11,0,4.42E-14,4.16E-10
20,0.1094,-299611.6261,3.00E+05,255.8651248,0.002900807,1.41E-08,696832.9231,0.22,0,2.34E-11,0,4.43E-14,4.17E-10
20,0.1095,-299487.9142,2.99E+05,256.0990052,0.002902551,1.41E-08,696840.2219,0.22,0,2.34E-11,0,4.43E-14,4.17E-10
20,0.1096,-299364.3152,2.99E+05,256.3328855,0.002904293,1.41E-08,696847.5161,0.22,0,2.34E-11,0,4.44E-14,4.17E-10
20,0.1097,-299240.8288,2.99E+05,256.5667659,0.002906035,1.41E-08,696854.8059,0.22,0,2.34E-11,0,4.44E-14,4.18E-10
20,0.1098,-299117.4551,2.99E+05,256.8006463,0.002907775,1.41E-08,696862.091,0.22,0,2.34E-11,0,4.44E-14,4.18E-10
20,0.1099,-298994.1936,2.99E+05,257.0345266,0.002909514,1.41E-08,696869.3716,0.22,0,2.34E-11,0,4.45E-14,4.18E-10
20,0.11,-298871.0442,2.99E+05,257.268407,0.002911252,1.41E-08,696876.6477,0.22,0,2.34E-11,0,4.45E-14,4.19E-10
20,0.1101,-298748.0067,2.99E+05,257.5022874,0.002912989,1.41E-08,696883.9192,0.22,0,2.34E-11,0,4.46E-14,4.19E-10
20,0.1102,-298625.081,2.99E+05,257.7361677,0.002914725,1.41E-08,696891.1861,0.22,0,2.34E-11,0,4.46E-14,4.20E-10
20,0.1103,-298502.2667,2.99E+05,257.9700481,0.00291646,1.41E-08,696898.4486,0.22,0,2.34E-11,0,4.46E-14,4.20E-10
20,0.1104,-298379.5637,2.98E+05,258.2039285,0.002918194,1.41E-08,696905.7065,0.22,0,2.34E-11,0,4.47E-14,4.20E-10
20,0.1105,-298256.9718,2.98E+05,258.4378089,0.002919927,1.41E-08,696912.9599,0.22,0,2.34E-11,0,4.47E-14,4.21E-10
20,0.1106,-298134.4908,2.98E+05,258.6716892,0.002921659,1.41E-08,696920.2087,0.22,0,2.34E-11,0,4.48E-14,4.21E-10
20,0.1107,-298012.1205,2.98E+05,258.9055696,0.002923389,1.41E-08,696927.4531,0.22,0,2.34E-11,0,4.48E-14,4.21E-10
20,0.1108,-297889.8607,2.98E+05,259.13945,0.002925119,1.41E-08,696934.6929,0.22,0,2.34E-11,0,4.48E-14,4.22E-10
20,0.1109,-297767.7112,2.98E+05,259.3733303,0.002926847,1.42E-08,696941.9282,0.22,0,2.34E-11,0,4.49E-14,4.22E-10
20,0.111,-297645.6718,2.98E+05,259.6072107,0.002928574,1.42E-08,696949.1591,0.22,0,2.34E-11,0,4.49E-14,4.22E-10
20,0.1111,-297523.7423,2.98E+05,259.8410911,0.002930301,1.42E-08,696956.3854,0.22,0,2.34E-11,0,4.50E-14,4.23E-10
20,0.1112,-297401.9224,2.97E+05,260.0749714,0.002932026,1.42E-08,696963.6072,0.22,0,2.34E-11,0,4.50E-14,4.23E-10
20,0.1113,-297280.2121,2.97E+05,260.3088518,0.00293375,1.42E-08,696970.8246,0.22,0,2.34E-11,0,4.50E-14,4.23E-10
20,0.1114,-297158.6111,2.97E+05,260.5427322,0.002935473,1.42E-08,696978.0374,0.22,0,2.34E-11,0,4.51E-14,4.24E-10
20,0.1115,-297037.1192,2.97E+05,260.7766126,0.002937195,1.42E-08,696985.2458,0.22,0,2.34E-11,0,4.51E-14,4.24E-10
20,0.1116,-296915.7362,2.97E+05,261.0104929,0.002938916,1.42E-08,696992.4496,0.22,0,2.34E-11,0,4.52E-14,4.25E-10
20,0.1117,-296794.4619,2.97E+05,261.2443733,0.002940636,1.42E-08,696999.6491,0.22,0,2.34E-11,0,4.52E-14,4.25E-10
20,0.1118,-296673.2961,2.97E+05,261.4782537,0.002942355,1.42E-08,697006.844,0.22,0,2.34E-11,0,4.52E-14,4.25E-10
20,0.1119,-296552.2387,2.97E+05,261.712134,0.002944072,1.42E-08,697014.0345,0.22,0,2.34E-11,0,4.53E-14,4.26E-10
20,0.112,-296431.2894,2.96E+05,261.9460144,0.002945789,1.42E-08,697021.2205,0.22,0,2.34E-11,0,4.53E-14,4.26E-10
20,0.1121,-296310.4481,2.96E+05,262.1798948,0.002947505,1.42E-08,697028.402,0.22,0,2.34E-11,0,4.54E-14,4.26E-10
20,0.1122,-296189.7144,2.96E+05,262.4137751,0.002949219,1.42E-08,697035.5791,0.22,0,2.34E-11,0,4.54E-14,4.27E-10
20,0.1123,-296069.0884,2.96E+05,262.6476555,0.002950933,1.42E-08,697042.7518,0.22,0,2.34E-11,0,4.55E-14,4.27E-10
20,0.1124,-295948.5697,2.96E+05,262.8815359,0.002952645,1.42E-08,697049.92,0.22,0,2.34E-11,0,4.55E-14,4.27E-10
20,0.1125,-295828.1582,2.96E+05,263.1154163,0.002954356,1.42E-08,697057.0838,0.22,0,2.34E-11,0,4.55E-14,4.28E-10
20,0.1126,-295707.8537,2.96E+05,263.3492966,0.002956067,1.42E-08,697064.2431,0.22,0,2.34E-11,0,4.56E-14,4.28E-10
20,0.1127,-295587.656,2.96E+05,263.583177,0.002957776,1.42E-08,697071.398,0.22,0,2.34E-11,0,4.56E-14,4.29E-10
20,0.1128,-295467.5649,2.95E+05,263.8170574,0.002959484,1.42E-08,697078.5484,0.22,0,2.34E-11,0,4.57E-14,4.29E-10
20,0.1129,-295347.5802,2.95E+05,264.0509377,0.002961191,1.42E-08,697085.6945,0.22,0,2.34E-11,0,4.57E-14,4.29E-10
20,0.113,-295227.7017,2.95E+05,264.2848181,0.002962897,1.42E-08,697092.8361,0.22,0,2.34E-11,0,4.57E-14,4.30E-10
20,0.1131,-295107.9292,2.95E+05,264.5186985,0.002964602,1.42E-08,697099.9733,0.22,0,2.34E-11,0,4.58E-14,4.30E-10
20,0.1132,-294988.2627,2.95E+05,264.7525788,0.002966306,1.42E-08,697107.1061,0.22,0,2.34E-11,0,4.58E-14,4.30E-10
20,0.1133,-294868.7017,2.95E+05,264.9864592,0.002968009,1.42E-08,697114.2345,0.22,0,2.34E-11,0,4.59E-14,4.31E-10
20,0.1134,-294749.2463,2.95E+05,265.2203396,0.002969711,1.42E-08,697121.3584,0.22,0,2.34E-11,0,4.59E-14,4.31E-10
20,0.1135,-294629.8962,2.95E+05,265.45422,0.002971412,1.43E-08,697128.478,0.22,0,2.34E-11,0,4.59E-14,4.31E-10
20,0.1136,-294510.6511,2.95E+05,265.6881003,0.002973111,1.43E-08,697135.5932,0.22,0,2.34E-11,0,4.60E-14,4.32E-10
20,0.1137,-294391.511,2.94E+05,265.9219807,0.00297481,1.43E-08,697142.704,0.22,0,2.34E-11,0,4.60E-14,4.32E-10
20,0.1138,-294272.4757,2.94E+05,266.1558611,0.002976508,1.43E-08,697149.8104,0.22,0,2.34E-11,0,4.61E-14,4.33E-10
20,0.1139,-294153.5448,2.94E+05,266.3897414,0.002978204,1.43E-08,697156.9124,0.22,0,2.34E-11,0,4.61E-14,4.33E-10
20,0.114,-294034.7184,2.94E+05,266.6236218,0.0029799,1.43E-08,697164.01,0.22,0,2.34E-11,0,4.61E-14,4.33E-10
20,0.1141,-293915.9961,2.94E+05,266.8575022,0.002981594,1.43E-08,697171.1033,0.22,0,2.34E-11,0,4.62E-14,4.34E-10
20,0.1142,-293797.3779,2.94E+05,267.0913825,0.002983288,1.43E-08,697178.1921,0.22,0,2.34E-11,0,4.62E-14,4.34E-10
20,0.1143,-293678.8634,2.94E+05,267.3252629,0.00298498,1.43E-08,697185.2767,0.22,0,2.34E-11,0,4.63E-14,4.34E-10
20,0.1144,-293560.4527,2.94E+05,267.5591433,0.002986672,1.43E-08,697192.3568,0.22,0,2.34E-11,0,4.63E-14,4.35E-10
20,0.1145,-293442.1453,2.93E+05,267.7930237,0.002988362,1.43E-08,697199.4326,0.22,0,2.34E-11,0,4.63E-14,4.35E-10
20,0.1146,-293323.9413,2.93E+05,268.026904,0.002990051,1.43E-08,697206.504,0.22,0,2.34E-11,0,4.64E-14,4.35E-10
20,0.1147,-293205.8403,2.93E+05,268.2607844,0.002991739,1.43E-08,697213.5711,0.22,0,2.34E-11,0,4.64E-14,4.36E-10
20,0.1148,-293087.8423,2.93E+05,268.4946648,0.002993427,1.43E-08,697220.6338,0.22,0,2.34E-11,0,4.65E-14,4.36E-10
20,0.1149,-292969.947,2.93E+05,268.7285451,0.002995113,1.43E-08,697227.6922,0.22,0,2.34E-11,0,4.65E-14,4.36E-10
20,0.115,-292852.1543,2.93E+05,268.9624255,0.002996798,1.43E-08,697234.7463,0.22,0,2.34E-11,0,4.65E-14,4.37E-10
20,0.1151,-292734.464,2.93E+05,269.1963059,0.002998482,1.43E-08,697241.796,0.22,0,2.34E-11,0,4.66E-14,4.37E-10
20,0.1152,-292616.8758,2.93E+05,269.4301862,0.003000165,1.43E-08,697248.8414,0.22,0,2.34E-11,0,4.66E-14,4.38E-10
20,0.1153,-292499.3897,2.92E+05,269.6640666,0.003001847,1.43E-08,697255.8824,0.22,0,2.34E-11,0,4.67E-14,4.38E-10
20,0.1154,-292382.0055,2.92E+05,269.897947,0.003003528,1.43E-08,697262.9192,0.22,0,2.34E-11,0,4.67E-14,4.38E-10
20,0.1155,-292264.7229,2.92E+05,270.1318274,0.003005208,1.43E-08,697269.9516,0.22,0,2.34E-11,0,4.67E-14,4.39E-10
20,0.1156,-292147.5418,2.92E+05,270.3657077,0.003006887,1.43E-08,697276.9797,0.22,0,2.34E-11,0,4.68E-14,4.39E-10
20,0.1157,-292030.4621,2.92E+05,270.5995881,0.003008565,1.43E-08,697284.0035,0.22,0,2.34E-11,0,4.68E-14,4.39E-10
20,0.1158,-291913.4834,2.92E+05,270.8334685,0.003010242,1.43E-08,697291.0229,0.22,0,2.34E-11,0,4.69E-14,4.40E-10
20,0.1159,-291796.6058,2.92E+05,271.0673488,0.003011918,1.43E-08,697298.0381,0.22,0,2.34E-11,0,4.69E-14,4.40E-10
20,0.116,-291679.829,2.92E+05,271.3012292,0.003013593,1.43E-08,697305.049,0.22,0,2.34E-11,0,4.69E-14,4.40E-10
20,0.1161,-291563.1528,2.92E+05,271.5351096,0.003015266,1.43E-08,697312.0556,0.22,0,2.34E-11,0,4.70E-14,4.41E-10
20,0.1162,-291446.577,2.91E+05,271.7689899,0.003016939,1.44E-08,697319.0578,0.22,0,2.34E-11,0,4.70E-14,4.41E-10
20,0.1163,-291330.1016,2.91E+05,272.0028703,0.003018611,1.44E-08,697326.0558,0.22,0,2.34E-11,0,4.71E-14,4.42E-10
20,0.1164,-291213.7262,2.91E+05,272.2367507,0.003020282,1.44E-08,697333.0495,0.22,0,2.34E-11,0,4.71E-14,4.42E-10
20,0.1165,-291097.4508,2.91E+05,272.4706311,0.003021951,1.44E-08,697340.039,0.22,0,2.34E-11,0,4.72E-14,4.42E-10
20,0.1166,-290981.2751,2.91E+05,272.7045114,0.00302362,1.44E-08,697347.0241,0.22,0,2.34E-11,0,4.72E-14,4.43E-10
20,0.1167,-290865.199,2.91E+05,272.9383918,0.003025288,1.44E-08,697354.005,0.22,0,2.34E-11,0,4.72E-14,4.43E-10
20,0.1168,-290749.2224,2.91E+05,273.1722722,0.003026954,1.44E-08,697360.9816,0.22,0,2.34E-11,0,4.73E-14,4.43E-10
20,0.1169,-290633.345,2.91E+05,273.4061525,0.00302862,1.44E-08,697367.954,0.22,0,2.34E-11,0,4.73E-14,4.44E-10
20,0.117,-290517.5667,2.91E+05,273.6400329,0.003030284,1.44E-08,697374.9221,0.22,0,2.34E-11,0,4.74E-14,4.44E-10
20,0.1171,-290401.8873,2.90E+05,273.8739133,0.003031948,1.44E-08,697381.8859,0.22,0,2.34E-11,0,4.74E-14,4.44E-10
20,0.1172,-290286.3066,2.90E+05,274.1077936,0.003033611,1.44E-08,697388.8455,0.22,0,2.34E-11,0,4.74E-14,4.45E-10
20,0.1173,-290170.8245,2.90E+05,274.341674,0.003035272,1.44E-08,697395.8008,0.22,0,2.34E-11,0,4.75E-14,4.45E-10
20,0.1174,-290055.4409,2.90E+05,274.5755544,0.003036933,1.44E-08,697402.7519,0.22,0,2.34E-11,0,4.75E-14,4.46E-10
20,0.1175,-289940.1554,2.90E+05,274.8094348,0.003038592,1.44E-08,697409.6987,0.22,0,2.34E-11,0,4.76E-14,4.46E-10
20,0.1176,-289824.9681,2.90E+05,275.0433151,0.003040251,1.44E-08,697416.6413,0.22,0,2.34E-11,0,4.76E-14,4.46E-10
20,0.1177,-289709.8786,2.90E+05,275.2771955,0.003041908,1.44E-08,697423.5797,0.22,0,2.34E-11,0,4.76E-14,4.47E-10
20,0.1178,-289594.8869,2.90E+05,275.5110759,0.003043565,1.44E-08,697430.5138,0.22,0,2.34E-11,0,4.77E-14,4.47E-10
20,0.1179,-289479.9928,2.89E+05,275.7449562,0.00304522,1.44E-08,697437.4437,0.22,0,2.34E-11,0,4.77E-14,4.47E-10
20,0.118,-289365.1961,2.89E+05,275.9788366,0.003046875,1.44E-08,697444.3694,0.22,0,2.34E-11,0,4.78E-14,4.48E-10
20,0.1181,-289250.4966,2.89E+05,276.212717,0.003048528,1.44E-08,697451.2909,0.22,0,2.34E-11,0,4.78E-14,4.48E-10
20,0.1182,-289135.8942,2.89E+05,276.4465973,0.003050181,1.44E-08,697458.2082,0.22,0,2.34E-11,0,4.78E-14,4.48E-10
20,0.1183,-289021.3887,2.89E+05,276.6804777,0.003051832,1.44E-08,697465.1212,0.22,0,2.34E-11,0,4.79E-14,4.49E-10
20,0.1184,-288906.98,2.89E+05,276.9143581,0.003053482,1.44E-08,697472.0301,0.22,0,2.34E-11,0,4.79E-14,4.49E-10
20,0.1185,-288792.6678,2.89E+05,277.1482385,0.003055132,1.44E-08,697478.9347,0.22,0,2.34E-11,0,4.80E-14,4.49E-10
20,0.1186,-288678.4521,2.89E+05,277.3821188,0.00305678,1.44E-08,697485.8351,0.22,0,2.34E-11,0,4.80E-14,4.50E-10
20,0.1187,-288564.3327,2.89E+05,277.6159992,0.003058428,1.44E-08,697492.7314,0.22,0,2.34E-11,0,4.80E-14,4.50E-10
20,0.1188,-288450.3093,2.88E+05,277.8498796,0.003060074,1.44E-08,697499.6235,0.22,0,2.34E-11,0,4.81E-14,4.51E-10
20,0.1189,-288336.3819,2.88E+05,278.0837599,0.00306172,1.44E-08,697506.5113,0.22,0,2.34E-11,0,4.81E-14,4.51E-10
20,0.119,-288222.5502,2.88E+05,278.3176403,0.003063364,1.44E-08,697513.395,0.22,0,2.34E-11,0,4.82E-14,4.51E-10
20,0.1191,-288108.8142,2.88E+05,278.5515207,0.003065007,1.45E-08,697520.2745,0.22,0,2.34E-11,0,4.82E-14,4.52E-10
20,0.1192,-287995.1737,2.88E+05,278.785401,0.00306665,1.45E-08,697527.1498,0.22,0,2.34E-11,0,4.82E-14,4.52E-10
20,0.1193,-287881.6284,2.88E+05,279.0192814,0.003068291,1.45E-08,697534.021,0.22,0,2.34E-11,0,4.83E-14,4.52E-10
20,0.1194,-287768.1782,2.88E+05,279.2531618,0.003069932,1.45E-08,697540.888,0.22,0,2.34E-11,0,4.83E-14,4.53E-10
20,0.1195,-287654.8231,2.88E+05,279.4870422,0.003071571,1.45E-08,697547.7508,0.22,0,2.34E-11,0,4.84E-14,4.53E-10
20,0.1196,-287541.5627,2.88E+05,279.7209225,0.00307321,1.45E-08,697554.6095,0.22,0,2.34E-11,0,4.84E-14,4.53E-10
20,0.1197,-287428.3971,2.87E+05,279.9548029,0.003074847,1.45E-08,697561.464,0.22,0,2.34E-11,0,4.84E-14,4.54E-10
20,0.1198,-287315.3259,2.87E+05,280.1886833,0.003076484,1.45E-08,697568.3143,0.22,0,2.34E-11,0,4.85E-14,4.54E-10
20,0.1199,-287202.3491,2.87E+05,280.4225636,0.003078119,1.45E-08,697575.1605,0.22,0,2.34E-11,0,4.85E-14,4.55E-10
20,0.12,-287089.4664,2.87E+05,280.656444,0.003079754,1.45E-08,697582.0026,0.22,0,2.34E-11,0,4.86E-14,4.55E-10
20,0.1201,-286976.6778,2.87E+05,280.8903244,0.003081387,1.45E-08,697588.8405,0.22,0,2.34E-11,0,4.86E-14,4.55E-10
20,0.1202,-286863.983,2.87E+05,281.1242047,0.00308302,1.45E-08,697595.6743,0.22,0,2.34E-11,0,4.86E-14,4.56E-10
20,0.1203,-286751.382,2.87E+05,281.3580851,0.003084651,1.45E-08,697602.5039,0.22,0,2.34E-11,0,4.87E-14,4.56E-10
20,0.1204,-286638.8746,2.87E+05,281.5919655,0.003086282,1.45E-08,697609.3294,0.22,0,2.34E-11,0,4.87E-14,4.56E-10
20,0.1205,-286526.4605,2.87E+05,281.8258459,0.003087911,1.45E-08,697616.1508,0.22,0,2.34E-11,0,4.88E-14,4.57E-10
20,0.1206,-286414.1397,2.86E+05,282.0597262,0.00308954,1.45E-08,697622.9681,0.22,0,2.34E-11,0,4.88E-14,4.57E-10
20,0.1207,-286301.912,2.86E+05,282.2936066,0.003091167,1.45E-08,697629.7812,0.22,0,2.34E-11,0,4.89E-14,4.57E-10
20,0.1208,-286189.7772,2.86E+05,282.527487,0.003092794,1.45E-08,697636.5902,0.22,0,2.34E-11,0,4.89E-14,4.58E-10
20,0.1209,-286077.7352,2.86E+05,282.7613673,0.00309442,1.45E-08,697643.3952,0.22,0,2.34E-11,0,4.89E-14,4.58E-10
20,0.121,-285965.7859,2.86E+05,282.9952477,0.003096044,1.45E-08,697650.196,0.22,0,2.34E-11,0,4.90E-14,4.59E-10
20,0.1211,-285853.929,2.86E+05,283.2291281,0.003097668,1.45E-08,697656.9927,0.22,0,2.34E-11,0,4.90E-14,4.59E-10
20,0.1212,-285742.1645,2.86E+05,283.4630084,0.003099291,1.45E-08,697663.7853,0.22,0,2.34E-11,0,4.91E-14,4.59E-10
20,0.1213,-285630.4921,2.86E+05,283.6968888,0.003100912,1.45E-08,697670.5738,0.22,0,2.34E-11,0,4.91E-14,4.60E-10
20,0.1214,-285518.9118,2.86E+05,283.9307692,0.003102533,1.45E-08,697677.3582,0.22,0,2.34E-11,0,4.91E-14,4.60E-10
20,0.1215,-285407.4233,2.85E+05,284.1646496,0.003104153,1.45E-08,697684.1385,0.22,0,2.34E-11,0,4.92E-14,4.60E-10
20,0.1216,-285296.0266,2.85E+05,284.3985299,0.003105771,1.45E-08,697690.9147,0.22,0,2.34E-11,0,4.92E-14,4.61E-10
20,0.1217,-285184.7214,2.85E+05,284.6324103,0.003107389,1.45E-08,697697.6869,0.22,0,2.34E-11,0,4.93E-14,4.61E-10
20,0.1218,-285073.5077,2.85E+05,284.8662907,0.003109006,1.45E-08,697704.455,0.22,0,2.34E-11,0,4.93E-14,4.61E-10
20,0.1219,-284962.3852,2.85E+05,285.100171,0.003110622,1.45E-08,697711.219,0.22,0,2.34E-11,0,4.93E-14,4.62E-10
20,0.122,-284851.3538,2.85E+05,285.3340514,0.003112237,1.45E-08,697717.9789,0.22,0,2.34E-11,0,4.94E-14,4.62E-10
20,0.1221,-284740.4135,2.85E+05,285.5679318,0.003113851,1.45E-08,697724.7347,0.22,0,2.34E-11,0,4.94E-14,4.62E-10
20,0.1222,-284629.5639,2.85E+05,285.8018121,0.003115464,1.46E-08,697731.4865,0.22,0,2.34E-11,0,4.95E-14,4.63E-10
20,0.1223,-284518.805,2.85E+05,286.0356925,0.003117076,1.46E-08,697738.2343,0.22,0,2.34E-11,0,4.95E-14,4.63E-10
20,0.1224,-284408.1367,2.84E+05,286.2695729,0.003118687,1.46E-08,697744.978,0.22,0,2.34E-11,0,4.95E-14,4.64E-10
20,0.1225,-284297.5587,2.84E+05,286.5034533,0.003120297,1.46E-08,697751.7176,0.22,0,2.34E-11,0,4.96E-14,4.64E-10
20,0.1226,-284187.0709,2.84E+05,286.7373336,0.003121906,1.46E-08,697758.4532,0.22,0,2.34E-11,0,4.96E-14,4.64E-10
20,0.1227,-284076.6733,2.84E+05,286.971214,0.003123514,1.46E-08,697765.1847,0.22,0,2.34E-11,0,4.97E-14,4.65E-10
20,0.1228,-283966.3655,2.84E+05,287.2050944,0.003125121,1.46E-08,697771.9122,0.22,0,2.34E-11,0,4.97E-14,4.65E-10
20,0.1229,-283856.1476,2.84E+05,287.4389747,0.003126727,1.46E-08,697778.6356,0.22,0,2.34E-11,0,4.97E-14,4.65E-10
20,0.123,-283746.0193,2.84E+05,287.6728551,0.003128332,1.46E-08,697785.355,0.22,0,2.34E-11,0,4.98E-14,4.66E-10
20,0.1231,-283635.9805,2.84E+05,287.9067355,0.003129936,1.46E-08,697792.0704,0.22,0,2.34E-11,0,4.98E-14,4.66E-10
20,0.1232,-283526.0311,2.84E+05,288.1406158,0.00313154,1.46E-08,697798.7818,0.22,0,2.34E-11,0,4.99E-14,4.66E-10
20,0.1233,-283416.1708,2.83E+05,288.3744962,0.003133142,1.46E-08,697805.4891,0.22,0,2.34E-11,0,4.99E-14,4.67E-10
20,0.1234,-283306.3997,2.83E+05,288.6083766,0.003134743,1.46E-08,697812.1924,0.22,0,2.34E-11,0,4.99E-14,4.67E-10
20,0.1235,-283196.7174,2.83E+05,288.842257,0.003136344,1.46E-08,697818.8917,0.22,0,2.34E-11,0,5.00E-14,4.68E-10
20,0.1236,-283087.124,2.83E+05,289.0761373,0.003137943,1.46E-08,697825.587,0.22,0,2.34E-11,0,5.00E-14,4.68E-10
20,0.1237,-282977.6191,2.83E+05,289.3100177,0.003139542,1.46E-08,697832.2783,0.22,0,2.34E-11,0,5.01E-14,4.68E-10
20,0.1238,-282868.2028,2.83E+05,289.5438981,0.003141139,1.46E-08,697838.9655,0.22,0,2.34E-11,0,5.01E-14,4.69E-10
20,0.1239,-282758.8748,2.83E+05,289.7777784,0.003142736,1.46E-08,697845.6488,0.22,0,2.34E-11,0,5.01E-14,4.69E-10
20,0.124,-282649.635,2.83E+05,290.0116588,0.003144331,1.46E-08,697852.3281,0.22,0,2.34E-11,0,5.02E-14,4.69E-10
20,0.1241,-282540.4832,2.83E+05,290.2455392,0.003145926,1.46E-08,697859.0033,0.22,0,2.34E-11,0,5.02E-14,4.70E-10
20,0.1242,-282431.4194,2.82E+05,290.4794195,0.00314752,1.46E-08,697865.6746,0.22,0,2.34E-11,0,5.03E-14,4.70E-10
20,0.1243,-282322.4433,2.82E+05,290.7132999,0.003149112,1.46E-08,697872.3419,0.22,0,2.34E-11,0,5.03E-14,4.70E-10
20,0.1244,-282213.5549,2.82E+05,290.9471803,0.003150704,1.46E-08,697879.0052,0.22,0,2.34E-11,0,5.03E-14,4.71E-10
20,0.1245,-282104.754,2.82E+05,291.1810607,0.003152295,1.46E-08,697885.6646,0.22,0,2.34E-11,0,5.04E-14,4.71E-10
20,0.1246,-281996.0405,2.82E+05,291.414941,0.003153885,1.46E-08,697892.3199,0.22,0,2.34E-11,0,5.04E-14,4.71E-10
20,0.1247,-281887.4141,2.82E+05,291.6488214,0.003155474,1.46E-08,697898.9713,0.22,0,2.34E-11,0,5.05E-14,4.72E-10
20,0.1248,-281778.8749,2.82E+05,291.8827018,0.003157062,1.46E-08,697905.6187,0.22,0,2.34E-11,0,5.05E-14,4.72E-10
20,0.1249,-281670.4225,2.82E+05,292.1165821,0.003158649,1.46E-08,697912.2621,0.22,0,2.34E-11,0,5.06E-14,4.73E-10
20,0.125,-281562.057,2.82E+05,292.3504625,0.003160235,1.46E-08,697918.9016,0.22,0,2.34E-11,0,5.06E-14,4.73E-10
20,0.1251,-281453.7781,2.81E+05,292.5843429,0.00316182,1.46E-08,697925.5371,0.22,0,2.34E-11,0,5.06E-14,4.73E-10
20,0.1252,-281345.5858,2.81E+05,292.8182232,0.003163404,1.46E-08,697932.1687,0.22,0,2.34E-11,0,5.07E-14,4.74E-10
20,0.1253,-281237.4798,2.81E+05,293.0521036,0.003164988,1.46E-08,697938.7963,0.22,0,2.34E-11,0,5.07E-14,4.74E-10
20,0.1254,-281129.4601,2.81E+05,293.285984,0.00316657,1.46E-08,697945.42,0.22,0,2.34E-11,0,5.08E-14,4.74E-10
20,0.1255,-281021.5264,2.81E+05,293.5198644,0.003168151,1.47E-08,697952.0397,0.22,0,2.34E-11,0,5.08E-14,4.75E-10
20,0.1256,-280913.6788,2.81E+05,293.7537447,0.003169732,1.47E-08,697958.6555,0.22,0,2.34E-11,0,5.08E-14,4.75E-10
20,0.1257,-280805.9169,2.81E+05,293.9876251,0.003171311,1.47E-08,697965.2673,0.22,0,2.34E-11,0,5.09E-14,4.75E-10
20,0.1258,-280698.2408,2.81E+05,294.2215055,0.00317289,1.47E-08,697971.8752,0.22,0,2.34E-11,0,5.09E-14,4.76E-10
20,0.1259,-280590.6502,2.81E+05,294.4553858,0.003174467,1.47E-08,697978.4792,0.22,0,2.34E-11,0,5.10E-14,4.76E-10
20,0.126,-280483.1451,2.80E+05,294.6892662,0.003176044,1.47E-08,697985.0792,0.22,0,2.34E-11,0,5.10E-14,4.76E-10
20,0.1261,-280375.7252,2.80E+05,294.9231466,0.00317762,1.47E-08,697991.6753,0.22,0,2.34E-11,0,5.10E-14,4.77E-10
20,0.1262,-280268.3905,2.80E+05,295.1570269,0.003179195,1.47E-08,697998.2675,0.22,0,2.34E-11,0,5.11E-14,4.77E-10
20,0.1263,-280161.1408,2.80E+05,295.3909073,0.003180768,1.47E-08,698004.8558,0.22,0,2.34E-11,0,5.11E-14,4.78E-10
20,0.1264,-280053.976,2.80E+05,295.6247877,0.003182341,1.47E-08,698011.4402,0.22,0,2.34E-11,0,5.12E-14,4.78E-10
20,0.1265,-279946.896,2.80E+05,295.8586681,0.003183913,1.47E-08,698018.0206,0.22,0,2.34E-11,0,5.12E-14,4.78E-10
20,0.1266,-279839.9005,2.80E+05,296.0925484,0.003185484,1.47E-08,698024.5972,0.22,0,2.34E-11,0,5.12E-14,4.79E-10
20,0.1267,-279732.9896,2.80E+05,296.3264288,0.003187055,1.47E-08,698031.1698,0.22,0,2.34E-11,0,5.13E-14,4.79E-10
20,0.1268,-279626.1629,2.80E+05,296.5603092,0.003188624,1.47E-08,698037.7386,0.22,0,2.34E-11,0,5.13E-14,4.79E-10
20,0.1269,-279519.4205,2.80E+05,296.7941895,0.003190192,1.47E-08,698044.3034,0.22,0,2.34E-11,0,5.14E-14,4.80E-10
20,0.127,-279412.7622,2.79E+05,297.0280699,0.003191759,1.47E-08,698050.8644,0.22,0,2.34E-11,0,5.14E-14,4.80E-10
20,0.1271,-279306.1879,2.79E+05,297.2619503,0.003193326,1.47E-08,698057.4214,0.22,0,2.34E-11,0,5.14E-14,4.80E-10
20,0.1272,-279199.6973,2.79E+05,297.4958306,0.003194891,1.47E-08,698063.9746,0.22,0,2.34E-11,0,5.15E-14,4.81E-10
20,0.1273,-279093.2904,2.79E+05,297.729711,0.003196456,1.47E-08,698070.5239,0.22,0,2.34E-11,0,5.15E-14,4.81E-10
20,0.1274,-278986.9671,2.79E+05,297.9635914,0.003198019,1.47E-08,698077.0693,0.22,0,2.34E-11,0,5.16E-14,4.82E-10
20,0.1275,-278880.7272,2.79E+05,298.1974718,0.003199582,1.47E-08,698083.6109,0.22,0,2.34E-11,0,5.16E-14,4.82E-10
20,0.1276,-278774.5707,2.79E+05,298.4313521,0.003201144,1.47E-08,698090.1486,0.22,0,2.34E-11,0,5.16E-14,4.82E-10
20,0.1277,-278668.4972,2.79E+05,298.6652325,0.003202705,1.47E-08,698096.6824,0.22,0,2.34E-11,0,5.17E-14,4.83E-10
20,0.1278,-278562.5068,2.79E+05,298.8991129,0.003204265,1.47E-08,698103.2123,0.22,0,2.34E-11,0,5.17E-14,4.83E-10
