,climate,climate,climate,climate,wall1,wall1,wall1,wall1,wall2,wall2,wall2,wall2,wall3,wall3,wall3,wall3,wall4,wall4,wall4,wall4,wall5,wall5,wall5,wall5,wall6,wall6,wall6,wall6,wall7,wall7,wall7,wall7,wall8,wall8,wall8,wall8,indoor,indoor,indoor,indoor,
2022/04/19 14:50,9.792,0.414,0.0031,Error,9.147,0.432,0.00309,0.01737,8.443,0.615,0.0042,0.02058,7.794,0.615,0.00402,0.02057,7.214,0.598,0.00375,0.02017,6.736,0.59,0.00358,0.02,6.382,0.592,0.00351,0.02004,6.165,0.602,0.00352,0.02028,6.096,0.613,0.00356,0.02053,6.124,0.61,0.00355,Error,
2022/04/19 15:00,9.708,0.419,0.00312,Error,9.114,0.436,0.00311,0.01744,8.46,0.614,0.0042,0.02056,7.85,0.615,0.00403,0.02057,7.301,0.598,0.00378,0.02018,6.844,0.59,0.00361,0.02001,6.502,0.592,0.00354,0.02004,6.293,0.603,0.00355,0.02028,6.224,0.613,0.00359,0.02052,6.25,0.609,0.00358,Error,
2022/04/19 15:10,9.655,0.424,0.00314,Error,9.092,0.44,0.00314,0.01751,8.473,0.613,0.0042,0.02053,7.898,0.615,0.00405,0.02057,7.379,0.598,0.0038,0.02018,6.944,0.59,0.00364,0.02001,6.617,0.592,0.00357,0.02005,6.415,0.603,0.00358,0.02029,6.348,0.612,0.00362,0.02051,6.373,0.609,0.00361,Error,
2022/04/19 15:20,9.605,0.429,0.00317,Error,9.073,0.444,0.00316,0.01758,8.487,0.612,0.00419,0.0205,7.943,0.614,0.00406,0.02057,7.452,0.598,0.00382,0.02019,7.038,0.59,0.00366,0.02001,6.726,0.592,0.0036,0.02005,6.532,0.603,0.00361,0.02029,6.468,0.612,0.00365,0.0205,6.49,0.609,0.00364,Error,
2022/04/19 15:30,9.555,0.434,0.00319,Error,9.055,0.448,0.00319,0.01764,8.5,0.611,0.00419,0.02048,7.985,0.614,0.00407,0.02056,7.52,0.598,0.00384,0.02019,7.127,0.591,0.00369,0.02002,6.829,0.592,0.00362,0.02006,6.644,0.603,0.00364,0.0203,6.582,0.611,0.00368,0.02049,6.603,0.608,0.00366,Error,
2022/04/19 15:40,9.505,0.439,0.00322,Error,9.035,0.453,0.00321,0.01771,8.511,0.61,0.00419,0.02046,8.024,0.614,0.00408,0.02056,7.583,0.599,0.00386,0.02019,7.21,0.591,0.00371,0.02002,6.927,0.593,0.00365,0.02006,6.75,0.603,0.00367,0.0203,6.691,0.611,0.0037,0.02048,6.711,0.608,0.00369,Error,
2022/04/19 15:50,9.455,0.444,0.00325,Error,9.015,0.457,0.00324,0.01778,8.521,0.609,0.00418,0.02043,8.06,0.614,0.00409,0.02056,7.643,0.599,0.00387,0.0202,7.289,0.591,0.00373,0.02003,7.019,0.593,0.00367,0.02006,6.851,0.603,0.00369,0.0203,6.794,0.61,0.00372,0.02047,6.813,0.608,0.00371,Error,
2022/04/19 16:00,9.405,0.449,0.00327,Error,8.994,0.461,0.00327,0.01785,8.528,0.608,0.00418,0.02041,8.094,0.614,0.0041,0.02056,7.698,0.599,0.00389,0.0202,7.363,0.591,0.00375,0.02003,7.107,0.593,0.0037,0.02007,6.947,0.603,0.00372,0.0203,6.893,0.61,0.00375,0.02046,6.91,0.607,0.00374,Error,
2022/04/19 16:10,9.25,0.46,0.00331,Error,8.939,0.467,0.00329,0.01794,8.527,0.607,0.00417,0.02039,8.123,0.614,0.00411,0.02056,7.75,0.599,0.0039,0.0202,7.433,0.591,0.00377,0.02003,7.19,0.593,0.00372,0.02007,7.038,0.603,0.00374,0.02031,6.986,0.61,0.00377,0.02045,7.001,0.607,0.00376,Error,
2022/04/19 16:20,9.083,0.471,0.00336,Error,8.855,0.475,0.00333,0.01807,8.505,0.606,0.00416,0.02037,8.142,0.614,0.00411,0.02055,7.797,0.599,0.00392,0.0202,7.498,0.591,0.00379,0.02004,7.269,0.593,0.00374,0.02008,7.124,0.604,0.00377,0.02031,7.074,0.609,0.00379,0.02044,7.086,0.607,0.00378,Error,
2022/04/19 16:30,8.917,0.483,0.0034,Error,8.757,0.484,0.00337,0.0182,8.468,0.605,0.00414,0.02035,8.149,0.614,0.00411,0.02055,7.835,0.599,0.00393,0.02021,7.557,0.592,0.0038,0.02004,7.342,0.593,0.00376,0.02008,7.205,0.604,0.00379,0.02031,7.157,0.609,0.00381,0.02043,7.167,0.607,0.0038,Error,
2022/04/19 16:40,8.75,0.495,0.00345,Error,8.652,0.493,0.00342,0.01825,8.42,0.605,0.00412,0.02033,8.145,0.614,0.00411,0.02055,7.864,0.599,0.00393,0.02021,7.61,0.592,0.00382,0.02004,7.409,0.594,0.00378,0.02008,7.281,0.604,0.00381,0.02031,7.235,0.609,0.00383,0.02042,7.243,0.607,0.00382,Error,
2022/04/19 16:50,8.583,0.507,0.00349,Error,8.543,0.503,0.00346,0.0184,8.363,0.604,0.0041,0.02031,8.132,0.614,0.0041,0.02054,7.885,0.599,0.00394,0.02021,7.655,0.592,0.00383,0.02005,7.471,0.594,0.00379,0.02009,7.351,0.604,0.00383,0.02031,7.308,0.608,0.00384,0.02042,7.313,0.607,0.00384,Error,
2022/04/19 17:00,8.417,0.519,0.00353,Error,8.431,0.513,0.0035,0.01856,8.301,0.603,0.00408,0.0203,8.111,0.613,0.0041,0.02054,7.897,0.599,0.00394,0.02021,7.693,0.592,0.00384,0.02005,7.526,0.594,0.00381,0.02009,7.415,0.604,0.00384,0.02031,7.375,0.608,0.00386,0.02041,7.378,0.606,0.00385,Error,
2022/04/19 17:10,8.145,0.53,0.00354,Error,8.264,0.521,0.00351,0.01869,8.221,0.603,0.00406,0.02029,8.081,0.613,0.00409,0.02053,7.902,0.599,0.00395,0.02021,7.724,0.592,0.00385,0.02005,7.574,0.594,0.00382,0.02009,7.474,0.604,0.00386,0.02032,7.436,0.608,0.00387,0.0204,7.436,0.606,0.00387,Error,
2022/04/19 17:20,7.862,0.541,0.00355,Error,8.071,0.529,0.00352,0.01882,8.114,0.602,0.00402,0.02027,8.035,0.613,0.00407,0.02053,7.897,0.599,0.00395,0.02021,7.747,0.592,0.00386,0.02005,7.615,0.594,0.00383,0.02009,7.525,0.604,0.00387,0.02032,7.49,0.607,0.00389,0.0204,7.486,0.606,0.00388,Error,
2022/04/19 17:30,7.578,0.553,0.00356,Error,7.871,0.536,0.00352,0.01895,7.99,0.602,0.00398,0.02026,7.972,0.613,0.00405,0.02052,7.88,0.599,0.00394,0.02021,7.76,0.592,0.00386,0.02005,7.649,0.594,0.00384,0.0201,7.569,0.604,0.00389,0.02032,7.537,0.607,0.0039,0.02039,7.529,0.606,0.00389,Error,
2022/04/19 17:40,7.295,0.564,0.00356,Error,7.666,0.544,0.00352,0.0191,7.856,0.601,0.00394,0.02025,7.897,0.613,0.00403,0.02052,7.851,0.599,0.00393,0.02021,7.764,0.592,0.00386,0.02006,7.674,0.594,0.00385,0.0201,7.606,0.604,0.0039,0.02032,7.577,0.607,0.00391,0.02038,7.566,0.606,0.0039,Error,
2022/04/19 17:50,7.012,0.576,0.00357,Error,7.456,0.553,0.00353,0.01925,7.714,0.601,0.0039,0.02024,7.811,0.612,0.00401,0.02051,7.81,0.599,0.00392,0.02021,7.757,0.592,0.00386,0.02006,7.69,0.594,0.00386,0.0201,7.635,0.604,0.0039,0.02032,7.609,0.606,0.00391,0.02037,7.595,0.606,0.0039,Error,
2022/04/19 18:00,6.728,0.589,0.00357,Error,7.243,0.561,0.00353,0.01941,7.564,0.6,0.00386,0.02023,7.716,0.612,0.00398,0.02051,7.76,0.599,0.00391,0.02021,7.741,0.592,0.00386,0.02006,7.697,0.594,0.00386,0.0201,7.655,0.604,0.00391,0.02032,7.633,0.606,0.00392,0.02037,7.616,0.605,0.00391,Error,
2022/04/19 18:10,6.52,0.596,0.00357,Error,7.047,0.569,0.00353,0.01956,7.412,0.6,0.00382,0.02022,7.614,0.612,0.00395,0.0205,7.701,0.599,0.00389,0.02021,7.716,0.592,0.00385,0.02006,7.696,0.594,0.00386,0.0201,7.667,0.604,0.00391,0.02032,7.648,0.606,0.00392,0.02036,7.629,0.605,0.00391,Error,
2022/04/19 18:20,6.32,0.602,0.00356,Error,6.867,0.575,0.00352,0.01968,7.267,0.6,0.00378,0.02022,7.509,0.611,0.00392,0.02049,7.635,0.599,0.00387,0.02021,7.682,0.592,0.00384,0.02006,7.685,0.594,0.00386,0.0201,7.67,0.604,0.00391,0.02031,7.655,0.605,0.00392,0.02035,7.635,0.605,0.00391,Error,
2022/04/19 18:30,6.12,0.609,0.00355,Error,6.693,0.58,0.00351,0.0198,7.127,0.599,0.00374,0.02021,7.403,0.611,0.00389,0.02048,7.564,0.599,0.00385,0.02021,7.641,0.592,0.00383,0.02006,7.666,0.594,0.00385,0.0201,7.665,0.604,0.00391,0.02031,7.654,0.605,0.00392,0.02034,7.632,0.604,0.00391,Error,
2022/04/19 18:40,5.92,0.616,0.00354,Error,6.523,0.585,0.0035,0.01991,6.988,0.599,0.0037,0.02021,7.297,0.611,0.00386,0.02048,7.489,0.599,0.00383,0.02021,7.593,0.592,0.00382,0.02006,7.64,0.594,0.00384,0.0201,7.651,0.604,0.00391,0.02031,7.645,0.605,0.00391,0.02033,7.621,0.604,0.0039,Error,
2022/04/19 18:50,5.72,0.622,0.00352,Error,6.354,0.591,0.00349,0.02001,6.85,0.599,0.00367,0.0202,7.19,0.611,0.00383,0.02047,7.411,0.599,0.00381,0.02021,7.541,0.592,0.0038,0.02006,7.607,0.594,0.00384,0.0201,7.63,0.604,0.0039,0.02031,7.627,0.604,0.0039,0.02032,7.602,0.604,0.00389,Error,
2022/04/19 19:00,5.52,0.629,0.00351,Error,6.185,0.596,0.00348,0.02013,6.712,0.599,0.00363,0.0202,7.081,0.61,0.0038,0.02046,7.329,0.599,0.00379,0.0202,7.483,0.592,0.00379,0.02006,7.567,0.594,0.00382,0.0201,7.602,0.604,0.00389,0.02031,7.603,0.604,0.00389,0.02031,7.576,0.603,0.00388,Error,
2022/04/19 19:10,5.365,0.636,0.00351,Error,6.036,0.601,0.00348,0.02024,6.577,0.599,0.0036,0.0202,6.971,0.61,0.00377,0.02046,7.244,0.599,0.00377,0.0202,7.42,0.592,0.00377,0.02006,7.521,0.594,0.00381,0.0201,7.567,0.603,0.00388,0.0203,7.571,0.603,0.00388,0.0203,7.543,0.603,0.00387,Error,
2022/04/19 19:20,5.215,0.642,0.00351,Error,5.898,0.606,0.00348,0.02037,6.452,0.599,0.00357,0.02019,6.863,0.61,0.00374,0.02045,7.158,0.599,0.00375,0.0202,7.353,0.592,0.00376,0.02005,7.47,0.594,0.0038,0.0201,7.526,0.603,0.00387,0.0203,7.533,0.603,0.00387,0.02029,7.505,0.603,0.00386,Error,
2022/04/19 19:30,5.065,0.649,0.00351,Error,5.762,0.612,0.00347,0.0205,6.33,0.599,0.00354,0.02019,6.758,0.609,0.00371,0.02045,7.071,0.599,0.00372,0.0202,7.284,0.592,0.00374,0.02005,7.415,0.594,0.00378,0.0201,7.479,0.603,0.00386,0.0203,7.49,0.603,0.00386,0.02029,7.461,0.602,0.00385,Error,
2022/04/19 19:40,4.915,0.656,0.00351,Error,5.628,0.617,0.00347,0.02063,6.21,0.599,0.00351,0.02019,6.654,0.609,0.00368,0.02044,6.983,0.599,0.0037,0.0202,7.211,0.592,0.00372,0.02005,7.355,0.594,0.00377,0.0201,7.428,0.603,0.00384,0.0203,7.441,0.602,0.00384,0.02028,7.412,0.602,0.00383,Error,
2022/04/19 19:50,4.765,0.662,0.00351,Error,5.494,0.622,0.00347,0.02076,6.091,0.599,0.00348,0.02019,6.55,0.609,0.00365,0.02043,6.894,0.599,0.00368,0.02019,7.136,0.592,0.0037,0.02005,7.291,0.594,0.00375,0.0201,7.371,0.603,0.00383,0.02029,7.387,0.602,0.00382,0.02027,7.357,0.602,0.00382,Error,
2022/04/19 20:00,4.615,0.669,0.00351,Error,5.361,0.628,0.00347,0.0209,5.973,0.599,0.00345,0.02019,6.446,0.609,0.00363,0.02043,6.804,0.598,0.00365,0.02019,7.059,0.592,0.00368,0.02005,7.224,0.594,0.00373,0.0201,7.311,0.603,0.00381,0.02029,7.329,0.601,0.00381,0.02026,7.299,0.602,0.0038,Error,
2022/04/19 20:10,4.585,0.673,0.00352,Error,5.277,0.634,0.00348,0.02105,5.866,0.599,0.00342,0.0202,6.344,0.608,0.0036,0.02042,6.713,0.598,0.00363,0.02019,6.98,0.592,0.00366,0.02005,7.154,0.594,0.00372,0.0201,7.247,0.603,0.00379,0.02029,7.268,0.601,0.00379,0.02025,7.238,0.601,0.00378,Error,
2022/04/19 20:20,4.568,0.676,0.00353,Error,5.221,0.639,0.00349,0.02119,5.782,0.599,0.00341,0.0202,6.251,0.608,0.00357,0.02042,6.624,0.598,0.00361,0.02019,6.899,0.592,0.00364,0.02005,7.082,0.594,0.0037,0.02009,7.18,0.603,0.00377,0.02028,7.204,0.601,0.00377,0.02024,7.175,0.601,0.00376,Error,
2022/04/19 20:30,4.552,0.68,0.00355,Error,5.174,0.644,0.00351,0.02132,5.712,0.599,0.00339,0.0202,6.169,0.608,0.00355,0.02041,6.54,0.598,0.00359,0.02018,6.819,0.592,0.00362,0.02005,7.008,0.594,0.00368,0.02009,7.111,0.602,0.00376,0.02028,7.137,0.601,0.00375,0.02024,7.11,0.601,0.00375,Error,
2022/04/19 20:40,4.535,0.683,0.00356,Error,5.133,0.648,0.00352,0.02145,5.651,0.599,0.00338,0.02021,6.095,0.608,0.00353,0.02041,6.462,0.598,0.00357,0.02018,6.741,0.592,0.0036,0.02005,6.933,0.594,0.00366,0.02009,7.04,0.602,0.00374,0.02028,7.067,0.6,0.00373,0.02023,7.042,0.601,0.00373,Error,
2022/04/19 20:50,4.518,0.686,0.00357,Error,5.095,0.652,0.00354,0.02157,5.595,0.599,0.00336,0.02021,6.027,0.608,0.00351,0.0204,6.387,0.598,0.00355,0.02018,6.666,0.592,0.00358,0.02004,6.859,0.594,0.00364,0.02009,6.968,0.602,0.00372,0.02027,6.997,0.6,0.00371,0.02023,6.972,0.601,0.00371,Error,
2022/04/19 21:00,4.502,0.69,0.00359,Error,5.06,0.657,0.00355,0.02169,5.544,0.6,0.00335,0.02022,5.964,0.607,0.0035,0.0204,6.317,0.598,0.00353,0.02018,6.593,0.592,0.00356,0.02004,6.786,0.594,0.00362,0.02009,6.896,0.602,0.0037,0.02027,6.926,0.6,0.00369,0.02022,6.902,0.6,0.00369,Error,
2022/04/19 21:10,4.395,0.696,0.00359,Error,4.991,0.66,0.00356,0.0218,5.488,0.6,0.00334,0.02023,5.903,0.607,0.00348,0.02039,6.25,0.598,0.00351,0.02018,6.522,0.592,0.00354,0.02004,6.714,0.594,0.0036,0.02009,6.824,0.602,0.00368,0.02027,6.854,0.6,0.00367,0.02022,6.83,0.6,0.00367,Error,
2022/04/19 21:20,4.278,0.702,0.0036,Error,4.902,0.665,0.00356,0.02193,5.417,0.6,0.00333,0.02023,5.838,0.607,0.00347,0.02039,6.184,0.598,0.0035,0.02018,6.453,0.592,0.00352,0.02004,6.643,0.594,0.00358,0.02009,6.752,0.602,0.00366,0.02026,6.782,0.6,0.00365,0.02022,6.758,0.6,0.00365,Error,
2022/04/19 21:30,4.162,0.709,0.0036,Error,4.809,0.669,0.00356,0.02207,5.339,0.601,0.00331,0.02024,5.767,0.607,0.00345,0.02039,6.115,0.598,0.00348,0.02017,6.384,0.592,0.00351,0.02004,6.572,0.594,0.00357,0.02008,6.681,0.601,0.00364,0.02026,6.711,0.599,0.00364,0.02021,6.686,0.6,0.00363,Error,
2022/04/19 21:40,4.045,0.716,0.00361,Error,4.713,0.674,0.00356,0.02221,5.256,0.601,0.00329,0.02025,5.692,0.607,0.00343,0.02038,6.044,0.598,0.00346,0.02017,6.314,0.592,0.00349,0.02004,6.502,0.594,0.00355,0.02008,6.61,0.601,0.00362,0.02025,6.64,0.599,0.00362,0.02021,6.615,0.6,0.00362,Error,
2022/04/19 21:50,3.928,0.722,0.00361,Error,4.614,0.679,0.00356,0.02237,5.169,0.601,0.00328,0.02025,5.614,0.607,0.00341,0.02038,5.971,0.598,0.00344,0.02017,6.242,0.592,0.00347,0.02004,6.432,0.594,0.00353,0.02008,6.54,0.601,0.0036,0.02025,6.57,0.599,0.0036,0.02021,6.544,0.6,0.0036,Error,
2022/04/19 22:00,3.812,0.729,0.00361,Error,4.514,0.684,0.00356,0.02254,5.08,0.601,0.00326,0.02026,5.533,0.606,0.00339,0.02037,5.895,0.597,0.00342,0.02017,6.17,0.592,0.00346,0.02004,6.36,0.594,0.00351,0.02008,6.469,0.601,0.00358,0.02025,6.499,0.599,0.00358,0.02021,6.473,0.6,0.00358,Error,
2022/04/19 22:10,3.725,0.734,0.00362,Error,4.422,0.689,0.00356,0.02271,4.991,0.602,0.00324,0.02027,5.45,0.606,0.00337,0.02037,5.817,0.597,0.0034,0.02017,6.095,0.591,0.00344,0.02004,6.288,0.593,0.0035,0.02008,6.398,0.601,0.00357,0.02024,6.428,0.599,0.00356,0.02021,6.402,0.601,0.00357,Error,
2022/04/19 22:20,3.642,0.739,0.00362,Error,4.337,0.694,0.00357,0.02288,4.906,0.602,0.00322,0.02028,5.368,0.606,0.00335,0.02036,5.739,0.597,0.00339,0.02016,6.02,0.591,0.00342,0.02003,6.215,0.593,0.00348,0.02008,6.326,0.601,0.00355,0.02024,6.357,0.599,0.00355,0.02021,6.331,0.601,0.00355,Error,
2022/04/19 22:30,3.558,0.744,0.00362,Error,4.253,0.698,0.00357,0.02305,4.822,0.603,0.0032,0.02028,5.286,0.606,0.00333,0.02036,5.66,0.597,0.00337,0.02016,5.944,0.591,0.0034,0.02003,6.141,0.593,0.00346,0.02008,6.254,0.601,0.00353,0.02024,6.285,0.599,0.00353,0.02021,6.259,0.601,0.00353,Error,
2022/04/19 22:40,3.475,0.749,0.00363,Error,4.17,0.703,0.00357,0.02322,4.74,0.603,0.00319,0.02029,5.205,0.606,0.00331,0.02036,5.581,0.597,0.00335,0.02016,5.868,0.591,0.00338,0.02003,6.067,0.593,0.00344,0.02007,6.181,0.6,0.00351,0.02023,6.213,0.599,0.00351,0.02021,6.187,0.601,0.00351,Error,
2022/04/19 22:50,3.392,0.754,0.00363,Error,4.088,0.707,0.00357,0.02339,4.659,0.603,0.00317,0.0203,5.125,0.606,0.00329,0.02035,5.503,0.597,0.00333,0.02016,5.791,0.591,0.00336,0.02003,5.992,0.593,0.00342,0.02007,6.107,0.6,0.00349,0.02023,6.14,0.599,0.00349,0.02021,6.114,0.601,0.0035,Error,
2022/04/19 23:00,3.308,0.759,0.00363,Error,4.007,0.712,0.00358,0.02356,4.578,0.604,0.00316,0.02031,5.046,0.605,0.00327,0.02035,5.425,0.597,0.00331,0.02016,5.715,0.591,0.00335,0.02003,5.917,0.593,0.0034,0.02007,6.033,0.6,0.00347,0.02023,6.066,0.599,0.00348,0.02021,6.04,0.601,0.00348,Error,
2022/04/19 23:10,3.135,0.763,0.00361,Error,3.877,0.715,0.00356,0.0237,4.487,0.604,0.00314,0.02032,4.964,0.605,0.00325,0.02035,5.346,0.597,0.00329,0.02015,5.638,0.591,0.00333,0.02003,5.841,0.593,0.00339,0.02007,5.958,0.6,0.00345,0.02022,5.992,0.599,0.00346,0.02021,5.965,0.601,0.00346,Error,
2022/04/19 23:20,2.952,0.766,0.00357,Error,3.725,0.718,0.00354,0.02381,4.373,0.605,0.00311,0.02033,4.873,0.605,0.00323,0.02034,5.264,0.597,0.00327,0.02015,5.56,0.591,0.00331,0.02003,5.765,0.593,0.00337,0.02007,5.883,0.6,0.00343,0.02022,5.916,0.599,0.00344,0.02021,5.888,0.601,0.00344,Error,
2022/04/19 23:30,2.768,0.77,0.00354,Error,3.568,0.72,0.00351,0.0239,4.249,0.605,0.00309,0.02034,4.772,0.605,0.0032,0.02034,5.177,0.597,0.00325,0.02015,5.479,0.591,0.00329,0.02002,5.688,0.593,0.00335,0.02007,5.807,0.6,0.00342,0.02022,5.84,0.599,0.00342,0.02021,5.81,0.601,0.00343,Error,
2022/04/19 23:40,2.585,0.773,0.00351,Error,3.41,0.723,0.00348,0.02399,4.119,0.605,0.00306,0.02035,4.664,0.605,0.00318,0.02033,5.084,0.596,0.00323,0.02015,5.395,0.591,0.00327,0.02002,5.608,0.593,0.00333,0.02006,5.729,0.6,0.0034,0.02021,5.762,0.6,0.0034,0.02021,5.731,0.601,0.00341,Error,
2022/04/19 23:50,2.402,0.776,0.00348,Error,3.251,0.724,0.00345,0.02407,3.984,0.606,0.00304,0.02036,4.55,0.605,0.00315,0.02033,4.986,0.596,0.00321,0.02014,5.307,0.591,0.00325,0.02002,5.526,0.593,0.00331,0.02006,5.65,0.599,0.00338,0.02021,5.683,0.6,0.00339,0.02021,5.65,0.601,0.00339,Error,
2022/04/20 00:00,2.218,0.78,0.00345,Error,3.09,0.726,0.00342,0.02415,3.846,0.606,0.00301,0.02036,4.432,0.604,0.00313,0.02032,4.883,0.596,0.00318,0.02014,5.215,0.591,0.00323,0.02002,5.441,0.593,0.00329,0.02006,5.568,0.599,0.00336,0.02021,5.602,0.6,0.00337,0.02021,5.568,0.601,0.00337,Error,
2022/04/20 00:10,2.11,0.776,0.00341,Error,2.947,0.728,0.00339,0.0242,3.71,0.606,0.00298,0.02037,4.311,0.604,0.0031,0.02032,4.777,0.596,0.00316,0.02014,5.12,0.591,0.00321,0.02002,5.353,0.593,0.00327,0.02006,5.484,0.599,0.00334,0.0202,5.518,0.599,0.00335,0.02021,5.484,0.601,0.00335,Error,
2022/04/20 00:20,2.01,0.771,0.00336,Error,2.817,0.728,0.00336,0.0242,3.582,0.607,0.00296,0.02038,4.192,0.604,0.00307,0.02032,4.668,0.596,0.00313,0.02014,5.022,0.591,0.00318,0.02002,5.262,0.592,0.00325,0.02006,5.397,0.599,0.00332,0.0202,5.433,0.599,0.00333,0.02021,5.398,0.601,0.00333,Error,
2022/04/20 00:30,1.91,0.766,0.00332,Error,2.694,0.726,0.00333,0.02415,3.459,0.607,0.00293,0.02039,4.075,0.604,0.00305,0.02031,4.56,0.596,0.00311,0.02013,4.922,0.59,0.00316,0.02001,5.168,0.592,0.00323,0.02005,5.307,0.599,0.00329,0.0202,5.344,0.599,0.00331,0.02021,5.31,0.601,0.00331,Error,
2022/04/20 00:40,1.81,0.761,0.00327,Error,2.575,0.725,0.00329,0.02408,3.34,0.607,0.00291,0.0204,3.96,0.604,0.00302,0.02031,4.451,0.596,0.00309,0.02013,4.82,0.59,0.00314,0.02001,5.073,0.592,0.0032,0.02005,5.215,0.599,0.00327,0.02019,5.253,0.599,0.00328,0.02021,5.219,0.601,0.00328,Error,
2022/04/20 00:50,1.71,0.756,0.00322,Error,2.46,0.722,0.00325,0.02397,3.224,0.608,0.00289,0.0204,3.847,0.603,0.003,0.0203,4.343,0.596,0.00306,0.02013,4.718,0.59,0.00312,0.02001,4.975,0.592,0.00318,0.02005,5.121,0.598,0.00325,0.02019,5.16,0.599,0.00326,0.02021,5.126,0.6,0.00326,Error,
2022/04/20 01:00,1.61,0.751,0.00318,Error,2.348,0.719,0.00321,0.02384,3.111,0.608,0.00286,0.02041,3.736,0.603,0.00297,0.0203,4.236,0.595,0.00304,0.02012,4.615,0.59,0.00309,0.02001,4.877,0.592,0.00316,0.02005,5.025,0.598,0.00323,0.02019,5.065,0.599,0.00324,0.0202,5.031,0.6,0.00324,Error,
2022/04/20 01:10,1.54,0.75,0.00316,Error,2.264,0.716,0.00318,0.02374,3.006,0.608,0.00284,0.02042,3.627,0.603,0.00295,0.0203,4.13,0.595,0.00301,0.02012,4.512,0.59,0.00307,0.02,4.777,0.592,0.00314,0.02004,4.928,0.598,0.0032,0.02018,4.968,0.599,0.00322,0.0202,4.935,0.6,0.00321,Error,
2022/04/20 01:20,1.473,0.75,0.00315,Error,2.192,0.715,0.00316,0.02367,2.914,0.609,0.00283,0.02043,3.525,0.603,0.00293,0.02029,4.025,0.595,0.00299,0.02012,4.409,0.59,0.00305,0.02,4.676,0.592,0.00311,0.02004,4.829,0.598,0.00318,0.02018,4.871,0.599,0.00319,0.02019,4.838,0.6,0.00319,Error,
2022/04/20 01:30,1.407,0.75,0.00313,Error,2.122,0.714,0.00314,0.02363,2.828,0.609,0.00281,0.02043,3.429,0.603,0.00291,0.02029,3.925,0.595,0.00297,0.02011,4.308,0.59,0.00302,0.02,4.576,0.592,0.00309,0.02004,4.73,0.598,0.00316,0.02018,4.772,0.598,0.00317,0.02019,4.74,0.6,0.00317,Error,
2022/04/20 01:40,1.34,0.75,0.00312,Error,2.051,0.713,0.00312,0.0236,2.745,0.609,0.0028,0.02044,3.337,0.603,0.00289,0.02029,3.827,0.595,0.00295,0.02011,4.208,0.59,0.003,0.02,4.476,0.592,0.00307,0.02004,4.63,0.598,0.00314,0.02017,4.673,0.598,0.00315,0.02019,4.641,0.599,0.00315,Error,
2022/04/20 01:50,1.273,0.75,0.0031,Error,1.979,0.713,0.0031,0.02358,2.664,0.61,0.00278,0.02045,3.248,0.603,0.00287,0.02028,3.732,0.595,0.00293,0.02011,4.11,0.59,0.00298,0.02,4.377,0.591,0.00305,0.02003,4.531,0.597,0.00311,0.02017,4.574,0.598,0.00312,0.02018,4.543,0.599,0.00312,Error,
2022/04/20 02:00,1.207,0.75,0.00309,Error,1.908,0.712,0.00308,0.02358,2.584,0.61,0.00277,0.02045,3.161,0.602,0.00285,0.02028,3.639,0.595,0.00291,0.02011,4.013,0.59,0.00296,0.01999,4.278,0.591,0.00303,0.02003,4.432,0.597,0.00309,0.02017,4.475,0.598,0.0031,0.02018,4.444,0.599,0.0031,Error,
2022/04/20 02:10,1.155,0.746,0.00306,Error,1.833,0.712,0.00306,0.02355,2.504,0.61,0.00275,0.02046,3.075,0.602,0.00283,0.02028,3.548,0.595,0.00289,0.0201,3.918,0.589,0.00294,0.01999,4.181,0.591,0.003,0.02003,4.334,0.597,0.00307,0.02016,4.377,0.598,0.00308,0.02018,4.346,0.599,0.00308,Error,
2022/04/20 02:20,1.105,0.741,0.00302,Error,1.759,0.71,0.00304,0.02349,2.424,0.61,0.00274,0.02047,2.989,0.602,0.00281,0.02028,3.458,0.595,0.00287,0.0201,3.825,0.589,0.00292,0.01999,4.085,0.591,0.00298,0.02003,4.237,0.597,0.00305,0.02016,4.279,0.598,0.00306,0.02017,4.249,0.599,0.00306,Error,
2022/04/20 02:30,1.055,0.736,0.00299,Error,1.688,0.708,0.00302,0.02341,2.345,0.611,0.00272,0.02047,2.904,0.602,0.0028,0.02027,3.368,0.594,0.00285,0.0201,3.732,0.589,0.0029,0.01999,3.99,0.591,0.00296,0.02003,4.14,0.597,0.00302,0.02015,4.182,0.597,0.00304,0.02017,4.153,0.599,0.00304,Error,
2022/04/20 02:40,1.005,0.731,0.00296,Error,1.62,0.705,0.00299,0.02331,2.268,0.611,0.00271,0.02048,2.821,0.602,0.00278,0.02027,3.28,0.594,0.00283,0.0201,3.64,0.589,0.00288,0.01999,3.895,0.591,0.00294,0.02002,4.044,0.597,0.003,0.02015,4.086,0.597,0.00302,0.02016,4.057,0.598,0.00301,Error,
2022/04/20 02:50,0.955,0.726,0.00293,Error,1.553,0.702,0.00296,0.02319,2.192,0.611,0.0027,0.02048,2.739,0.602,0.00276,0.02027,3.193,0.594,0.00282,0.0201,3.549,0.589,0.00286,0.01998,3.802,0.591,0.00292,0.02002,3.95,0.597,0.00298,0.02015,3.991,0.597,0.00299,0.02016,3.962,0.598,0.00299,Error,
