,climate,climate,climate,climate,wall1,wall1,wall1,wall1,wall2,wall2,wall2,wall2,wall3,wall3,wall3,wall3,wall4,wall4,wall4,wall4,wall5,wall5,wall5,wall5,wall6,wall6,wall6,wall6,indoor,indoor,indoor,indoor,
 ,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,
2022/07/09 12:50,29.058,0.742,0.01888,Error,30.85,0.723,0.02044,0.07002,30.109,0.575,0.01547,0.05063,29.393,0.559,0.0144,0.04905,28.932,0.559,0.01401,0.04906,28.762,0.576,0.01431,0.05086,28.801,0.757,0.01898,0.07624,29.028,0.743,0.01886,Error,
2022/07/09 13:00,28.642,0.767,0.01906,Error,30.729,0.722,0.02026,0.06982,30.111,0.575,0.01547,0.05063,29.45,0.559,0.01445,0.04905,28.999,0.559,0.01406,0.04906,28.809,0.576,0.01435,0.05086,28.799,0.757,0.01897,0.07623,28.693,0.764,0.01903,Error,
2022/07/09 13:10,28.6,0.77,0.01908,Error,30.613,0.721,0.02009,0.06966,30.098,0.575,0.01546,0.05063,29.496,0.559,0.01449,0.04905,29.059,0.559,0.01411,0.04906,28.85,0.576,0.01439,0.05086,28.801,0.757,0.01898,0.07625,28.64,0.768,0.01907,Error,
2022/07/09 13:20,28.6,0.77,0.01908,Error,30.509,0.72,0.01994,0.06952,30.077,0.575,0.01544,0.05063,29.531,0.559,0.01452,0.04905,29.11,0.559,0.01416,0.04906,28.888,0.576,0.01442,0.05086,28.815,0.757,0.01899,0.07626,28.642,0.768,0.01907,Error,
2022/07/09 13:30,28.6,0.77,0.01908,Error,30.407,0.719,0.0198,0.0694,30.049,0.575,0.01541,0.05063,29.557,0.559,0.01455,0.04905,29.155,0.559,0.0142,0.04906,28.923,0.576,0.01445,0.05086,28.833,0.757,0.01902,0.07627,28.644,0.768,0.01908,Error,
2022/07/09 13:40,28.6,0.77,0.01908,Error,30.304,0.719,0.01966,0.06931,30.017,0.575,0.01538,0.05063,29.575,0.559,0.01456,0.04905,29.193,0.559,0.01423,0.04906,28.956,0.577,0.01448,0.05087,28.853,0.757,0.01904,0.07627,28.647,0.768,0.01908,Error,
2022/07/09 13:50,28.6,0.77,0.01908,Error,30.2,0.718,0.01952,0.06923,29.979,0.575,0.01535,0.05063,29.587,0.559,0.01457,0.04905,29.225,0.559,0.01426,0.04906,28.987,0.577,0.01451,0.05087,28.872,0.757,0.01906,0.07628,28.649,0.768,0.01908,Error,
2022/07/09 14:00,28.6,0.77,0.01908,Error,30.094,0.718,0.01939,0.06917,29.936,0.575,0.01531,0.05063,29.591,0.559,0.01458,0.04905,29.252,0.559,0.01428,0.04906,29.015,0.577,0.01453,0.05087,28.891,0.757,0.01908,0.07628,28.652,0.768,0.01908,Error,
2022/07/09 14:10,28.51,0.776,0.01913,Error,29.999,0.717,0.01927,0.06914,29.891,0.575,0.01527,0.05063,29.59,0.559,0.01458,0.04905,29.275,0.559,0.0143,0.04906,29.04,0.577,0.01455,0.05087,28.906,0.757,0.0191,0.07628,28.587,0.772,0.01912,Error,
2022/07/09 14:20,28.41,0.782,0.01918,Error,29.917,0.717,0.01918,0.06913,29.845,0.575,0.01522,0.05063,29.585,0.559,0.01457,0.04905,29.292,0.559,0.01432,0.04906,29.062,0.577,0.01457,0.05087,28.916,0.757,0.01911,0.07628,28.508,0.778,0.01917,Error,
2022/07/09 14:30,28.31,0.789,0.01923,Error,29.84,0.717,0.01909,0.06914,29.801,0.575,0.01518,0.05063,29.575,0.559,0.01456,0.04905,29.305,0.559,0.01433,0.04906,29.08,0.577,0.01459,0.05087,28.923,0.757,0.01912,0.07629,28.429,0.783,0.01922,Error,
2022/07/09 14:40,28.21,0.796,0.01928,Error,29.765,0.717,0.01901,0.06917,29.756,0.575,0.01514,0.05063,29.563,0.559,0.01455,0.04905,29.314,0.559,0.01434,0.04906,29.093,0.577,0.0146,0.05087,28.926,0.757,0.01913,0.07631,28.349,0.789,0.01927,Error,
2022/07/09 14:50,28.11,0.803,0.01934,Error,29.689,0.718,0.01893,0.06922,29.712,0.575,0.0151,0.05063,29.548,0.559,0.01454,0.04905,29.319,0.559,0.01434,0.04906,29.104,0.577,0.01461,0.05087,28.927,0.758,0.01913,0.07633,28.269,0.794,0.01931,Error,
2022/07/09 15:00,28.01,0.809,0.01939,Error,29.613,0.718,0.01885,0.06929,29.666,0.575,0.01506,0.05063,29.531,0.559,0.01452,0.04905,29.321,0.559,0.01434,0.04906,29.11,0.577,0.01462,0.05087,28.925,0.758,0.01914,0.07636,28.188,0.8,0.01936,Error,
2022/07/09 15:10,27.685,0.83,0.0195,Error,29.509,0.718,0.01875,0.06938,29.618,0.575,0.01502,0.05063,29.512,0.559,0.01451,0.04905,29.319,0.559,0.01434,0.04906,29.113,0.577,0.01462,0.05087,28.913,0.758,0.01913,0.0764,27.935,0.816,0.01945,Error,
2022/07/09 15:20,27.335,0.852,0.01963,Error,29.369,0.719,0.01861,0.06951,29.56,0.575,0.01496,0.05063,29.489,0.559,0.01449,0.04905,29.314,0.559,0.01434,0.04906,29.11,0.577,0.01462,0.05087,28.885,0.758,0.0191,0.07646,27.648,0.834,0.01957,Error,
2022/07/09 15:30,26.985,0.875,0.01975,Error,29.213,0.72,0.01847,0.06968,29.49,0.575,0.0149,0.05063,29.461,0.559,0.01446,0.04905,29.305,0.559,0.01433,0.04906,29.1,0.577,0.01461,0.05087,28.848,0.759,0.01907,0.07653,27.359,0.853,0.01968,Error,
2022/07/09 15:40,26.635,0.898,0.01987,Error,29.048,0.721,0.01832,0.06989,29.409,0.575,0.01483,0.05063,29.427,0.559,0.01443,0.04905,29.29,0.559,0.01432,0.04906,29.084,0.577,0.01459,0.05087,28.804,0.759,0.01903,0.07663,27.069,0.872,0.01979,Error,
2022/07/09 15:50,26.285,0.923,0.01999,Error,28.88,0.722,0.01817,0.07014,29.32,0.575,0.01475,0.05063,29.386,0.559,0.0144,0.04905,29.27,0.559,0.0143,0.04906,29.061,0.577,0.01457,0.05087,28.754,0.76,0.01899,0.07675,26.778,0.892,0.0199,Error,
2022/07/09 16:00,25.935,0.947,0.02012,Error,28.707,0.724,0.01802,0.07043,29.223,0.575,0.01466,0.05063,29.339,0.559,0.01435,0.04905,29.245,0.559,0.01428,0.04906,29.033,0.577,0.01455,0.05087,28.7,0.76,0.01895,0.0769,26.486,0.912,0.02001,Error,
2022/07/09 16:10,25.96,0.948,0.02017,Error,28.569,0.726,0.01792,0.07075,29.123,0.574,0.01457,0.05063,29.285,0.559,0.01431,0.04905,29.213,0.559,0.01425,0.04906,28.999,0.577,0.01452,0.05087,28.657,0.761,0.01892,0.07706,26.483,0.916,0.02008,Error,
2022/07/09 16:20,26.027,0.947,0.02021,Error,28.478,0.728,0.01787,0.07109,29.029,0.574,0.01449,0.05063,29.226,0.559,0.01426,0.04905,29.176,0.559,0.01422,0.04906,28.967,0.577,0.01449,0.05087,28.635,0.762,0.01892,0.07723,26.535,0.915,0.02012,Error,
2022/07/09 16:30,26.093,0.945,0.02026,Error,28.406,0.73,0.01785,0.07144,28.945,0.574,0.01441,0.05063,29.165,0.559,0.0142,0.04905,29.136,0.559,0.01418,0.04906,28.936,0.577,0.01446,0.05087,28.623,0.763,0.01893,0.07741,26.589,0.914,0.02016,Error,
2022/07/09 16:40,26.16,0.943,0.02031,Error,28.344,0.732,0.01783,0.0718,28.868,0.574,0.01434,0.05063,29.105,0.559,0.01415,0.04905,29.094,0.559,0.01414,0.04906,28.908,0.577,0.01444,0.05087,28.616,0.764,0.01895,0.07759,26.643,0.913,0.0202,Error,
2022/07/09 16:50,26.227,0.942,0.02035,Error,28.286,0.734,0.01782,0.07217,28.798,0.574,0.01428,0.05063,29.045,0.559,0.0141,0.04905,29.051,0.559,0.01411,0.04906,28.881,0.577,0.01441,0.05087,28.613,0.765,0.01897,0.07778,26.698,0.911,0.02025,Error,
2022/07/09 17:00,26.293,0.94,0.0204,Error,28.223,0.736,0.01781,0.07254,28.733,0.574,0.01423,0.05063,28.987,0.559,0.01405,0.04905,29.009,0.559,0.01407,0.04906,28.856,0.576,0.01439,0.05087,28.611,0.766,0.01899,0.07797,26.754,0.91,0.02029,Error,
2022/07/09 17:10,26.27,0.941,0.0204,Error,28.143,0.738,0.01778,0.07292,28.667,0.574,0.01417,0.05063,28.931,0.559,0.014,0.04905,28.967,0.559,0.01404,0.04906,28.832,0.576,0.01437,0.05087,28.604,0.767,0.01901,0.07816,26.736,0.911,0.02029,Error,
2022/07/09 17:20,26.237,0.943,0.02039,Error,28.073,0.74,0.01776,0.07331,28.601,0.574,0.01411,0.05064,28.876,0.559,0.01395,0.04905,28.926,0.559,0.014,0.04906,28.807,0.576,0.01435,0.05087,28.586,0.768,0.01901,0.07834,26.705,0.913,0.02029,Error,
2022/07/09 17:30,26.203,0.945,0.02039,Error,28.008,0.743,0.01774,0.0737,28.537,0.574,0.01406,0.05064,28.822,0.559,0.01391,0.04905,28.885,0.559,0.01397,0.04906,28.78,0.576,0.01433,0.05087,28.563,0.769,0.01901,0.07853,26.674,0.914,0.02028,Error,
2022/07/09 17:40,26.17,0.946,0.02038,Error,27.945,0.745,0.01773,0.07409,28.475,0.574,0.014,0.05064,28.768,0.559,0.01386,0.04905,28.844,0.559,0.01393,0.04906,28.75,0.576,0.0143,0.05087,28.537,0.77,0.019,0.07872,26.642,0.916,0.02028,Error,
2022/07/09 17:50,26.137,0.948,0.02038,Error,27.883,0.747,0.01771,0.07448,28.415,0.574,0.01395,0.05064,28.716,0.558,0.01382,0.04905,28.803,0.559,0.0139,0.04906,28.719,0.576,0.01427,0.05087,28.509,0.771,0.01899,0.0789,26.609,0.917,0.02027,Error,
2022/07/09 18:00,26.103,0.95,0.02038,Error,27.821,0.749,0.0177,0.07487,28.356,0.574,0.0139,0.05064,28.664,0.558,0.01377,0.04905,28.761,0.559,0.01386,0.04906,28.687,0.576,0.01424,0.05087,28.48,0.772,0.01898,0.07909,26.577,0.919,0.02027,Error,
2022/07/09 18:10,25.98,0.954,0.02032,Error,27.747,0.751,0.01767,0.07527,28.297,0.574,0.01385,0.05064,28.613,0.558,0.01373,0.04905,28.719,0.559,0.01382,0.04906,28.652,0.576,0.01421,0.05087,28.442,0.773,0.01896,0.07927,26.471,0.922,0.02021,Error,
2022/07/09 18:20,25.847,0.959,0.02027,Error,27.661,0.753,0.01763,0.07565,28.235,0.574,0.0138,0.05064,28.562,0.558,0.01369,0.04905,28.677,0.559,0.01379,0.04906,28.614,0.576,0.01418,0.05087,28.392,0.773,0.01893,0.07946,26.352,0.926,0.02016,Error,
2022/07/09 18:30,25.713,0.964,0.02021,Error,27.568,0.755,0.01758,0.07604,28.169,0.574,0.01374,0.05064,28.51,0.558,0.01364,0.04905,28.633,0.559,0.01375,0.04906,28.572,0.576,0.01415,0.05088,28.335,0.774,0.01889,0.07963,26.232,0.93,0.0201,Error,
2022/07/09 18:40,25.58,0.969,0.02015,Error,27.469,0.757,0.01752,0.07643,28.1,0.573,0.01369,0.05064,28.456,0.558,0.0136,0.04905,28.587,0.558,0.01371,0.04906,28.526,0.576,0.01411,0.05088,28.274,0.775,0.01884,0.07981,26.111,0.935,0.02005,Error,
2022/07/09 18:50,25.447,0.974,0.0201,Error,27.367,0.759,0.01746,0.07681,28.027,0.573,0.01363,0.05064,28.4,0.558,0.01355,0.04905,28.539,0.558,0.01367,0.04906,28.476,0.576,0.01406,0.05088,28.209,0.776,0.01879,0.07999,25.989,0.939,0.01999,Error,
2022/07/09 19:00,25.313,0.979,0.02004,Error,27.263,0.761,0.0174,0.0772,27.951,0.573,0.01356,0.05064,28.342,0.558,0.01351,0.04905,28.489,0.558,0.01363,0.04906,28.423,0.576,0.01402,0.05088,28.142,0.777,0.01873,0.08016,25.868,0.943,0.01993,Error,
2022/07/09 19:10,25.24,0.98,0.01996,Error,27.164,0.763,0.01734,0.07759,27.873,0.573,0.0135,0.05064,28.281,0.558,0.01345,0.04905,28.436,0.558,0.01359,0.04906,28.368,0.576,0.01397,0.05088,28.074,0.778,0.01868,0.08034,25.791,0.944,0.01986,Error,
2022/07/09 19:20,25.173,0.98,0.01988,Error,27.075,0.765,0.01729,0.07797,27.795,0.573,0.01343,0.05064,28.219,0.558,0.0134,0.04905,28.381,0.558,0.01354,0.04906,28.31,0.576,0.01392,0.05088,28.008,0.778,0.01862,0.08051,25.724,0.944,0.01978,Error,
2022/07/09 19:30,25.107,0.98,0.0198,Error,26.99,0.767,0.01725,0.07835,27.718,0.573,0.01337,0.05064,28.154,0.558,0.01335,0.04905,28.323,0.558,0.01349,0.04906,28.251,0.576,0.01387,0.05088,27.942,0.779,0.01857,0.08068,25.656,0.944,0.0197,Error,
2022/07/09 19:40,25.04,0.98,0.01972,Error,26.908,0.769,0.01721,0.07872,27.642,0.573,0.01331,0.05064,28.089,0.558,0.0133,0.04905,28.264,0.558,0.01344,0.04906,28.19,0.576,0.01382,0.05088,27.875,0.78,0.01851,0.08084,25.589,0.944,0.01962,Error,
2022/07/09 19:50,24.973,0.98,0.01964,Error,26.827,0.77,0.01716,0.07909,27.567,0.573,0.01325,0.05064,28.022,0.558,0.01324,0.04905,28.203,0.558,0.01339,0.04906,28.129,0.576,0.01377,0.05088,27.808,0.781,0.01845,0.081,25.521,0.944,0.01954,Error,
2022/07/09 20:00,24.907,0.98,0.01956,Error,26.746,0.772,0.01712,0.07945,27.492,0.573,0.01318,0.05064,27.955,0.558,0.01319,0.04905,28.14,0.558,0.01334,0.04906,28.066,0.576,0.01371,0.05088,27.74,0.781,0.0184,0.08116,25.453,0.944,0.01947,Error,
2022/07/09 20:10,24.885,0.98,0.01953,Error,26.675,0.774,0.01709,0.07981,27.418,0.573,0.01312,0.05064,27.887,0.558,0.01313,0.04905,28.077,0.558,0.01329,0.04906,28.002,0.576,0.01366,0.05088,27.676,0.782,0.01834,0.08132,25.424,0.945,0.01944,Error,
2022/07/09 20:20,24.868,0.98,0.01951,Error,26.616,0.776,0.01706,0.08017,27.347,0.573,0.01307,0.05064,27.819,0.558,0.01308,0.04905,28.012,0.558,0.01324,0.04906,27.939,0.576,0.01361,0.05088,27.62,0.783,0.0183,0.08148,25.401,0.945,0.01942,Error,
2022/07/09 20:30,24.852,0.98,0.01949,Error,26.562,0.778,0.01705,0.08053,27.28,0.573,0.01301,0.05064,27.752,0.557,0.01302,0.04905,27.948,0.558,0.01318,0.04906,27.878,0.576,0.01356,0.05088,27.569,0.784,0.01826,0.08165,25.379,0.945,0.0194,Error,
2022/07/09 20:40,24.835,0.98,0.01947,Error,26.512,0.779,0.01704,0.08089,27.216,0.573,0.01296,0.05064,27.685,0.557,0.01297,0.04905,27.883,0.558,0.01313,0.04906,27.818,0.575,0.01351,0.05088,27.519,0.784,0.01823,0.08181,25.357,0.945,0.01937,Error,
2022/07/09 20:50,24.818,0.98,0.01945,Error,26.465,0.781,0.01703,0.08125,27.154,0.572,0.01291,0.05064,27.62,0.557,0.01292,0.04905,27.82,0.558,0.01308,0.04906,27.76,0.575,0.01346,0.05088,27.472,0.785,0.01819,0.08198,25.335,0.946,0.01935,Error,
2022/07/09 21:00,24.802,0.98,0.01943,Error,26.418,0.783,0.01702,0.0816,27.095,0.572,0.01287,0.05064,27.556,0.557,0.01287,0.04905,27.757,0.558,0.01303,0.04906,27.703,0.575,0.01341,0.05088,27.425,0.786,0.01816,0.08215,25.313,0.946,0.01933,Error,
2022/07/09 21:10,24.785,0.98,0.01941,Error,26.374,0.784,0.01701,0.08196,27.038,0.572,0.01282,0.05064,27.493,0.557,0.01282,0.04905,27.696,0.558,0.01298,0.04906,27.647,0.575,0.01337,0.05088,27.379,0.787,0.01813,0.08233,25.292,0.946,0.01931,Error,
2022/07/09 21:20,24.768,0.98,0.01939,Error,26.33,0.786,0.017,0.08231,26.982,0.572,0.01278,0.05064,27.433,0.557,0.01277,0.04905,27.635,0.557,0.01293,0.04906,27.592,0.575,0.01332,0.05088,27.334,0.788,0.0181,0.0825,25.27,0.946,0.01929,Error,
2022/07/09 21:30,24.752,0.98,0.01937,Error,26.287,0.788,0.01699,0.08266,26.928,0.572,0.01273,0.05064,27.373,0.557,0.01272,0.04905,27.576,0.557,0.01289,0.04906,27.539,0.575,0.01328,0.05088,27.29,0.788,0.01807,0.08268,25.249,0.947,0.01927,Error,
2022/07/09 21:40,24.735,0.98,0.01935,Error,26.245,0.789,0.01698,0.08301,26.876,0.572,0.01269,0.05064,27.315,0.557,0.01268,0.04905,27.518,0.557,0.01284,0.04906,27.486,0.575,0.01323,0.05088,27.247,0.789,0.01804,0.08285,25.228,0.947,0.01925,Error,
2022/07/09 21:50,24.718,0.98,0.01933,Error,26.204,0.791,0.01698,0.08336,26.824,0.572,0.01265,0.05064,27.258,0.557,0.01263,0.04905,27.462,0.557,0.0128,0.04906,27.435,0.575,0.01319,0.05088,27.204,0.79,0.01801,0.08303,25.207,0.947,0.01923,Error,
2022/07/09 22:00,24.702,0.98,0.01931,Error,26.164,0.792,0.01697,0.0837,26.774,0.572,0.01261,0.05064,27.203,0.557,0.01259,0.04905,27.406,0.557,0.01275,0.04906,27.384,0.575,0.01315,0.05088,27.161,0.791,0.01799,0.08321,25.186,0.947,0.01921,Error,
2022/07/09 22:10,24.64,0.98,0.01924,Error,26.116,0.794,0.01695,0.08404,26.725,0.572,0.01258,0.05064,27.149,0.557,0.01255,0.04905,27.352,0.557,0.01271,0.04906,27.334,0.575,0.01311,0.05088,27.114,0.792,0.01795,0.08338,25.126,0.947,0.01914,Error,
2022/07/09 22:20,24.573,0.98,0.01916,Error,26.056,0.796,0.01693,0.08438,26.673,0.572,0.01254,0.05064,27.095,0.557,0.01251,0.04905,27.299,0.557,0.01267,0.04906,27.283,0.575,0.01307,0.05088,27.06,0.792,0.01791,0.08356,25.061,0.947,0.01906,Error,
2022/07/09 22:30,24.507,0.98,0.01908,Error,25.992,0.797,0.01689,0.0847,26.619,0.572,0.01249,0.05065,27.042,0.557,0.01247,0.04905,27.245,0.557,0.01263,0.04906,27.23,0.575,0.01303,0.05088,27.001,0.793,0.01787,0.08372,24.994,0.947,0.01899,Error,
2022/07/09 22:40,24.44,0.98,0.019,Error,25.925,0.798,0.01685,0.08502,26.563,0.572,0.01245,0.05065,26.988,0.557,0.01242,0.04905,27.192,0.557,0.01258,0.04906,27.176,0.575,0.01298,0.05088,26.941,0.794,0.01782,0.08388,24.928,0.947,0.01891,Error,
2022/07/09 22:50,24.373,0.98,0.01892,Error,25.857,0.8,0.01681,0.08533,26.504,0.572,0.0124,0.05065,26.934,0.557,0.01238,0.04905,27.138,0.557,0.01254,0.04906,27.12,0.575,0.01294,0.05088,26.878,0.794,0.01777,0.08404,24.861,0.947,0.01883,Error,
2022/07/09 23:00,24.307,0.98,0.01885,Error,25.788,0.801,0.01677,0.08564,26.445,0.572,0.01236,0.05065,26.879,0.557,0.01234,0.04905,27.084,0.557,0.0125,0.04906,27.063,0.575,0.01289,0.05089,26.815,0.795,0.01771,0.0842,24.794,0.948,0.01876,Error,
2022/07/09 23:10,24.24,0.98,0.01877,Error,25.718,0.802,0.01673,0.08594,26.384,0.572,0.01231,0.05065,26.822,0.556,0.0123,0.04905,27.029,0.557,0.01246,0.04906,27.006,0.575,0.01285,0.05089,26.751,0.796,0.01766,0.08435,24.727,0.948,0.01868,Error,
2022/07/09 23:20,24.173,0.98,0.01869,Error,25.647,0.804,0.01668,0.08624,26.322,0.572,0.01227,0.05065,26.765,0.556,0.01225,0.04905,26.973,0.557,0.01242,0.04906,26.947,0.575,0.0128,0.05089,26.686,0.796,0.01761,0.0845,24.66,0.948,0.01861,Error,
2022/07/09 23:30,24.107,0.98,0.01862,Error,25.577,0.805,0.01664,0.08653,26.259,0.572,0.01222,0.05065,26.707,0.556,0.01221,0.04905,26.916,0.557,0.01237,0.04906,26.887,0.575,0.01275,0.05089,26.621,0.797,0.01755,0.08464,24.593,0.948,0.01853,Error,
2022/07/09 23:40,24.04,0.98,0.01854,Error,25.505,0.806,0.01659,0.08682,26.195,0.572,0.01217,0.05065,26.648,0.556,0.01217,0.04905,26.858,0.557,0.01233,0.04906,26.827,0.574,0.01271,0.05089,26.555,0.798,0.0175,0.08478,24.525,0.948,0.01846,Error,
2022/07/09 23:50,23.973,0.98,0.01846,Error,25.434,0.807,0.01655,0.08711,26.131,0.571,0.01212,0.05065,26.589,0.556,0.01212,0.04905,26.799,0.557,0.01228,0.04906,26.766,0.574,0.01266,0.05089,26.489,0.798,0.01744,0.08492,24.458,0.948,0.01838,Error,
2022/07/10 00:00,23.907,0.98,0.01839,Error,25.362,0.809,0.0165,0.08739,26.065,0.571,0.01207,0.05065,26.528,0.556,0.01207,0.04905,26.74,0.556,0.01224,0.04906,26.704,0.574,0.01261,0.05089,26.423,0.799,0.01738,0.08506,24.391,0.948,0.01831,Error,
2022/07/10 00:10,23.87,0.98,0.01834,Error,25.295,0.81,0.01646,0.08767,26.0,0.571,0.01202,0.05065,26.466,0.556,0.01203,0.04905,26.679,0.556,0.01219,0.04906,26.642,0.574,0.01256,0.05089,26.359,0.799,0.01733,0.0852,24.349,0.948,0.01827,Error,
2022/07/10 00:20,23.837,0.98,0.01831,Error,25.236,0.811,0.01642,0.08794,25.936,0.571,0.01198,0.05065,26.404,0.556,0.01198,0.04905,26.618,0.556,0.01215,0.04906,26.58,0.574,0.01252,0.05089,26.301,0.8,0.01728,0.08533,24.312,0.948,0.01823,Error,
2022/07/10 00:30,23.803,0.98,0.01827,Error,25.181,0.812,0.01639,0.08822,25.874,0.571,0.01193,0.05065,26.342,0.556,0.01194,0.04905,26.557,0.556,0.0121,0.04906,26.52,0.574,0.01247,0.05089,26.245,0.801,0.01723,0.08547,24.274,0.949,0.01819,Error,
2022/07/10 00:40,23.77,0.98,0.01823,Error,25.127,0.813,0.01636,0.0885,25.813,0.571,0.01188,0.05065,26.281,0.556,0.01189,0.04905,26.496,0.556,0.01205,0.04906,26.46,0.574,0.01242,0.05089,26.19,0.801,0.01719,0.08562,24.237,0.949,0.01815,Error,
2022/07/10 00:50,23.737,0.98,0.01819,Error,25.075,0.814,0.01633,0.08877,25.754,0.571,0.01184,0.05065,26.22,0.556,0.01185,0.04905,26.435,0.556,0.01201,0.04906,26.402,0.574,0.01238,0.05089,26.137,0.802,0.01715,0.08576,24.201,0.949,0.01811,Error,
2022/07/10 01:00,23.703,0.98,0.01816,Error,25.023,0.815,0.0163,0.08905,25.696,0.571,0.0118,0.05065,26.159,0.556,0.0118,0.04905,26.375,0.556,0.01196,0.04906,26.344,0.574,0.01233,0.05089,26.085,0.802,0.01711,0.0859,24.164,0.949,0.01807,Error,
2022/07/10 01:10,23.625,0.98,0.01807,Error,24.964,0.817,0.01627,0.08932,25.638,0.571,0.01176,0.05065,26.099,0.556,0.01176,0.04905,26.315,0.556,0.01192,0.04906,26.286,0.574,0.01229,0.05089,26.028,0.803,0.01706,0.08604,24.089,0.949,0.01799,Error,
2022/07/10 01:20,23.542,0.98,0.01798,Error,24.894,0.818,0.01622,0.08958,25.578,0.571,0.01171,0.05065,26.039,0.556,0.01171,0.04905,26.256,0.556,0.01188,0.04906,26.228,0.574,0.01224,0.05089,25.963,0.804,0.01701,0.08617,24.008,0.949,0.0179,Error,
2022/07/10 01:30,23.458,0.98,0.01788,Error,24.819,0.819,0.01617,0.08983,25.516,0.571,0.01167,0.05065,25.98,0.556,0.01167,0.04905,26.196,0.556,0.01183,0.04906,26.167,0.574,0.0122,0.05089,25.895,0.804,0.01695,0.0863,23.926,0.949,0.01781,Error,
2022/07/10 01:40,23.375,0.98,0.01779,Error,24.742,0.82,0.01611,0.09008,25.451,0.571,0.01162,0.05065,25.919,0.555,0.01163,0.04905,26.136,0.556,0.01179,0.04906,26.105,0.574,0.01215,0.05089,25.824,0.805,0.01689,0.08642,23.844,0.949,0.01772,Error,
2022/07/10 01:50,23.292,0.98,0.0177,Error,24.662,0.821,0.01605,0.09033,25.384,0.571,0.01157,0.05065,25.857,0.555,0.01158,0.04905,26.075,0.556,0.01174,0.04906,26.041,0.574,0.0121,0.05089,25.752,0.805,0.01682,0.08654,23.762,0.949,0.01763,Error,
2022/07/10 02:00,23.208,0.98,0.01761,Error,24.582,0.822,0.01599,0.09057,25.315,0.571,0.01152,0.05065,25.795,0.555,0.01154,0.04905,26.014,0.556,0.0117,0.04906,25.976,0.574,0.01206,0.05089,25.678,0.806,0.01676,0.08666,23.679,0.949,0.01754,Error,
2022/07/10 02:10,23.095,0.98,0.01748,Error,24.495,0.822,0.01592,0.0908,25.244,0.571,0.01147,0.05065,25.73,0.555,0.01149,0.04905,25.951,0.556,0.01165,0.04906,25.909,0.574,0.01201,0.05089,25.6,0.806,0.01669,0.08677,23.571,0.949,0.01742,Error,
2022/07/10 02:20,22.978,0.98,0.01736,Error,24.4,0.823,0.01585,0.09103,25.171,0.57,0.01142,0.05065,25.665,0.555,0.01144,0.04905,25.887,0.556,0.01161,0.04906,25.84,0.573,0.01195,0.05089,25.517,0.806,0.01661,0.08688,23.459,0.949,0.0173,Error,
2022/07/10 02:30,22.862,0.98,0.01723,Error,24.301,0.824,0.01577,0.09125,25.094,0.57,0.01136,0.05065,25.598,0.555,0.0114,0.04905,25.821,0.555,0.01156,0.04906,25.769,0.573,0.0119,0.05089,25.429,0.807,0.01653,0.08697,23.346,0.949,0.01718,Error,
2022/07/10 02:40,22.745,0.98,0.01711,Error,24.199,0.825,0.01569,0.09146,25.013,0.57,0.01131,0.05066,25.528,0.555,0.01135,0.04905,25.753,0.555,0.01151,0.04906,25.695,0.573,0.01185,0.05089,25.34,0.807,0.01645,0.08707,23.232,0.949,0.01706,Error,
2022/07/10 02:50,22.628,0.98,0.01698,Error,24.096,0.826,0.0156,0.09167,24.93,0.57,0.01125,0.05066,25.456,0.555,0.0113,0.04905,25.683,0.555,0.01146,0.04906,25.618,0.573,0.01179,0.05089,25.248,0.807,0.01636,0.08715,23.119,0.949,0.01693,Error,
2022/07/10 03:00,22.512,0.98,0.01686,Error,23.991,0.827,0.01552,0.09187,24.845,0.57,0.01119,0.05066,25.382,0.555,0.01124,0.04905,25.611,0.555,0.01141,0.04906,25.54,0.573,0.01173,0.05089,25.155,0.808,0.01628,0.08723,23.005,0.949,0.01681,Error,
2022/07/10 03:10,22.44,0.98,0.01678,Error,23.893,0.827,0.01544,0.09207,24.758,0.57,0.01113,0.05066,25.306,0.555,0.01119,0.04905,25.537,0.555,0.01136,0.04906,25.459,0.573,0.01167,0.0509,25.065,0.808,0.01619,0.08731,22.929,0.949,0.01674,Error,
2022/07/10 03:20,22.373,0.98,0.01671,Error,23.805,0.828,0.01537,0.09227,24.672,0.57,0.01107,0.05066,25.228,0.555,0.01114,0.04905,25.461,0.555,0.0113,0.04906,25.379,0.573,0.01162,0.0509,24.982,0.808,0.01612,0.08739,22.86,0.949,0.01667,Error,
2022/07/10 03:30,22.307,0.98,0.01665,Error,23.722,0.829,0.0153,0.09246,24.587,0.57,0.01101,0.05066,25.149,0.555,0.01108,0.04905,25.384,0.555,0.01125,0.04906,25.299,0.573,0.01156,0.0509,24.902,0.809,0.01604,0.08747,22.791,0.949,0.0166,Error,
2022/07/10 03:40,22.24,0.98,0.01658,Error,23.641,0.83,0.01524,0.09266,24.504,0.57,0.01095,0.05066,25.069,0.555,0.01103,0.04905,25.306,0.555,0.01119,0.04906,25.22,0.573,0.0115,0.0509,24.824,0.809,0.01597,0.08756,22.722,0.949,0.01653,Error,
