date,temp,rh
2004/10/22 15:10,19.3,62
2004/10/22 15:20,19.3,62.1
2004/10/22 15:30,19.3,62.1
2004/10/22 15:40,19.4,61.8
2004/10/22 15:50,19.4,61.7
2004/10/22 16:00,19.4,61.7
2004/10/22 16:10,19.4,61.7
2004/10/22 16:20,19.4,61.6
2004/10/22 16:30,19.5,61.6
2004/10/22 16:40,19.5,61.6
2004/10/22 16:50,19.6,61.7
2004/10/22 17:00,19.6,61.6
2004/10/22 17:10,19.6,61.6
2004/10/22 17:20,19.6,61.8
2004/10/22 17:30,19.6,61.6
2004/10/22 17:40,19.6,61.6
2004/10/22 17:50,19.6,61.6
2004/10/22 18:00,19.6,61.8
2004/10/22 18:10,19.6,61.6
2004/10/22 18:20,19.6,61.6
2004/10/22 18:30,19.6,61.5
2004/10/22 18:40,19.5,61.4
2004/10/22 18:50,19.5,61.3
2004/10/22 19:00,19.5,60.9
2004/10/22 19:10,19.4,60.9
2004/10/22 19:20,19.4,60.7
2004/10/22 19:30,19.4,60.7
2004/10/22 19:40,19.4,60.6
2004/10/22 19:50,19.4,60.5
2004/10/22 20:00,19.3,60.4
2004/10/22 20:10,19.3,60.3
2004/10/22 20:20,19.3,60.2
2004/10/22 20:30,19.3,60.1
2004/10/22 20:40,19.2,60.1
2004/10/22 20:50,19.1,60
2004/10/22 21:00,19.1,60.1
2004/10/22 21:10,19.1,60.1
2004/10/22 21:20,19.1,60
2004/10/22 21:30,19,60
2004/10/22 21:40,19,59.9
2004/10/22 21:50,18.9,59.8
2004/10/22 22:00,18.9,59.8
2004/10/22 22:10,18.9,59.8
2004/10/22 22:20,18.8,59.8
2004/10/22 22:30,18.8,59.8
2004/10/22 22:40,18.8,59.7
2004/10/22 22:50,18.7,59.6
2004/10/22 23:00,18.6,59.6
2004/10/22 23:10,18.6,59.4
2004/10/22 23:20,18.6,59.3
2004/10/22 23:30,18.5,59.3
2004/10/22 23:40,18.5,59.1
2004/10/22 23:50,18.4,59
2004/10/23 0:00,18.4,58.9
2004/10/23 0:10,18.4,58.9
2004/10/23 0:20,18.3,58.8
2004/10/23 0:30,18.3,58.6
2004/10/23 0:40,18.2,58.6
2004/10/23 0:50,18.1,58.6
2004/10/23 1:00,18.1,58.6
2004/10/23 1:10,18.1,58.7
2004/10/23 1:20,18,58.8
2004/10/23 1:30,18,58.7
2004/10/23 1:40,17.9,58.8
2004/10/23 1:50,17.9,58.9
2004/10/23 2:00,17.8,59
2004/10/23 2:10,17.8,59.1
2004/10/23 2:20,17.7,59.1
2004/10/23 2:30,17.7,59.2
2004/10/23 2:40,17.6,59.3
2004/10/23 2:50,17.6,59
2004/10/23 3:00,17.5,59.1
2004/10/23 3:10,17.4,59.1
2004/10/23 3:20,17.3,59.2
2004/10/23 3:30,17.3,59.1
2004/10/23 3:40,17.3,59.1
2004/10/23 3:50,17.2,59.2
2004/10/23 4:00,17.1,59.3
2004/10/23 4:10,17.1,59.5
2004/10/23 4:20,17,59.4
2004/10/23 4:30,17,59.5
2004/10/23 4:40,16.9,59.6
2004/10/23 4:50,16.9,59.5
2004/10/23 5:00,16.8,59.7
2004/10/23 5:10,16.8,59.7
2004/10/23 5:20,16.7,59.8
2004/10/23 5:30,16.6,59.9
2004/10/23 5:40,16.6,60.1
2004/10/23 5:50,16.6,60.1
2004/10/23 6:00,16.5,60.1
2004/10/23 6:10,16.4,60.1
2004/10/23 6:20,16.4,60.3
2004/10/23 6:30,16.4,60.2
2004/10/23 6:40,16.3,60.3
2004/10/23 6:50,16.3,60.3
2004/10/23 7:00,16.3,60.3
2004/10/23 7:10,16.2,60.5
2004/10/23 7:20,16.2,60.6
2004/10/23 7:30,16.2,60.7
2004/10/23 7:40,16.3,60.8
2004/10/23 7:50,16.3,60.9
2004/10/23 8:00,16.4,60.9
2004/10/23 8:10,16.4,60.9
2004/10/23 8:20,16.4,61.1
2004/10/23 8:30,16.4,61.1
2004/10/23 8:40,16.5,61
2004/10/23 8:50,16.5,60.9
2004/10/23 9:00,16.6,60.9
2004/10/23 9:10,16.6,60.9
2004/10/23 9:20,16.6,61
2004/10/23 9:30,16.7,60.9
2004/10/23 9:40,16.8,60.8
2004/10/23 9:50,16.8,60.9
2004/10/23 10:00,16.8,60.9
2004/10/23 10:10,16.8,60.8
2004/10/23 10:20,16.8,60.8
2004/10/23 10:30,16.9,60.7
2004/10/23 10:40,16.9,61
2004/10/23 10:50,17.1,61
2004/10/23 11:00,17.1,61
2004/10/23 11:10,17.2,61
2004/10/23 11:20,17.3,61
2004/10/23 11:30,17.3,60.9
2004/10/23 11:40,17.4,60.9
2004/10/23 11:50,17.5,60.6
2004/10/23 12:00,17.6,60.5
2004/10/23 12:10,17.8,60.4
2004/10/23 12:20,17.8,60.3
2004/10/23 12:30,17.8,60.3
2004/10/23 12:40,17.9,60.3
2004/10/23 12:50,17.9,60.2
2004/10/23 13:00,18,60.1
2004/10/23 13:10,18,60.1
2004/10/23 13:20,18.1,59.9
2004/10/23 13:30,18.1,59.9
2004/10/23 13:40,18.1,59.9
2004/10/23 13:50,18.3,59.8
2004/10/23 14:00,18.3,59.6
2004/10/23 14:10,18.4,59.4
2004/10/23 14:20,18.4,59.2
2004/10/23 14:30,18.6,59.1
2004/10/23 14:40,18.7,58.9
2004/10/23 14:50,18.8,58.8
2004/10/23 15:00,18.8,58.4
2004/10/23 15:10,18.9,58.2
2004/10/23 15:20,18.8,58.1
2004/10/23 15:30,18.8,58.1
2004/10/23 15:40,18.8,57.8
2004/10/23 15:50,18.9,57.6
2004/10/23 16:00,19.1,57.3
2004/10/23 16:10,19.1,57.1
2004/10/23 16:20,19.2,56.9
2004/10/23 16:30,19.3,56.6
2004/10/23 16:40,19.2,56.4
2004/10/23 16:50,19.2,56.2
2004/10/23 17:00,19.1,56.3
2004/10/23 17:10,19,55.8
2004/10/23 17:20,18.9,55.4
2004/10/23 17:30,18.8,54.9
2004/10/23 17:40,18.8,53.3
2004/10/23 17:50,18.7,53.5
2004/10/23 18:00,18.6,53.2
2004/10/23 18:10,18.5,52.9
2004/10/23 18:20,18.4,52.9
2004/10/23 18:30,18.4,52.9
2004/10/23 18:40,18.3,52.9
2004/10/23 18:50,18.3,52.9
2004/10/23 19:00,18.2,52.9
2004/10/23 19:10,18.1,53
2004/10/23 19:20,18,53.2
2004/10/23 19:30,17.9,53.4
2004/10/23 19:40,17.9,53.4
2004/10/23 19:50,17.8,53.5
2004/10/23 20:00,17.8,53.8
2004/10/23 20:10,17.7,53.8
2004/10/23 20:20,17.6,53.9
2004/10/23 20:30,17.6,54.1
2004/10/23 20:40,17.5,54.3
2004/10/23 20:50,17.4,54.3
2004/10/23 21:00,17.4,54.4
2004/10/23 21:10,17.3,54.5
2004/10/23 21:20,17.3,54.6
2004/10/23 21:30,17.2,54.8
2004/10/23 21:40,17.1,54.8
2004/10/23 21:50,17.1,54.8
2004/10/23 22:00,17,54.9
2004/10/23 22:10,16.9,54.9
2004/10/23 22:20,16.8,55.1
2004/10/23 22:30,16.8,55.2
2004/10/23 22:40,16.8,55.2
2004/10/23 22:50,16.7,55.3
2004/10/23 23:00,16.6,55.3
2004/10/23 23:10,16.6,55.4
2004/10/23 23:20,16.5,55.5
2004/10/23 23:30,16.4,55.6
2004/10/23 23:40,16.4,55.7
2004/10/23 23:50,16.3,55.8
2004/10/24 0:00,16.3,55.9
2004/10/24 0:10,16.2,55.9
2004/10/24 0:20,16.1,56.1
2004/10/24 0:30,16.1,56.3
2004/10/24 0:40,16,56.3
2004/10/24 0:50,15.9,56.5
2004/10/24 1:00,15.9,56.6
2004/10/24 1:10,15.9,56.6
2004/10/24 1:20,15.8,56.8
2004/10/24 1:30,15.8,56.9
2004/10/24 1:40,15.7,56.9
2004/10/24 1:50,15.6,57.1
2004/10/24 2:00,15.5,57.3
2004/10/24 2:10,15.5,57.4
2004/10/24 2:20,15.4,57.6
2004/10/24 2:30,15.4,57.6
2004/10/24 2:40,15.3,57.8
2004/10/24 2:50,15.3,57.9
2004/10/24 3:00,15.2,58
2004/10/24 3:10,15.1,58.1
2004/10/24 3:20,15.1,58.1
2004/10/24 3:30,15.1,58.2
2004/10/24 3:40,15,58.3
2004/10/24 3:50,14.9,58.3
2004/10/24 4:00,14.9,58.4
2004/10/24 4:10,14.8,58.4
2004/10/24 4:20,14.8,58.5
2004/10/24 4:30,14.7,58.5
2004/10/24 4:40,14.6,58.6
2004/10/24 4:50,14.6,58.7
2004/10/24 5:00,14.5,58.8
2004/10/24 5:10,14.4,58.9
2004/10/24 5:20,14.4,58.9
2004/10/24 5:30,14.4,59
2004/10/24 5:40,14.3,59.1
2004/10/24 5:50,14.3,59.1
2004/10/24 6:00,14.2,59.1
2004/10/24 6:10,14.2,59.1
2004/10/24 6:20,14.1,59.1
2004/10/24 6:30,14.1,59.2
2004/10/24 6:40,14,59.3
2004/10/24 6:50,14,59.4
2004/10/24 7:00,14,59.5
2004/10/24 7:10,13.9,59.7
2004/10/24 7:20,14,59.8
2004/10/24 7:30,14.1,59.9
2004/10/24 7:40,14.1,60.3
2004/10/24 7:50,14.2,60.1
2004/10/24 8:00,14.3,60
2004/10/24 8:10,14.3,59.8
2004/10/24 8:20,14.4,59.8
2004/10/24 8:30,14.4,59.7
2004/10/24 8:40,14.5,59.6
2004/10/24 8:50,14.6,59.6
2004/10/24 9:00,14.6,59.5
2004/10/24 9:10,14.7,59.4
2004/10/24 9:20,14.8,59.4
2004/10/24 9:30,14.8,59.4
2004/10/24 9:40,14.9,59.4
2004/10/24 9:50,14.9,59.3
2004/10/24 10:00,15.1,59.3
2004/10/24 10:10,15.1,59.3
2004/10/24 10:20,15.2,59.3
2004/10/24 10:30,15.3,59.2
2004/10/24 10:40,15.3,59.2
2004/10/24 10:50,15.4,59.2
2004/10/24 11:00,15.5,59.1
2004/10/24 11:10,15.6,59.1
2004/10/24 11:20,15.8,58.9
2004/10/24 11:30,15.8,58.8
2004/10/24 11:40,15.9,58.8
2004/10/24 11:50,16,58.8
2004/10/24 12:00,16.1,58.8
2004/10/24 12:10,16.2,58.8
2004/10/24 12:20,16.3,58.6
2004/10/24 12:30,16.4,58.6
2004/10/24 12:40,16.4,58.5
2004/10/24 12:50,16.5,58.6
2004/10/24 13:00,16.7,58.6
2004/10/24 13:10,16.8,58.4
2004/10/24 13:20,16.9,58.6
2004/10/24 13:30,17,58.4
2004/10/24 13:40,17.1,58.4
2004/10/24 13:50,17.2,58.3
2004/10/24 14:00,17.2,58.4
2004/10/24 14:10,17.3,58.4
2004/10/24 14:20,17.3,58.4
2004/10/24 14:30,17.3,58.6
2004/10/24 14:40,17.4,58.5
2004/10/24 14:50,17.5,58.3
2004/10/24 15:00,17.5,58.3
2004/10/24 15:10,17.6,58.3
2004/10/24 15:20,17.6,58.4
2004/10/24 15:30,17.6,58.5
2004/10/24 15:40,17.6,58.6
2004/10/24 15:50,17.7,58.6
2004/10/24 16:00,17.8,58.7
2004/10/24 16:10,17.8,58.8
2004/10/24 16:20,17.8,58.9
2004/10/24 16:30,17.8,59
2004/10/24 16:40,17.8,58.9
2004/10/24 16:50,17.8,59
2004/10/24 17:00,17.9,59
2004/10/24 17:10,17.9,59.1
2004/10/24 17:20,17.9,59.1
2004/10/24 17:30,17.9,59.1
2004/10/24 17:40,17.9,59.1
2004/10/24 17:50,17.9,59.1
2004/10/24 18:00,17.9,59.1
2004/10/24 18:10,17.9,59.1
2004/10/24 18:20,17.9,59.1
2004/10/24 18:30,17.9,59.1
2004/10/24 18:40,18,59.1
2004/10/24 18:50,18,59.1
2004/10/24 19:00,18,59.3
2004/10/24 19:10,18,59.2
2004/10/24 19:20,18,59.3
2004/10/24 19:30,18,59.4
2004/10/24 19:40,18.1,59.4
2004/10/24 19:50,18.1,59.6
2004/10/24 20:00,18.1,59.6
2004/10/24 20:10,18.1,59.6
2004/10/24 20:20,18.1,59.8
2004/10/24 20:30,18.1,59.8
2004/10/24 20:40,18.1,59.8
2004/10/24 20:50,18.1,59.9
2004/10/24 21:00,18.1,60.2
2004/10/24 21:10,18,60.4
2004/10/24 21:20,18,60.4
2004/10/24 21:30,18,60.4
2004/10/24 21:40,18,60.6
2004/10/24 21:50,18,60.7
2004/10/24 22:00,17.9,61.1
2004/10/24 22:10,17.9,61.1
2004/10/24 22:20,17.9,61.3
2004/10/24 22:30,17.9,61.4
2004/10/24 22:40,17.9,61.4
2004/10/24 22:50,17.9,61.5
2004/10/24 23:00,17.8,61.6
2004/10/24 23:10,17.8,61.6
2004/10/24 23:20,17.8,61.6
2004/10/24 23:30,17.8,61.8
2004/10/24 23:40,17.8,61.9
2004/10/24 23:50,17.7,62.1
2004/10/25 0:00,17.7,62.3
2004/10/25 0:10,17.7,62.3
2004/10/25 0:20,17.6,62.4
2004/10/25 0:30,17.6,62.4
2004/10/25 0:40,17.6,62.6
2004/10/25 0:50,17.6,62.7
2004/10/25 1:00,17.6,62.7
2004/10/25 1:10,17.5,62.7
2004/10/25 1:20,17.5,62.7
2004/10/25 1:30,17.4,62.9
2004/10/25 1:40,17.4,62.9
2004/10/25 1:50,17.4,62.9
2004/10/25 2:00,17.4,63
2004/10/25 2:10,17.3,63
2004/10/25 2:20,17.3,63.1
2004/10/25 2:30,17.3,63.2
2004/10/25 2:40,17.3,63.1
2004/10/25 2:50,17.2,63.2
2004/10/25 3:00,17.2,63.2
2004/10/25 3:10,17.1,63.3
2004/10/25 3:20,17.1,63.3
2004/10/25 3:30,17.1,63.3
2004/10/25 3:40,17.1,63.5
2004/10/25 3:50,17.1,63.6
2004/10/25 4:00,17,63.7
2004/10/25 4:10,17,63.8
2004/10/25 4:20,17,63.8
2004/10/25 4:30,17,63.9
2004/10/25 4:40,16.9,63.9
2004/10/25 4:50,16.9,64.1
2004/10/25 5:00,16.9,63.9
2004/10/25 5:10,16.9,63.9
2004/10/25 5:20,16.8,64
2004/10/25 5:30,16.8,64.1
2004/10/25 5:40,16.8,64.3
2004/10/25 5:50,16.8,64.2
2004/10/25 6:00,16.8,64.3
2004/10/25 6:10,16.7,64.2
2004/10/25 6:20,16.6,64.3
2004/10/25 6:30,16.6,64.3
2004/10/25 6:40,16.6,64.3
2004/10/25 6:50,16.6,64.5
2004/10/25 7:00,16.6,64.7
2004/10/25 7:10,16.6,64.8
2004/10/25 7:20,16.6,64.8
2004/10/25 7:30,16.6,65
2004/10/25 7:40,16.7,65
2004/10/25 7:50,16.8,64.7
2004/10/25 8:00,16.8,64.6
2004/10/25 8:10,16.8,64.6
2004/10/25 8:20,16.9,64.4
2004/10/25 8:30,16.9,64.4
2004/10/25 8:40,17,64.3
2004/10/25 8:50,17,64.2
2004/10/25 9:00,17.1,64.3
2004/10/25 9:10,17.1,64.6
2004/10/25 9:20,17.2,64.6
2004/10/25 9:30,17.3,64.8
2004/10/25 9:40,17.3,64.8
2004/10/25 9:50,17.4,64.8
2004/10/25 10:00,17.4,64.7
2004/10/25 10:10,17.5,64.6
2004/10/25 10:20,17.6,64.4
2004/10/25 10:30,17.6,64.3
2004/10/25 10:40,17.7,64.2
2004/10/25 10:50,17.8,64.4
2004/10/25 11:00,17.9,64.3
2004/10/25 11:10,17.9,64.4
2004/10/25 11:20,18.1,64.1
2004/10/25 11:30,18.2,63.9
2004/10/25 11:40,18.3,63.8
2004/10/25 11:50,18.4,63.6
2004/10/25 12:00,18.5,63.6
2004/10/25 12:10,18.6,63.3
2004/10/25 12:20,18.8,62.9
2004/10/25 12:30,18.8,62.7
2004/10/25 12:40,18.9,62.6
2004/10/25 12:50,19.1,62.1
2004/10/25 13:00,19.1,62
2004/10/25 13:10,19.2,62
2004/10/25 13:20,19.3,61.7
2004/10/25 13:30,19.6,61.1
2004/10/25 13:40,19.6,60.7
2004/10/25 13:50,19.7,60.7
2004/10/25 14:00,19.7,60.6
2004/10/25 14:10,19.8,60.7
2004/10/25 14:20,19.9,60.5
2004/10/25 14:30,20,60.3
2004/10/25 14:40,20.3,59.8
2004/10/25 14:50,20.4,59.3
2004/10/25 15:00,20.6,59.3
2004/10/25 15:10,20.7,59.3
2004/10/25 15:20,20.8,58.8
2004/10/25 15:30,20.9,58.6
2004/10/25 15:40,20.9,58.6
2004/10/25 15:50,21,58.8
2004/10/25 16:00,21.1,58.7
2004/10/25 16:10,21.1,58.8
2004/10/25 16:20,21.1,58.8
2004/10/25 16:30,21.1,58.8
2004/10/25 16:40,21.1,58.8
2004/10/25 16:50,21.1,58.8
2004/10/25 17:00,21,58.9
2004/10/25 17:10,20.9,59
2004/10/25 17:20,20.9,59.1
2004/10/25 17:30,20.9,59
2004/10/25 17:40,20.9,58.9
2004/10/25 17:50,20.8,58.9
2004/10/25 18:00,20.8,58.8
2004/10/25 18:10,20.8,58.8
2004/10/25 18:20,20.7,58.6
2004/10/25 18:30,20.7,58.4
2004/10/25 18:40,20.6,58.1
2004/10/25 18:50,20.6,57.9
2004/10/25 19:00,20.6,57.6
2004/10/25 19:10,20.6,57.6
2004/10/25 19:20,20.5,57.4
2004/10/25 19:30,20.5,57.6
2004/10/25 19:40,20.4,57.5
2004/10/25 19:50,20.4,57.7
2004/10/25 20:00,20.4,57.8
2004/10/25 20:10,20.4,57.7
2004/10/25 20:20,20.4,57.6
2004/10/25 20:30,20.3,57.6
2004/10/25 20:40,20.3,57.6
2004/10/25 20:50,20.3,57.6
2004/10/25 21:00,20.3,57.6
2004/10/25 21:10,20.3,57.4
2004/10/25 21:20,20.2,57.6
2004/10/25 21:30,20.2,57.7
2004/10/25 21:40,20.1,57.8
2004/10/25 21:50,20.1,57.9
2004/10/25 22:00,20.1,57.9
2004/10/25 22:10,20.1,57.9
2004/10/25 22:20,20.1,58
2004/10/25 22:30,20,58.1
2004/10/25 22:40,20,58.1
2004/10/25 22:50,19.9,58.1
2004/10/25 23:00,19.9,58.2
2004/10/25 23:10,19.9,58.3
2004/10/25 23:20,19.9,58.3
2004/10/25 23:30,19.9,58.3
2004/10/25 23:40,19.8,58.2
2004/10/25 23:50,19.8,58.1
2004/10/26 0:00,19.8,58.1
2004/10/26 0:10,19.8,58.2
2004/10/26 0:20,19.8,58.2
2004/10/26 0:30,19.7,58.4
2004/10/26 0:40,19.7,58.5
2004/10/26 0:50,19.7,58.4
2004/10/26 1:00,19.6,58.6
2004/10/26 1:10,19.6,58.6
2004/10/26 1:20,19.6,58.6
2004/10/26 1:30,19.6,58.8
2004/10/26 1:40,19.6,58.9
2004/10/26 1:50,19.5,58.9
2004/10/26 2:00,19.4,58.9
2004/10/26 2:10,19.4,59
2004/10/26 2:20,19.4,59.1
2004/10/26 2:30,19.4,59
2004/10/26 2:40,19.4,59.3
2004/10/26 2:50,19.4,59.3
2004/10/26 3:00,19.3,59.4
2004/10/26 3:10,19.3,59.6
2004/10/26 3:20,19.3,59.7
2004/10/26 3:30,19.3,59.8
2004/10/26 3:40,19.3,59.8
2004/10/26 3:50,19.2,59.9
2004/10/26 4:00,19.2,60.1
2004/10/26 4:10,19.1,60.4
2004/10/26 4:20,19.1,60.5
2004/10/26 4:30,19.1,60.6
2004/10/26 4:40,19.1,60.8
2004/10/26 4:50,19.1,61.1
2004/10/26 5:00,19.1,61.4
2004/10/26 5:10,19,61.8
2004/10/26 5:20,19,61.9
2004/10/26 5:30,19,62.2
2004/10/26 5:40,18.9,62.5
2004/10/26 5:50,18.9,62.5
2004/10/26 6:00,18.9,62.4
2004/10/26 6:10,18.9,62.5
2004/10/26 6:20,18.9,62.7
2004/10/26 6:30,18.9,62.8
2004/10/26 6:40,18.8,62.9
2004/10/26 6:50,18.8,63.1
2004/10/26 7:00,18.8,63.2
2004/10/26 7:10,18.8,63.4
2004/10/26 7:20,18.8,63.4
2004/10/26 7:30,18.8,63.5
2004/10/26 7:40,18.8,63.5
2004/10/26 7:50,18.8,63.7
2004/10/26 8:00,18.8,63.8
2004/10/26 8:10,18.8,63.9
2004/10/26 8:20,18.7,64.1
2004/10/26 8:30,18.7,64.3
2004/10/26 8:40,18.7,64.3
2004/10/26 8:50,18.7,64.4
2004/10/26 9:00,18.7,64.7
2004/10/26 9:10,18.7,64.9
2004/10/26 9:20,18.7,64.9
2004/10/26 9:30,18.7,64.9
2004/10/26 9:40,18.7,64.9
2004/10/26 9:50,18.7,64.9
2004/10/26 10:00,18.6,65
2004/10/26 10:10,18.6,64.9
2004/10/26 10:20,18.6,64.9
2004/10/26 10:30,18.6,65
2004/10/26 10:40,18.6,65.2
2004/10/26 10:50,18.6,65.2
2004/10/26 11:00,18.6,65.1
2004/10/26 11:10,18.6,65.3
2004/10/26 11:20,18.6,65.3
2004/10/26 11:30,18.6,65.4
2004/10/26 11:40,18.6,65.5
2004/10/26 11:50,18.5,65.6
2004/10/26 12:00,18.5,65.6
2004/10/26 12:10,18.5,65.8
2004/10/26 12:20,18.5,65.9
2004/10/26 12:30,18.5,65.8
2004/10/26 12:40,18.5,65.8
2004/10/26 12:50,18.5,65.8
2004/10/26 13:00,18.5,65.9
2004/10/26 13:10,18.5,66.1
2004/10/26 13:20,18.5,66.2
2004/10/26 13:30,18.5,66.3
2004/10/26 13:40,18.4,66.3
2004/10/26 13:50,18.5,66.4
2004/10/26 14:00,18.5,66.4
2004/10/26 14:10,18.5,66.5
2004/10/26 14:20,18.5,66.5
2004/10/26 14:30,18.4,66.7
2004/10/26 14:40,18.4,66.6
2004/10/26 14:50,18.4,66.6
2004/10/26 15:00,18.4,66.6
2004/10/26 15:10,18.4,66.4
2004/10/26 15:20,18.4,66.6
2004/10/26 15:30,18.4,66.4
2004/10/26 15:40,18.4,66.5
2004/10/26 15:50,18.4,66.4
2004/10/26 16:00,18.4,66.7
2004/10/26 16:10,18.4,66.8
2004/10/26 16:20,18.4,66.9
2004/10/26 16:30,18.4,66.8
2004/10/26 16:40,18.3,66.8
2004/10/26 16:50,18.3,66.6
2004/10/26 17:00,18.3,66.7
2004/10/26 17:10,18.3,66.6
2004/10/26 17:20,18.3,66.9
2004/10/26 17:30,18.3,66.9
2004/10/26 17:40,18.3,66.9
2004/10/26 17:50,18.2,66.9
2004/10/26 18:00,18.2,66.9
2004/10/26 18:10,18.2,66.9
2004/10/26 18:20,18.1,67.1
2004/10/26 18:30,18.1,67.1
2004/10/26 18:40,18.1,67.1
2004/10/26 18:50,18.1,67.2
2004/10/26 19:00,18.1,67.4
2004/10/26 19:10,18.1,67.3
2004/10/26 19:20,18.1,67.2
2004/10/26 19:30,18,67.1
2004/10/26 19:40,18,67.1
2004/10/26 19:50,18,66.9
2004/10/26 20:00,17.9,66.9
2004/10/26 20:10,17.9,67
2004/10/26 20:20,17.9,66.9
2004/10/26 20:30,17.9,66.9
2004/10/26 20:40,17.9,66.9
2004/10/26 20:50,17.9,66.9
2004/10/26 21:00,17.9,66.8
2004/10/26 21:10,17.8,66.8
2004/10/26 21:20,17.8,66.4
2004/10/26 21:30,17.7,65.7
2004/10/26 21:40,17.7,65.1
2004/10/26 21:50,17.6,64.8
2004/10/26 22:00,17.6,64.7
2004/10/26 22:10,17.5,64.5
2004/10/26 22:20,17.5,64.4
2004/10/26 22:30,17.4,64.4
2004/10/26 22:40,17.4,64.4
2004/10/26 22:50,17.3,64
2004/10/26 23:00,17.3,63.9
2004/10/26 23:10,17.3,63.8
2004/10/26 23:20,17.2,63.6
2004/10/26 23:30,17.1,63.6
2004/10/26 23:40,17.1,63.6
2004/10/26 23:50,17.1,63.6
2004/10/27 0:00,17,63.5
2004/10/27 0:10,16.9,63.4
2004/10/27 0:20,16.9,63.2
2004/10/27 0:30,16.8,62.9
2004/10/27 0:40,16.8,62.6
2004/10/27 0:50,16.8,62.4
2004/10/27 1:00,16.7,62.1
2004/10/27 1:10,16.6,62.1
2004/10/27 1:20,16.6,62
2004/10/27 1:30,16.6,61.9
2004/10/27 1:40,16.5,61.9
2004/10/27 1:50,16.4,62
2004/10/27 2:00,16.4,61.8
2004/10/27 2:10,16.3,61.9
2004/10/27 2:20,16.3,61.9
2004/10/27 2:30,16.3,61.9
2004/10/27 2:40,16.2,62
2004/10/27 2:50,16.1,62.2
2004/10/27 3:00,16.1,62.2
2004/10/27 3:10,16.1,62.4
2004/10/27 3:20,16.1,62.6
2004/10/27 3:30,16.1,62.5
2004/10/27 3:40,16,62.1
2004/10/27 3:50,15.9,61.9
2004/10/27 4:00,15.9,61.7
2004/10/27 4:10,15.8,61.3
2004/10/27 4:20,15.8,61.3
2004/10/27 4:30,15.8,61.5
2004/10/27 4:40,15.7,61.6
2004/10/27 4:50,15.6,61.6
2004/10/27 5:00,15.6,61.8
2004/10/27 5:10,15.6,62
2004/10/27 5:20,15.5,62.1
2004/10/27 5:30,15.4,62
2004/10/27 5:40,15.4,61.8
2004/10/27 5:50,15.3,61.9
2004/10/27 6:00,15.3,61.9
2004/10/27 6:10,15.3,61.9
2004/10/27 6:20,15.2,62.2
2004/10/27 6:30,15.2,62.4
2004/10/27 6:40,15.1,62.5
2004/10/27 6:50,15.1,62.7
2004/10/27 7:00,15.1,62.8
2004/10/27 7:10,15.1,62.8
2004/10/27 7:20,15.1,62.8
2004/10/27 7:30,15,62.9
2004/10/27 7:40,15,62.9
2004/10/27 7:50,14.9,62.9
2004/10/27 8:00,14.9,62.9
2004/10/27 8:10,14.9,62.9
2004/10/27 8:20,14.9,62.9
2004/10/27 8:30,14.9,62.9
2004/10/27 8:40,14.9,62.9
2004/10/27 8:50,14.9,62.9
2004/10/27 9:00,14.8,62.9
2004/10/27 9:10,14.8,62.8
2004/10/27 9:20,14.8,62.8
2004/10/27 9:30,14.8,62.8
2004/10/27 9:40,14.8,62.8
2004/10/27 9:50,14.8,62.8
2004/10/27 10:00,14.7,62.8
2004/10/27 10:10,14.7,62.6
2004/10/27 10:20,14.7,62.6
2004/10/27 10:30,14.7,62.5
2004/10/27 10:40,14.7,62.3
2004/10/27 10:50,14.7,62.2
2004/10/27 11:00,14.7,61.5
2004/10/27 11:10,14.7,61.4
2004/10/27 11:20,14.7,61.1
2004/10/27 11:30,14.7,60.8
2004/10/27 11:40,14.6,60.6
2004/10/27 11:50,14.6,60.4
2004/10/27 12:00,14.6,60.6
2004/10/27 12:10,14.6,60.4
2004/10/27 12:20,14.6,60.2
2004/10/27 12:30,14.7,60.2
2004/10/27 12:40,14.8,60.3
2004/10/27 12:50,14.8,60.4
2004/10/27 13:00,14.8,60.3
2004/10/27 13:10,14.9,60.4
2004/10/27 13:20,14.9,60.6
2004/10/27 13:30,15,60.6
2004/10/27 13:40,15.1,60.6
2004/10/27 13:50,15.1,60.6
2004/10/27 14:00,15.1,60.1
2004/10/27 14:10,15.2,60
2004/10/27 14:20,15.2,59.8
2004/10/27 14:30,15.1,59.4
2004/10/27 14:40,15.1,59.1
2004/10/27 14:50,15.1,58.4
2004/10/27 15:00,15,58.1
2004/10/27 15:10,15,58.3
2004/10/27 15:20,14.9,58.4
2004/10/27 15:30,14.9,58.3
2004/10/27 15:40,14.9,58.3
2004/10/27 15:50,14.9,58.4
2004/10/27 16:00,14.9,58.4
2004/10/27 16:10,14.9,58.4
2004/10/27 16:20,14.9,58.6
2004/10/27 16:30,14.8,58.8
2004/10/27 16:40,14.8,58.9
2004/10/27 16:50,14.8,59.1
2004/10/27 17:00,14.8,59.3
2004/10/27 17:10,14.8,59.4
2004/10/27 17:20,14.8,59.5
2004/10/27 17:30,14.8,59.7
2004/10/27 17:40,14.8,59.8
2004/10/27 17:50,14.8,59.9
2004/10/27 18:00,14.8,60
2004/10/27 18:10,14.7,60.2
2004/10/27 18:20,14.7,60.4
2004/10/27 18:30,14.7,60.4
2004/10/27 18:40,14.7,60.6
2004/10/27 18:50,14.7,60.7
2004/10/27 19:00,14.7,60.8
2004/10/27 19:10,14.6,60.9
2004/10/27 19:20,14.6,60.8
