日付,気温,相対湿度,気圧,降水量,降雪量,風速,風向,全天日射量,大気透過率,雲量
y/m/d HH:MM,℃,%,Pa,mm,mm,m/s,-,W/m2,-,-
date,temp,rh,p_atm,Jp,Js,WS,WD,Qs,tau,cloudiness
2024/4/23 14:00,19.5,68,,0,,,,,0.00E+00,
2024/4/23 15:00,19.3,71,,0,,,,,0.00E+00,
2024/4/23 16:00,19.2,72,,0,,,,,0.00E+00,
2024/4/23 17:00,18.9,73,,0,,,,,0.00E+00,
2024/4/23 18:00,18.6,73,,0,,,,,0.00E+00,
2024/4/23 19:00,18.2,73,,0,,,,,0.00E+00,
2024/4/23 20:00,18.1,74,,0,,,,,0.00E+00,
2024/4/23 21:00,17.6,78,,0,,,,,0.00E+00,
2024/4/23 22:00,16.5,86,,0,,,,,0.00E+00,
2024/4/23 23:00,16.5,83,,0,,,,,0.00E+00,
2024/4/24 0:00,16.4,83,,0,,,,,0.00E+00,
2024/4/24 1:00,16,85,,0,,,,,0.00E+00,
2024/4/24 2:00,15.3,91,,0,,,,,0.00E+00,
2024/4/24 3:00,15.6,89,,0,,,,,0.00E+00,
2024/4/24 4:00,15.8,85,,0,,,,,0.00E+00,
2024/4/24 5:00,16.1,83,,0,,,,,0.00E+00,
2024/4/24 6:00,16,85,,0,,,,,0.00E+00,
2024/4/24 7:00,16,85,,0,,,,,0.00E+00,
2024/4/24 8:00,16.6,80,,0,,,,,0.00E+00,
2024/4/24 9:00,17,79,,0,,,,,0.00E+00,
2024/4/24 10:00,18,72,,0,,,,,0.00E+00,
2024/4/24 11:00,18.2,73,,0,,,,,0.00E+00,
2024/4/24 12:00,19.6,66,,0,,,,,0.00E+00,
2024/4/24 13:00,20.2,63,,0,,,,,0.00E+00,
2024/4/24 14:00,21,62,,0,,,,,0.00E+00,
2024/4/24 15:00,20.3,64,,0,,,,,0.00E+00,
2024/4/24 16:00,19.8,68,,0,,,,,0.00E+00,
2024/4/24 17:00,18.2,86,,0,,,,,0.00E+00,
2024/4/24 18:00,17.2,92,,0,,,,,0.00E+00,
2024/4/24 19:00,16.7,94,,0,,,,,0.00E+00,
2024/4/24 20:00,16.3,96,,0,,,,,0.00E+00,
2024/4/24 21:00,16.2,96,,0,,,,,0.00E+00,
2024/4/24 22:00,16.2,96,,0,,,,,0.00E+00,
2024/4/24 23:00,16.2,96,,0,,,,,0.00E+00,
2024/4/25 0:00,16.2,96,,0,,,,,0.00E+00,
2024/4/25 1:00,16.2,96,,0,,,,,0.00E+00,
2024/4/25 2:00,16.1,97,,0,,,,,0.00E+00,
2024/4/25 3:00,15.8,96,,0,,,,,0.00E+00,
2024/4/25 4:00,15.7,93,,0,,,,,0.00E+00,
2024/4/25 5:00,15.2,89,,0,,,,,0.00E+00,
2024/4/25 6:00,15,85,,0,,,,,0.00E+00,
2024/4/25 7:00,16.5,77,,0,,,,,0.00E+00,
2024/4/25 8:00,18.1,64,,0,,,,,0.00E+00,
2024/4/25 9:00,19.5,56,,0,,,,,0.00E+00,
2024/4/25 10:00,20.2,52,,0,,,,,0.00E+00,
2024/4/25 11:00,20.9,51,,0,,,,,0.00E+00,
2024/4/25 12:00,22.4,51,,0,,,,,0.00E+00,
2024/4/25 13:00,22.7,47,,0,,,,,0.00E+00,
2024/4/25 14:00,23.4,44,,0,,,,,0.00E+00,
2024/4/25 15:00,23.5,42,,0,,,,,0.00E+00,
2024/4/25 16:00,23.2,43,,0,,,,,0.00E+00,
2024/4/25 17:00,22.4,44,,0,,,,,0.00E+00,
2024/4/25 18:00,21.4,48,,0,,,,,0.00E+00,
2024/4/25 19:00,20.3,50,,0,,,,,0.00E+00,
2024/4/25 20:00,18.5,58,,0,,,,,0.00E+00,
2024/4/25 21:00,16.8,65,,0,,,,,0.00E+00,
2024/4/25 22:00,14.4,79,,0,,,,,0.00E+00,
2024/4/25 23:00,16.1,68,,0,,,,,0.00E+00,
2024/4/26 0:00,14.6,76,,0,,,,,0.00E+00,
2024/4/26 1:00,12.7,85,,0,,,,,0.00E+00,
2024/4/26 2:00,12,90,,0,,,,,0.00E+00,
2024/4/26 3:00,11.7,91,,0.5,,,,,0.00E+00,
2024/4/26 4:00,11.8,90,,1,,,,,0.00E+00,
2024/4/26 5:00,11.8,90,,1,,,,,0.00E+00,
2024/4/26 6:00,12.3,89,,2,,,,,0.00E+00,
2024/4/26 7:00,15.2,80,,2.5,,,,,0.00E+00,
2024/4/26 8:00,17.8,66,,3,,,,,0.00E+00,
2024/4/26 9:00,20.8,59,,6,,,,,0.00E+00,
2024/4/26 10:00,21.6,59,,3,,,,,0.00E+00,
2024/4/26 11:00,23.1,58,,1.5,,,,,0.00E+00,
2024/4/26 12:00,23.6,53,,4,,,,,0.00E+00,
2024/4/26 13:00,23,52,,1,,,,,0.00E+00,
2024/4/26 14:00,22.6,59,,4,,,,,0.00E+00,
2024/4/26 15:00,21.4,75,,1,,,,,0.00E+00,
2024/4/26 16:00,21.2,74,,0,,,,,0.00E+00,
2024/4/26 17:00,21,75,,0,,,,,0.00E+00,
2024/4/26 18:00,20.7,76,,0,,,,,0.00E+00,
2024/4/26 19:00,20,80,,0,,,,,0.00E+00,
2024/4/26 20:00,19.7,82,,0,,,,,0.00E+00,
2024/4/26 21:00,19.8,82,,0,,,,,0.00E+00,
2024/4/26 22:00,19.3,86,,0,,,,,0.00E+00,
2024/4/26 23:00,19.3,82,,0,,,,,0.00E+00,
2024/4/27 0:00,18.5,84,,0,,,,,0.00E+00,
2024/4/27 1:00,17.6,88,,0,,,,,0.00E+00,
2024/4/27 2:00,17.6,86,,0,,,,,0.00E+00,
2024/4/27 3:00,16.9,90,,0,,,,,0.00E+00,
2024/4/27 4:00,17.2,90,,0,,,,,0.00E+00,
2024/4/27 5:00,16.8,92,,0,,,,,0.00E+00,
2024/4/27 6:00,16.8,93,,0,,,,,0.00E+00,
2024/4/27 7:00,17.1,92,,0,,,,,0.00E+00,
2024/4/27 8:00,18.3,91,,0,,,,,0.00E+00,
2024/4/27 9:00,19.6,81,,0,,,,,0.00E+00,
2024/4/27 10:00,20.1,72,,0,,,,,0.00E+00,
2024/4/27 11:00,20.7,69,,0,,,,,0.00E+00,
2024/4/27 12:00,21.1,66,,0,,,,,0.00E+00,
2024/4/27 13:00,21.3,63,,0,,,,,0.00E+00,
2024/4/27 14:00,20.1,74,,0,,,,,0.00E+00,
2024/4/27 15:00,18.7,90,,0,,,,,0.00E+00,
2024/4/27 16:00,17.8,84,,0,,,,,0.00E+00,
2024/4/27 17:00,17.8,87,,0,,,,,0.00E+00,
2024/4/27 18:00,17.8,88,,0,,,,,0.00E+00,
2024/4/27 19:00,16.9,94,,0,,,,,0.00E+00,
2024/4/27 20:00,16.2,95,,0,,,,,0.00E+00,
2024/4/27 21:00,15.7,95,,0,,,,,0.00E+00,
2024/4/27 22:00,15.1,96,,0,,,,,0.00E+00,
2024/4/27 23:00,14.7,96,,0,,,,,0.00E+00,
2024/4/28 0:00,14,97,,0,,,,,0.00E+00,
2024/4/28 1:00,14,96,,0,,,,,0.00E+00,
2024/4/28 2:00,13.8,97,,0,,,,,0.00E+00,
2024/4/28 3:00,13.5,97,,0,,,,,0.00E+00,
2024/4/28 4:00,12.8,97,,0,,,,,0.00E+00,
2024/4/28 5:00,12.3,98,,0,,,,,0.00E+00,
2024/4/28 6:00,13.6,97,,0,,,,,0.00E+00,
2024/4/28 7:00,16.7,87,,0,,,,,0.00E+00,
2024/4/28 8:00,18.1,81,,0,,,,,0.00E+00,
2024/4/28 9:00,21.6,67,,0,,,,,0.00E+00,
2024/4/28 10:00,23.8,62,,0,,,,,0.00E+00,
2024/4/28 11:00,24.9,56,,0,,,,,0.00E+00,
2024/4/28 12:00,26.2,55,,0,,,,,0.00E+00,
2024/4/28 13:00,26.6,55,,0,,,,,0.00E+00,
2024/4/28 14:00,26.1,54,,0,,,,,0.00E+00,
2024/4/28 15:00,25.9,52,,0,,,,,0.00E+00,
2024/4/28 16:00,25.4,47,,0,,,,,0.00E+00,
2024/4/28 17:00,24.3,55,,0,,,,,0.00E+00,
2024/4/28 18:00,22.3,62,,0,,,,,0.00E+00,
2024/4/28 19:00,19.9,75,,0,,,,,0.00E+00,
2024/4/28 20:00,18.5,77,,0,,,,,0.00E+00,
2024/4/28 21:00,18.7,76,,0,,,,,0.00E+00,
2024/4/28 22:00,18.2,78,,0,,,,,0.00E+00,
2024/4/28 23:00,17.5,81,,0,,,,,0.00E+00,
2024/4/29 0:00,17.1,83,,0,,,,,0.00E+00,
2024/4/29 1:00,16.2,85,,0,,,,,0.00E+00,
2024/4/29 2:00,16,86,,0,,,,,0.00E+00,
2024/4/29 3:00,15.4,89,,0,,,,,0.00E+00,
2024/4/29 4:00,14.8,92,,0,,,,,0.00E+00,
2024/4/29 5:00,15.2,88,,0,,,,,0.00E+00,
2024/4/29 6:00,15.5,88,,0,,,,,0.00E+00,
2024/4/29 7:00,18.2,84,,0,,,,,0.00E+00,
2024/4/29 8:00,19.9,77,,0,,,,,0.00E+00,
2024/4/29 9:00,21.4,77,,0,,,,,0.00E+00,
2024/4/29 10:00,21.3,70,,0,,,,,0.00E+00,
2024/4/29 11:00,22.7,68,,0,,,,,0.00E+00,
2024/4/29 12:00,22.6,67,,0,,,,,0.00E+00,
2024/4/29 13:00,22.6,69,,0,,,,,0.00E+00,
2024/4/29 14:00,21.9,74,,0,,,,,0.00E+00,
2024/4/29 15:00,21,79,,0,,,,,0.00E+00,
2024/4/29 16:00,21,78,,0,,,,,0.00E+00,
2024/4/29 17:00,20.5,81,,0,,,,,0.00E+00,
2024/4/29 18:00,19.9,81,,0,,,,,0.00E+00,
2024/4/29 19:00,19.6,84,,0,,,,,0.00E+00,
2024/4/29 20:00,19.6,82,,0,,,,,0.00E+00,
2024/4/29 21:00,19.7,81,,0,,,,,0.00E+00,
2024/4/29 22:00,19.6,83,,0,,,,,0.00E+00,
2024/4/29 23:00,19.3,85,,0,,,,,0.00E+00,
2024/4/30 0:00,19.2,87,,0,,,,,0.00E+00,
2024/4/30 1:00,18.4,92,,0,,,,,0.00E+00,
2024/4/30 2:00,18.1,93,,0,,,,,0.00E+00,
2024/4/30 3:00,18.1,92,,0,,,,,0.00E+00,
2024/4/30 4:00,17.9,94,,0,,,,,0.00E+00,
2024/4/30 5:00,17.7,93,,0,,,,,0.00E+00,
2024/4/30 6:00,17.7,95,,0,,,,,0.00E+00,
2024/4/30 7:00,19.2,88,,0,,,,,0.00E+00,
2024/4/30 8:00,19.5,82,,0,,,,,0.00E+00,
2024/4/30 9:00,20.3,81,,0,,,,,0.00E+00,
2024/4/30 10:00,20.2,81,,0,,,,,0.00E+00,
2024/4/30 11:00,21.2,76,,0,,,,,0.00E+00,
2024/4/30 12:00,21.4,72,,0,,,,,0.00E+00,
2024/4/30 13:00,21.8,71,,0,,,,,0.00E+00,
2024/4/30 14:00,22.4,70,,0,,,,,0.00E+00,
2024/4/30 15:00,22.7,71,,0,,,,,0.00E+00,
2024/4/30 16:00,23.6,69,,0,,,,,0.00E+00,
2024/4/30 17:00,22.8,69,,0,,,,,0.00E+00,
2024/4/30 18:00,22.2,71,,0,,,,,0.00E+00,
2024/4/30 19:00,21.7,75,,0,,,,,0.00E+00,
2024/4/30 20:00,21.2,80,,0,,,,,0.00E+00,
2024/4/30 21:00,20.3,80,,0,,,,,0.00E+00,
2024/4/30 22:00,19.9,82,,0,,,,,0.00E+00,
2024/4/30 23:00,20,74,,0,,,,,0.00E+00,
2024/5/1 0:00,19.5,75,,0,,,,,0.00E+00,
2024/5/1 1:00,19.2,76,,0,,,,,0.00E+00,
2024/5/1 2:00,19.2,76,,0,,,,,0.00E+00,
2024/5/1 3:00,19.1,74,,0,,,,,0.00E+00,
2024/5/1 4:00,18.6,76,,0,,,,,0.00E+00,
2024/5/1 5:00,18.3,77,,0,,,,,0.00E+00,
2024/5/1 6:00,18.3,75,,0,,,,,0.00E+00,
2024/5/1 7:00,18.5,71,,0,,,,,0.00E+00,
2024/5/1 8:00,18.6,69,,0,,,,,0.00E+00,
2024/5/1 9:00,17.6,77,,0,,,,,0.00E+00,
2024/5/1 10:00,18.1,74,,0,,,,,0.00E+00,
2024/5/1 11:00,19.1,70,,0,,,,,0.00E+00,
2024/5/1 12:00,17.5,80,,0,,,,,0.00E+00,
2024/5/1 13:00,16.8,85,,0,,,,,0.00E+00,
2024/5/1 14:00,16.4,87,,0,,,,,0.00E+00,
2024/5/1 15:00,16.9,83,,0,,,,,0.00E+00,
2024/5/1 16:00,16.6,83,,0,,,,,0.00E+00,
2024/5/1 17:00,15.9,87,,0,,,,,0.00E+00,
2024/5/1 18:00,15.7,79,,0,,,,,0.00E+00,
2024/5/1 19:00,15.4,77,,0,,,,,0.00E+00,
2024/5/1 20:00,14.1,88,,0,,,,,0.00E+00,
2024/5/1 21:00,13.8,91,,0,,,,,0.00E+00,
2024/5/1 22:00,14,84,,0,,,,,0.00E+00,
2024/5/1 23:00,13.8,83,,0,,,,,0.00E+00,
2024/5/2 0:00,13.1,94,,0,,,,,0.00E+00,
2024/5/2 1:00,12.8,88,,0,,,,,0.00E+00,
2024/5/2 2:00,12.5,89,,0,,,,,0.00E+00,
2024/5/2 3:00,12.4,91,,0,,,,,0.00E+00,
2024/5/2 4:00,12.4,88,,0,,,,,0.00E+00,
2024/5/2 5:00,11,96,,0,,,,,0.00E+00,
2024/5/2 6:00,11,96,,0,,,,,0.00E+00,
2024/5/2 7:00,12,86,,0,,,,,0.00E+00,
2024/5/2 8:00,13.2,76,,0,,,,,0.00E+00,
2024/5/2 9:00,13.4,75,,0,,,,,0.00E+00,
2024/5/2 10:00,14.9,69,,0,,,,,0.00E+00,
2024/5/2 11:00,16.5,70,,0,,,,,0.00E+00,
2024/5/2 12:00,18.5,65,,0,,,,,0.00E+00,
2024/5/2 13:00,18.8,63,,0,,,,,0.00E+00,
2024/5/2 14:00,19.1,60,,0,,,,,0.00E+00,
2024/5/2 15:00,19.2,55,,0,,,,,0.00E+00,
2024/5/2 16:00,19.7,53,,0,,,,,0.00E+00,
2024/5/2 17:00,17.9,57,,0,,,,,0.00E+00,
2024/5/2 18:00,17.3,59,,0,,,,,0.00E+00,
2024/5/2 19:00,14.5,78,,0.5,,,,,0.00E+00,
2024/5/2 20:00,13.3,87,,0.5,,,,,0.00E+00,
2024/5/2 21:00,14.4,85,,0,,,,,0.00E+00,
2024/5/2 22:00,14.6,86,,0,,,,,0.00E+00,
2024/5/2 23:00,14.2,87,,0,,,,,0.00E+00,
2024/5/3 0:00,13.8,89,,0,,,,,0.00E+00,
2024/5/3 1:00,13.5,90,,0,,,,,0.00E+00,
2024/5/3 2:00,12.6,93,,0,,,,,0.00E+00,
2024/5/3 3:00,12.9,93,,0,,,,,0.00E+00,
2024/5/3 4:00,12.9,92,,0,,,,,0.00E+00,
2024/5/3 5:00,12.3,93,,0,,,,,0.00E+00,
2024/5/3 6:00,12.8,90,,0,,,,,0.00E+00,
2024/5/3 7:00,15.7,79,,0,,,,,0.00E+00,
2024/5/3 8:00,18.1,68,,0,,,,,0.00E+00,
2024/5/3 9:00,19.3,57,,0,,,,,0.00E+00,
2024/5/3 10:00,20.3,53,,0,,,,,0.00E+00,
2024/5/3 11:00,21.4,50,,0,,,,,0.00E+00,
2024/5/3 12:00,21.2,48,,0,,,,,0.00E+00,
2024/5/3 13:00,22.5,45,,0,,,,,0.00E+00,
2024/5/3 14:00,22.9,45,,0,,,,,0.00E+00,
2024/5/3 15:00,23,40,,0,,,,,0.00E+00,
2024/5/3 16:00,23.2,37,,0,,,,,0.00E+00,
2024/5/3 17:00,21.8,36,,0,,,,,0.00E+00,
2024/5/3 18:00,19.4,60,,0,,,,,0.00E+00,
2024/5/3 19:00,17.9,66,,0,,,,,0.00E+00,
2024/5/3 20:00,15.3,78,,0,,,,,0.00E+00,
2024/5/3 21:00,15.7,72,,0,,,,,0.00E+00,
2024/5/3 22:00,14.3,80,,0,,,,,0.00E+00,
2024/5/3 23:00,14.2,81,,0,,,,,0.00E+00,
2024/5/4 0:00,13.5,83,,0,,,,,0.00E+00,
2024/5/4 1:00,12.9,85,,0,,,,,0.00E+00,
2024/5/4 2:00,12.3,84,,0.5,,,,,0.00E+00,
2024/5/4 3:00,11.2,89,,2.5,,,,,0.00E+00,
2024/5/4 4:00,10.2,93,,1,,,,,0.00E+00,
2024/5/4 5:00,10.2,92,,1,,,,,0.00E+00,
2024/5/4 6:00,11.9,84,,0.5,,,,,0.00E+00,
2024/5/4 7:00,14.8,75,,0,,,,,0.00E+00,
2024/5/4 8:00,18.8,61,,0,,,,,0.00E+00,
2024/5/4 9:00,20.7,51,,0,,,,,0.00E+00,
2024/5/4 10:00,23.5,47,,0,,,,,0.00E+00,
2024/5/4 11:00,25.2,47,,0,,,,,0.00E+00,
2024/5/4 12:00,25,52,,0,,,,,0.00E+00,
2024/5/4 13:00,24.7,49,,0,,,,,0.00E+00,
2024/5/4 14:00,24.9,50,,0,,,,,0.00E+00,
2024/5/4 15:00,24.2,50,,0,,,,,0.00E+00,
2024/5/4 16:00,23.7,49,,0,,,,,0.00E+00,
2024/5/4 17:00,23.1,48,,0,,,,,0.00E+00,
2024/5/4 18:00,21.7,47,,0,,,,,0.00E+00,
2024/5/4 19:00,18.5,64,,0,,,,,0.00E+00,
2024/5/4 20:00,18.6,68,,0,,,,,0.00E+00,
2024/5/4 21:00,16,81,,0,,,,,0.00E+00,
2024/5/4 22:00,16.2,83,,0,,,,,0.00E+00,
2024/5/4 23:00,15.6,88,,0,,,,,0.00E+00,
2024/5/5 0:00,14.8,92,,0,,,,,0.00E+00,
2024/5/5 1:00,13.8,94,,0,,,,,0.00E+00,
2024/5/5 2:00,14.1,91,,0,,,,,0.00E+00,
2024/5/5 3:00,14.1,90,,0,,,,,0.00E+00,
2024/5/5 4:00,13.9,91,,0,,,,,0.00E+00,
2024/5/5 5:00,13.5,91,,0,,,,,0.00E+00,
2024/5/5 6:00,14.2,87,,0,,,,,0.00E+00,
2024/5/5 7:00,16.8,78,,0,,,,,0.00E+00,
2024/5/5 8:00,19,71,,0,,,,,0.00E+00,
2024/5/5 9:00,22,61,,0,,,,,0.00E+00,
2024/5/5 10:00,23.1,50,,0,,,,,0.00E+00,
2024/5/5 11:00,24.3,46,,0,,,,,0.00E+00,
2024/5/5 12:00,24.4,43,,0,,,,,0.00E+00,
2024/5/5 13:00,24.6,47,,0,,,,,0.00E+00,
2024/5/5 14:00,24.1,43,,0,,,,,0.00E+00,
2024/5/5 15:00,23.3,46,,0,,,,,0.00E+00,
2024/5/5 16:00,22.5,55,,0,,,,,0.00E+00,
2024/5/5 17:00,21.9,57,,0,,,,,0.00E+00,
2024/5/5 18:00,20.3,63,,0,,,,,0.00E+00,
2024/5/5 19:00,19.3,69,,0,,,,,0.00E+00,
2024/5/5 20:00,18.6,73,,0,,,,,0.00E+00,
2024/5/5 21:00,17.7,78,,0,,,,,0.00E+00,
2024/5/5 22:00,16.7,82,,0,,,,,0.00E+00,
2024/5/5 23:00,16.7,83,,0,,,,,0.00E+00,
2024/5/6 0:00,17.5,82,,0,,,,,0.00E+00,
2024/5/6 1:00,17.9,81,,0,,,,,0.00E+00,
2024/5/6 2:00,17.9,81,,0,,,,,0.00E+00,
2024/5/6 3:00,18.4,79,,0,,,,,0.00E+00,
2024/5/6 4:00,18.1,81,,0.5,,,,,0.00E+00,
2024/5/6 5:00,17.9,81,,0,,,,,0.00E+00,
2024/5/6 6:00,18.6,79,,0,,,,,0.00E+00,
2024/5/6 7:00,19.3,77,,0,,,,,0.00E+00,
2024/5/6 8:00,19.5,76,,0,,,,,0.00E+00,
2024/5/6 9:00,21.1,72,,0,,,,,0.00E+00,
2024/5/6 10:00,20.7,71,,0,,,,,0.00E+00,
2024/5/6 11:00,20.8,70,,0,,,,,0.00E+00,
2024/5/6 12:00,20.9,72,,0,,,,,0.00E+00,
2024/5/6 13:00,20.9,71,,0,,,,,0.00E+00,
2024/5/6 14:00,21.4,72,,0,,,,,0.00E+00,
2024/5/6 15:00,21.3,69,,0,,,,,0.00E+00,
2024/5/6 16:00,21.7,69,,0,,,,,0.00E+00,
2024/5/6 17:00,20.8,73,,0,,,,,0.00E+00,
2024/5/6 18:00,20.6,74,,0,,,,,0.00E+00,
2024/5/6 19:00,20.3,77,,0,,,,,0.00E+00,
2024/5/6 20:00,20,80,,0,,,,,0.00E+00,
2024/5/6 21:00,19.5,84,,0,,,,,0.00E+00,
2024/5/6 22:00,19,88,,0,,,,,0.00E+00,
2024/5/6 23:00,18.9,87,,0,,,,,0.00E+00,
2024/5/7 0:00,19,87,,0,,,,,0.00E+00,
2024/5/7 1:00,18.8,89,,0,,,,,0.00E+00,
2024/5/7 2:00,19.3,87,,0,,,,,0.00E+00,
2024/5/7 3:00,19.5,86,,0,,,,,0.00E+00,
2024/5/7 4:00,19.3,88,,0,,,,,0.00E+00,
2024/5/7 5:00,19.3,90,,0,,,,,0.00E+00,
2024/5/7 6:00,19.7,89,,0,,,,,0.00E+00,
2024/5/7 7:00,19.5,91,,0,,,,,0.00E+00,
2024/5/7 8:00,19.6,92,,0,,,,,0.00E+00,
2024/5/7 9:00,19.7,91,,0,,,,,0.00E+00,
2024/5/7 10:00,19.7,93,,0,,,,,0.00E+00,
2024/5/7 11:00,20.1,93,,0,,,,,0.00E+00,
2024/5/7 12:00,20.7,93,,0,,,,,0.00E+00,
2024/5/7 13:00,21.9,88,,0,,,,,0.00E+00,
2024/5/7 14:00,22.8,76,,0,,,,,0.00E+00,
2024/5/7 15:00,22.3,72,,0,,,,,0.00E+00,
2024/5/7 16:00,22.6,72,,0,,,,,0.00E+00,
2024/5/7 17:00,22.3,67,,0,,,,,0.00E+00,
2024/5/7 18:00,21.2,70,,0,,,,,0.00E+00,
2024/5/7 19:00,19.8,76,,0,,,,,0.00E+00,
2024/5/7 20:00,19.6,66,,0,,,,,0.00E+00,
2024/5/7 21:00,18.8,66,,0,,,,,0.00E+00,
2024/5/7 22:00,18.3,68,,0,,,,,0.00E+00,
2024/5/7 23:00,17.2,74,,0,,,,,0.00E+00,
2024/5/8 0:00,16.8,79,,0,,,,,0.00E+00,
2024/5/8 1:00,16.5,81,,0,,,,,0.00E+00,
2024/5/8 2:00,16.4,79,,0,,,,,0.00E+00,
2024/5/8 3:00,15.8,80,,0,,,,,0.00E+00,
2024/5/8 4:00,14.9,84,,0,,,,,0.00E+00,
2024/5/8 5:00,13.3,93,,0,,,,,0.00E+00,
2024/5/8 6:00,15.7,84,,0,,,,,0.00E+00,
2024/5/8 7:00,17.7,61,,0,,,,,0.00E+00,
2024/5/8 8:00,18.9,56,,0,,,,,0.00E+00,
2024/5/8 9:00,20.2,49,,0,,,,,0.00E+00,
2024/5/8 10:00,21,49,,0,,,,,0.00E+00,
2024/5/8 11:00,21.2,47,,0,,,,,0.00E+00,
2024/5/8 12:00,21.1,48,,0,,,,,0.00E+00,
2024/5/8 13:00,21.5,47,,0,,,,,0.00E+00,
2024/5/8 14:00,21.2,45,,0,,,,,0.00E+00,
2024/5/8 15:00,21.5,42,,0,,,,,0.00E+00,
2024/5/8 16:00,20.4,44,,0,,,,,0.00E+00,
2024/5/8 17:00,19.1,46,,0,,,,,0.00E+00,
2024/5/8 18:00,17.3,48,,0,,,,,0.00E+00,
2024/5/8 19:00,15.9,49,,0,,,,,0.00E+00,
2024/5/8 20:00,14.8,53,,0,,,,,0.00E+00,
2024/5/8 21:00,13.9,55,,0,,,,,0.00E+00,
2024/5/8 22:00,13.3,58,,0,,,,,0.00E+00,
2024/5/8 23:00,12.9,60,,0,,,,,0.00E+00,
2024/5/9 0:00,12.3,63,,0,,,,,0.00E+00,
2024/5/9 1:00,12.4,62,,0,,,,,0.00E+00,
2024/5/9 2:00,12.4,61,,0,,,,,0.00E+00,
2024/5/9 3:00,12.3,61,,0,,,,,0.00E+00,
2024/5/9 4:00,12.2,60,,0,,,,,0.00E+00,
2024/5/9 5:00,12.2,58,,0,,,,,0.00E+00,
2024/5/9 6:00,12.1,58,,0,,,,,0.00E+00,
2024/5/9 7:00,12.5,57,,0,,,,,0.00E+00,
2024/5/9 8:00,12.8,55,,0,,,,,0.00E+00,
2024/5/9 9:00,13.7,53,,0,,,,,0.00E+00,
2024/5/9 10:00,15.6,48,,0,,,,,0.00E+00,
2024/5/9 11:00,17.3,42,,0,,,,,0.00E+00,
2024/5/9 12:00,19.1,40,,0,,,,,0.00E+00,
2024/5/9 13:00,19.2,38,,0,,,,,0.00E+00,
2024/5/9 14:00,19.8,37,,0,,,,,0.00E+00,
2024/5/9 15:00,20.2,35,,0,,,,,0.00E+00,
2024/5/9 16:00,18.7,37,,0,,,,,0.00E+00,
2024/5/9 17:00,18.2,39,,0,,,,,0.00E+00,
2024/5/9 18:00,17,39,,0,,,,,0.00E+00,
2024/5/9 19:00,15.8,41,,0,,,,,0.00E+00,
2024/5/9 20:00,15,44,,0,,,,,0.00E+00,
2024/5/9 21:00,13.9,48,,0,,,,,0.00E+00,
2024/5/9 22:00,13.1,53,,0,,,,,0.00E+00,
2024/5/9 23:00,10.2,75,,0,,,,,0.00E+00,
2024/5/10 0:00,9.8,79,,0,,,,,0.00E+00,
2024/5/10 1:00,8.5,84,,0,,,,,0.00E+00,
2024/5/10 2:00,9.2,80,,0,,,,,0.00E+00,
2024/5/10 3:00,8.5,83,,0,,,,,0.00E+00,
2024/5/10 4:00,8.2,82,,0,,,,,0.00E+00,
2024/5/10 5:00,7.9,84,,0,,,,,0.00E+00,
2024/5/10 6:00,9.3,77,,0,,,,,0.00E+00,
2024/5/10 7:00,11.5,61,,0,,,,,0.00E+00,
2024/5/10 8:00,15.7,49,,0,,,,,0.00E+00,
2024/5/10 9:00,17.4,44,,0,,,,,0.00E+00,
2024/5/10 10:00,19.6,44,,0,,,,,0.00E+00,
2024/5/10 11:00,21.8,47,,0,,,,,0.00E+00,
2024/5/10 12:00,21,47,,0,,,,,0.00E+00,
2024/5/10 13:00,22.4,49,,0,,,,,0.00E+00,
2024/5/10 14:00,22.1,51,,0,,,,,0.00E+00,
2024/5/10 15:00,22.2,45,,0,,,,,0.00E+00,
2024/5/10 16:00,21.5,48,,0,,,,,0.00E+00,
2024/5/10 17:00,20.6,48,,0,,,,,0.00E+00,
2024/5/10 18:00,19.8,49,,0,,,,,0.00E+00,
2024/5/10 19:00,17.4,64,,0,,,,,0.00E+00,
2024/5/10 20:00,16.4,71,,0,,,,,0.00E+00,
2024/5/10 21:00,15.5,75,,0,,,,,0.00E+00,
2024/5/10 22:00,13.7,80,,0,,,,,0.00E+00,
2024/5/10 23:00,14.3,79,,0,,,,,0.00E+00,
2024/5/11 0:00,12.9,85,,0,,,,,0.00E+00,
2024/5/11 1:00,12.7,86,,0,,,,,0.00E+00,
2024/5/11 2:00,11.8,88,,0,,,,,0.00E+00,
2024/5/11 3:00,11.9,87,,0,,,,,0.00E+00,
2024/5/11 4:00,11.7,85,,0,,,,,0.00E+00,
2024/5/11 5:00,11.7,84,,0,,,,,0.00E+00,
2024/5/11 6:00,13.7,82,,0,,,,,0.00E+00,
2024/5/11 7:00,16.1,76,,0,,,,,0.00E+00,
2024/5/11 8:00,18.8,68,,0,,,,,0.00E+00,
2024/5/11 9:00,20.8,57,,0,,,,,0.00E+00,
2024/5/11 10:00,21,61,,0,,,,,0.00E+00,
2024/5/11 11:00,21,61,,0,,,,,0.00E+00,
2024/5/11 12:00,21.8,59,,0,,,,,0.00E+00,
2024/5/11 13:00,22,61,,0,,,,,0.00E+00,
2024/5/11 14:00,21.4,60,,0,,,,,0.00E+00,
2024/5/11 15:00,21.7,62,,0,,,,,0.00E+00,
2024/5/11 16:00,21.6,60,,0,,,,,0.00E+00,
